"Site","DateTimeGMT","AbsolutePressure","WaterLevel","DateTime"
"POKE2","08/08/20 3:15:00 AM",102.516,216.151,2020-08-07 19:15:00
"POKE2","08/08/20 3:30:00 AM",102.516,216.151,2020-08-07 19:30:00
"POKE2","08/08/20 3:45:00 AM",102.519,216.152,2020-08-07 19:45:00
"POKE2","08/08/20 4:00:00 AM",102.54,216.154,2020-08-07 20:00:00
"POKE2","08/08/20 4:15:00 AM",102.564,216.156,2020-08-07 20:15:00
"POKE2","08/08/20 4:30:00 AM",102.543,216.154,2020-08-07 20:30:00
"POKE2","08/08/20 4:45:00 AM",102.526,216.152,2020-08-07 20:45:00
"POKE2","08/08/20 5:00:00 AM",102.567,216.156,2020-08-07 21:00:00
"POKE2","08/08/20 5:15:00 AM",102.577,216.157,2020-08-07 21:15:00
"POKE2","08/08/20 5:30:00 AM",102.611,216.161,2020-08-07 21:30:00
"POKE2","08/08/20 5:45:00 AM",102.632,216.163,2020-08-07 21:45:00
"POKE2","08/08/20 6:00:00 AM",102.611,216.161,2020-08-07 22:00:00
"POKE2","08/08/20 6:15:00 AM",102.632,216.163,2020-08-07 22:15:00
"POKE2","08/08/20 6:30:00 AM",102.666,216.167,2020-08-07 22:30:00
"POKE2","08/08/20 6:45:00 AM",102.686,216.169,2020-08-07 22:45:00
"POKE2","08/08/20 7:00:00 AM",102.655,216.165,2020-08-07 23:00:00
"POKE2","08/08/20 7:15:00 AM",102.666,216.167,2020-08-07 23:15:00
"POKE2","08/08/20 7:30:00 AM",102.707,216.171,2020-08-07 23:30:00
"POKE2","08/08/20 7:45:00 AM",102.707,216.171,2020-08-07 23:45:00
"POKE2","08/08/20 8:00:00 AM",102.694,216.169,2020-08-08 00:00:00
"POKE2","08/08/20 8:15:00 AM",102.683,216.168,2020-08-08 00:15:00
"POKE2","08/08/20 8:30:00 AM",102.724,216.172,2020-08-08 00:30:00
"POKE2","08/08/20 8:45:00 AM",102.755,216.176,2020-08-08 00:45:00
"POKE2","08/08/20 9:00:00 AM",102.766,216.177,2020-08-08 01:00:00
"POKE2","08/08/20 9:15:00 AM",102.742,216.174,2020-08-08 01:15:00
"POKE2","08/08/20 9:30:00 AM",102.783,216.178,2020-08-08 01:30:00
"POKE2","08/08/20 9:45:00 AM",102.783,216.178,2020-08-08 01:45:00
"POKE2","08/08/20 10:00:00 AM",102.811,216.181,2020-08-08 02:00:00
"POKE2","08/08/20 10:15:00 AM",102.8,216.18,2020-08-08 02:15:00
"POKE2","08/08/20 10:30:00 AM",102.828,216.183,2020-08-08 02:30:00
"POKE2","08/08/20 10:45:00 AM",102.825,216.183,2020-08-08 02:45:00
"POKE2","08/08/20 11:00:00 AM",102.822,216.182,2020-08-08 03:00:00
"POKE2","08/08/20 11:15:00 AM",102.839,216.184,2020-08-08 03:15:00
"POKE2","08/08/20 11:30:00 AM",102.829,216.183,2020-08-08 03:30:00
"POKE2","08/08/20 11:45:00 AM",102.856,216.186,2020-08-08 03:45:00
"POKE2","08/08/20 12:00:00 PM",102.874,216.188,2020-08-08 04:00:00
"POKE2","08/08/20 12:15:00 PM",102.88,216.188,2020-08-08 04:15:00
"POKE2","08/08/20 12:30:00 PM",102.87,216.187,2020-08-08 04:30:00
"POKE2","08/08/20 12:45:00 PM",102.877,216.188,2020-08-08 04:45:00
"POKE2","08/08/20 1:00:00 PM",102.874,216.188,2020-08-08 05:00:00
"POKE2","08/08/20 1:15:00 PM",102.822,216.182,2020-08-08 05:15:00
"POKE2","08/08/20 1:30:00 PM",102.829,216.183,2020-08-08 05:30:00
"POKE2","08/08/20 1:45:00 PM",102.922,216.193,2020-08-08 05:45:00
"POKE2","08/08/20 2:00:00 PM",102.918,216.192,2020-08-08 06:00:00
"POKE2","08/08/20 2:15:00 PM",102.908,216.191,2020-08-08 06:15:00
"POKE2","08/08/20 2:30:00 PM",102.939,216.194,2020-08-08 06:30:00
"POKE2","08/08/20 2:45:00 PM",102.935,216.194,2020-08-08 06:45:00
"POKE2","08/08/20 3:00:00 PM",102.905,216.191,2020-08-08 07:00:00
"POKE2","08/08/20 3:15:00 PM",102.87,216.187,2020-08-08 07:15:00
"POKE2","08/08/20 3:30:00 PM",102.856,216.186,2020-08-08 07:30:00
"POKE2","08/08/20 3:45:00 PM",102.87,216.187,2020-08-08 07:45:00
"POKE2","08/08/20 4:00:00 PM",102.877,216.188,2020-08-08 08:00:00
"POKE2","08/08/20 4:15:00 PM",102.873,216.188,2020-08-08 08:15:00
"POKE2","08/08/20 4:30:00 PM",102.9,216.19,2020-08-08 08:30:00
"POKE2","08/08/20 4:45:00 PM",102.88,216.188,2020-08-08 08:45:00
"POKE2","08/08/20 5:00:00 PM",102.941,216.195,2020-08-08 09:00:00
"POKE2","08/08/20 5:15:00 PM",102.983,216.199,2020-08-08 09:15:00
"POKE2","08/08/20 5:30:00 PM",102.972,216.198,2020-08-08 09:30:00
"POKE2","08/08/20 5:45:00 PM",102.969,216.197,2020-08-08 09:45:00
"POKE2","08/08/20 6:00:00 PM",102.958,216.196,2020-08-08 10:00:00
"POKE2","08/08/20 6:15:00 PM",103.006,216.201,2020-08-08 10:15:00
"POKE2","08/08/20 6:30:00 PM",102.986,216.199,2020-08-08 10:30:00
"POKE2","08/08/20 6:45:00 PM",102.996,216.2,2020-08-08 10:45:00
"POKE2","08/08/20 7:00:00 PM",102.996,216.2,2020-08-08 11:00:00
"POKE2","08/08/20 7:15:00 PM",103.006,216.201,2020-08-08 11:15:00
"POKE2","08/08/20 7:30:00 PM",102.989,216.199,2020-08-08 11:30:00
"POKE2","08/08/20 7:45:00 PM",102.958,216.196,2020-08-08 11:45:00
"POKE2","08/08/20 8:00:00 PM",102.962,216.197,2020-08-08 12:00:00
"POKE2","08/08/20 8:15:00 PM",102.945,216.195,2020-08-08 12:15:00
"POKE2","08/08/20 8:30:00 PM",102.955,216.196,2020-08-08 12:30:00
"POKE2","08/08/20 8:45:00 PM",102.928,216.193,2020-08-08 12:45:00
"POKE2","08/08/20 9:00:00 PM",102.952,216.196,2020-08-08 13:00:00
"POKE2","08/08/20 9:15:00 PM",102.915,216.192,2020-08-08 13:15:00
"POKE2","08/08/20 9:30:00 PM",102.935,216.194,2020-08-08 13:30:00
"POKE2","08/08/20 9:45:00 PM",102.928,216.193,2020-08-08 13:45:00
"POKE2","08/08/20 10:00:00 PM",102.953,216.196,2020-08-08 14:00:00
"POKE2","08/08/20 10:15:00 PM",102.935,216.194,2020-08-08 14:15:00
"POKE2","08/08/20 10:30:00 PM",102.97,216.198,2020-08-08 14:30:00
"POKE2","08/08/20 10:45:00 PM",102.97,216.198,2020-08-08 14:45:00
"POKE2","08/08/20 11:00:00 PM",102.973,216.198,2020-08-08 15:00:00
"POKE2","08/08/20 11:15:00 PM",102.977,216.198,2020-08-08 15:15:00
"POKE2","08/08/20 11:30:00 PM",102.98,216.199,2020-08-08 15:30:00
"POKE2","08/08/20 11:45:00 PM",102.994,216.2,2020-08-08 15:45:00
"POKE2","08/09/20 12:00:00 AM",102.994,216.2,2020-08-08 16:00:00
"POKE2","08/09/20 12:15:00 AM",102.977,216.198,2020-08-08 16:15:00
"POKE2","08/09/20 12:30:00 AM",102.99,216.2,2020-08-08 16:30:00
"POKE2","08/09/20 12:45:00 AM",102.97,216.198,2020-08-08 16:45:00
"POKE2","08/09/20 1:00:00 AM",102.952,216.196,2020-08-08 17:00:00
"POKE2","08/09/20 1:15:00 AM",102.945,216.195,2020-08-08 17:15:00
"POKE2","08/09/20 1:30:00 AM",102.945,216.195,2020-08-08 17:30:00
"POKE2","08/09/20 1:45:00 AM",102.938,216.194,2020-08-08 17:45:00
"POKE2","08/09/20 2:00:00 AM",102.931,216.194,2020-08-08 18:00:00
"POKE2","08/09/20 2:15:00 AM",102.942,216.195,2020-08-08 18:15:00
"POKE2","08/09/20 2:30:00 AM",102.934,216.194,2020-08-08 18:30:00
"POKE2","08/09/20 2:45:00 AM",102.955,216.196,2020-08-08 18:45:00
"POKE2","08/09/20 3:00:00 AM",102.938,216.194,2020-08-08 19:00:00
"POKE2","08/09/20 3:15:00 AM",102.917,216.192,2020-08-08 19:15:00
"POKE2","08/09/20 3:30:00 AM",102.91,216.191,2020-08-08 19:30:00
"POKE2","08/09/20 3:45:00 AM",102.92,216.192,2020-08-08 19:45:00
"POKE2","08/09/20 4:00:00 AM",102.923,216.193,2020-08-08 20:00:00
"POKE2","08/09/20 4:15:00 AM",102.913,216.192,2020-08-08 20:15:00
"POKE2","08/09/20 4:30:00 AM",102.903,216.191,2020-08-08 20:30:00
"POKE2","08/09/20 4:45:00 AM",102.896,216.19,2020-08-08 20:45:00
"POKE2","08/09/20 5:00:00 AM",102.865,216.187,2020-08-08 21:00:00
"POKE2","08/09/20 5:15:00 AM",102.878,216.188,2020-08-08 21:15:00
"POKE2","08/09/20 5:30:00 AM",102.857,216.186,2020-08-08 21:30:00
"POKE2","08/09/20 5:45:00 AM",102.837,216.184,2020-08-08 21:45:00
"POKE2","08/09/20 6:00:00 AM",102.888,216.189,2020-08-08 22:00:00
"POKE2","08/09/20 6:15:00 AM",102.84,216.184,2020-08-08 22:15:00
"POKE2","08/09/20 6:30:00 AM",102.85,216.185,2020-08-08 22:30:00
"POKE2","08/09/20 6:45:00 AM",102.778,216.178,2020-08-08 22:45:00
"POKE2","08/09/20 7:00:00 AM",102.799,216.18,2020-08-08 23:00:00
"POKE2","08/09/20 7:15:00 AM",102.819,216.182,2020-08-08 23:15:00
"POKE2","08/09/20 7:30:00 AM",102.781,216.178,2020-08-08 23:30:00
"POKE2","08/09/20 7:45:00 AM",102.802,216.18,2020-08-08 23:45:00
"POKE2","08/09/20 8:00:00 AM",102.799,216.18,2020-08-09 00:00:00
"POKE2","08/09/20 8:15:00 AM",102.747,216.175,2020-08-09 00:15:00
"POKE2","08/09/20 8:30:00 AM",102.737,216.174,2020-08-09 00:30:00
"POKE2","08/09/20 8:45:00 AM",102.747,216.175,2020-08-09 00:45:00
"POKE2","08/09/20 9:00:00 AM",102.758,216.176,2020-08-09 01:00:00
"POKE2","08/09/20 9:15:00 AM",102.727,216.173,2020-08-09 01:15:00
"POKE2","08/09/20 9:30:00 AM",102.682,216.168,2020-08-09 01:30:00
"POKE2","08/09/20 9:45:00 AM",102.662,216.166,2020-08-09 01:45:00
"POKE2","08/09/20 10:00:00 AM",102.679,216.168,2020-08-09 02:00:00
"POKE2","08/09/20 10:15:00 AM",102.669,216.167,2020-08-09 02:15:00
"POKE2","08/09/20 10:30:00 AM",102.645,216.164,2020-08-09 02:30:00
"POKE2","08/09/20 10:45:00 AM",102.621,216.162,2020-08-09 02:45:00
"POKE2","08/09/20 11:00:00 AM",102.629,216.163,2020-08-09 03:00:00
"POKE2","08/09/20 11:15:00 AM",102.543,216.154,2020-08-09 03:15:00
"POKE2","08/09/20 11:30:00 AM",102.581,216.158,2020-08-09 03:30:00
"POKE2","08/09/20 11:45:00 AM",102.536,216.153,2020-08-09 03:45:00
"POKE2","08/09/20 12:00:00 PM",102.561,216.156,2020-08-09 04:00:00
"POKE2","08/09/20 12:15:00 PM",102.527,216.152,2020-08-09 04:15:00
"POKE2","08/09/20 12:30:00 PM",102.53,216.153,2020-08-09 04:30:00
"POKE2","08/09/20 12:45:00 PM",102.544,216.154,2020-08-09 04:45:00
"POKE2","08/09/20 1:00:00 PM",102.571,216.157,2020-08-09 05:00:00
"POKE2","08/09/20 1:15:00 PM",102.578,216.158,2020-08-09 05:15:00
"POKE2","08/09/20 1:30:00 PM",102.564,216.156,2020-08-09 05:30:00
"POKE2","08/09/20 1:45:00 PM",102.54,216.154,2020-08-09 05:45:00
"POKE2","08/09/20 2:00:00 PM",102.571,216.157,2020-08-09 06:00:00
"POKE2","08/09/20 2:15:00 PM",102.568,216.157,2020-08-09 06:15:00
"POKE2","08/09/20 2:30:00 PM",102.547,216.154,2020-08-09 06:30:00
"POKE2","08/09/20 2:45:00 PM",102.523,216.152,2020-08-09 06:45:00
"POKE2","08/09/20 3:00:00 PM",102.53,216.153,2020-08-09 07:00:00
"POKE2","08/09/20 3:15:00 PM",102.53,216.153,2020-08-09 07:15:00
"POKE2","08/09/20 3:30:00 PM",102.495,216.149,2020-08-09 07:30:00
"POKE2","08/09/20 3:45:00 PM",102.471,216.147,2020-08-09 07:45:00
"POKE2","08/09/20 4:00:00 PM",102.478,216.147,2020-08-09 08:00:00
"POKE2","08/09/20 4:15:00 PM",102.464,216.146,2020-08-09 08:15:00
"POKE2","08/09/20 4:30:00 PM",102.419,216.141,2020-08-09 08:30:00
"POKE2","08/09/20 4:45:00 PM",102.446,216.144,2020-08-09 08:45:00
"POKE2","08/09/20 5:00:00 PM",102.456,216.145,2020-08-09 09:00:00
"POKE2","08/09/20 5:15:00 PM",102.429,216.142,2020-08-09 09:15:00
"POKE2","08/09/20 5:30:00 PM",102.408,216.14,2020-08-09 09:30:00
"POKE2","08/09/20 5:45:00 PM",102.429,216.142,2020-08-09 09:45:00
"POKE2","08/09/20 6:00:00 PM",102.422,216.142,2020-08-09 10:00:00
"POKE2","08/09/20 6:15:00 PM",102.412,216.141,2020-08-09 10:15:00
"POKE2","08/09/20 6:30:00 PM",102.374,216.137,2020-08-09 10:30:00
"POKE2","08/09/20 6:45:00 PM",102.385,216.138,2020-08-09 10:45:00
"POKE2","08/09/20 7:00:00 PM",102.405,216.14,2020-08-09 11:00:00
"POKE2","08/09/20 7:15:00 PM",102.409,216.14,2020-08-09 11:15:00
"POKE2","08/09/20 7:30:00 PM",102.388,216.138,2020-08-09 11:30:00
"POKE2","08/09/20 7:45:00 PM",102.43,216.142,2020-08-09 11:45:00
"POKE2","08/09/20 8:00:00 PM",102.413,216.141,2020-08-09 12:00:00
"POKE2","08/09/20 8:15:00 PM",102.474,216.147,2020-08-09 12:15:00
"POKE2","08/09/20 8:30:00 PM",102.444,216.144,2020-08-09 12:30:00
"POKE2","08/09/20 8:45:00 PM",102.457,216.145,2020-08-09 12:45:00
"POKE2","08/09/20 9:00:00 PM",102.457,216.145,2020-08-09 13:00:00
"POKE2","08/09/20 9:15:00 PM",102.502,216.15,2020-08-09 13:15:00
"POKE2","08/09/20 9:30:00 PM",102.544,216.154,2020-08-09 13:30:00
"POKE2","08/09/20 9:45:00 PM",102.506,216.15,2020-08-09 13:45:00
"POKE2","08/09/20 10:00:00 PM",102.526,216.152,2020-08-09 14:00:00
"POKE2","08/09/20 10:15:00 PM",102.52,216.152,2020-08-09 14:15:00
"POKE2","08/09/20 10:30:00 PM",102.54,216.154,2020-08-09 14:30:00
"POKE2","08/09/20 10:45:00 PM",102.523,216.152,2020-08-09 14:45:00
"POKE2","08/09/20 11:00:00 PM",102.599,216.16,2020-08-09 15:00:00
"POKE2","08/09/20 11:15:00 PM",102.558,216.156,2020-08-09 15:15:00
"POKE2","08/09/20 11:30:00 PM",102.592,216.159,2020-08-09 15:30:00
"POKE2","08/09/20 11:45:00 PM",102.592,216.159,2020-08-09 15:45:00
"POKE2","08/10/20 12:00:00 AM",102.585,216.158,2020-08-09 16:00:00
"POKE2","08/10/20 12:15:00 AM",102.616,216.161,2020-08-09 16:15:00
"POKE2","08/10/20 12:30:00 AM",102.599,216.16,2020-08-09 16:30:00
"POKE2","08/10/20 12:45:00 AM",102.661,216.166,2020-08-09 16:45:00
"POKE2","08/10/20 1:00:00 AM",102.602,216.16,2020-08-09 17:00:00
"POKE2","08/10/20 1:15:00 AM",102.613,216.161,2020-08-09 17:15:00
"POKE2","08/10/20 1:30:00 AM",102.647,216.165,2020-08-09 17:30:00
"POKE2","08/10/20 1:45:00 AM",102.616,216.161,2020-08-09 17:45:00
"POKE2","08/10/20 2:00:00 AM",102.619,216.162,2020-08-09 18:00:00
"POKE2","08/10/20 2:15:00 AM",102.653,216.165,2020-08-09 18:15:00
"POKE2","08/10/20 2:30:00 AM",102.653,216.165,2020-08-09 18:30:00
"POKE2","08/10/20 2:45:00 AM",102.657,216.166,2020-08-09 18:45:00
"POKE2","08/10/20 3:00:00 AM",102.657,216.166,2020-08-09 19:00:00
"POKE2","08/10/20 3:15:00 AM",102.708,216.171,2020-08-09 19:15:00
"POKE2","08/10/20 3:30:00 AM",102.681,216.168,2020-08-09 19:30:00
"POKE2","08/10/20 3:45:00 AM",102.691,216.169,2020-08-09 19:45:00
"POKE2","08/10/20 4:00:00 AM",102.705,216.171,2020-08-09 20:00:00
"POKE2","08/10/20 4:15:00 AM",102.756,216.176,2020-08-09 20:15:00
"POKE2","08/10/20 4:30:00 AM",102.725,216.173,2020-08-09 20:30:00
"POKE2","08/10/20 4:45:00 AM",102.739,216.174,2020-08-09 20:45:00
"POKE2","08/10/20 5:00:00 AM",102.728,216.173,2020-08-09 21:00:00
"POKE2","08/10/20 5:15:00 AM",102.759,216.176,2020-08-09 21:15:00
"POKE2","08/10/20 5:30:00 AM",102.77,216.177,2020-08-09 21:30:00
"POKE2","08/10/20 5:45:00 AM",102.773,216.177,2020-08-09 21:45:00
"POKE2","08/10/20 6:00:00 AM",102.783,216.178,2020-08-09 22:00:00
"POKE2","08/10/20 6:15:00 AM",102.804,216.181,2020-08-09 22:15:00
"POKE2","08/10/20 6:30:00 AM",102.814,216.182,2020-08-09 22:30:00
"POKE2","08/10/20 6:45:00 AM",102.824,216.183,2020-08-09 22:45:00
"POKE2","08/10/20 7:00:00 AM",102.845,216.185,2020-08-09 23:00:00
"POKE2","08/10/20 7:15:00 AM",102.807,216.181,2020-08-09 23:15:00
"POKE2","08/10/20 7:30:00 AM",102.827,216.183,2020-08-09 23:30:00
"POKE2","08/10/20 7:45:00 AM",102.827,216.183,2020-08-09 23:45:00
"POKE2","08/10/20 8:00:00 AM",102.858,216.186,2020-08-10 00:00:00
"POKE2","08/10/20 8:15:00 AM",102.879,216.188,2020-08-10 00:15:00
"POKE2","08/10/20 8:30:00 AM",102.886,216.189,2020-08-10 00:30:00
"POKE2","08/10/20 8:45:00 AM",102.907,216.191,2020-08-10 00:45:00
"POKE2","08/10/20 9:00:00 AM",102.896,216.19,2020-08-10 01:00:00
"POKE2","08/10/20 9:15:00 AM",102.886,216.189,2020-08-10 01:15:00
"POKE2","08/10/20 9:30:00 AM",102.938,216.194,2020-08-10 01:30:00
"POKE2","08/10/20 9:45:00 AM",102.914,216.192,2020-08-10 01:45:00
"POKE2","08/10/20 10:00:00 AM",102.893,216.19,2020-08-10 02:00:00
"POKE2","08/10/20 10:15:00 AM",102.921,216.193,2020-08-10 02:15:00
"POKE2","08/10/20 10:30:00 AM",102.942,216.195,2020-08-10 02:30:00
"POKE2","08/10/20 10:45:00 AM",102.949,216.195,2020-08-10 02:45:00
"POKE2","08/10/20 11:00:00 AM",102.949,216.195,2020-08-10 03:00:00
"POKE2","08/10/20 11:15:00 AM",102.935,216.194,2020-08-10 03:15:00
"POKE2","08/10/20 11:30:00 AM",102.935,216.194,2020-08-10 03:30:00
"POKE2","08/10/20 11:45:00 AM",102.932,216.194,2020-08-10 03:45:00
"POKE2","08/10/20 12:00:00 PM",102.959,216.196,2020-08-10 04:00:00
"POKE2","08/10/20 12:15:00 PM",102.928,216.193,2020-08-10 04:15:00
"POKE2","08/10/20 12:30:00 PM",102.956,216.196,2020-08-10 04:30:00
"POKE2","08/10/20 12:45:00 PM",102.953,216.196,2020-08-10 04:45:00
"POKE2","08/10/20 1:00:00 PM",102.97,216.198,2020-08-10 05:00:00
"POKE2","08/10/20 1:15:00 PM",102.949,216.195,2020-08-10 05:15:00
"POKE2","08/10/20 1:30:00 PM",102.977,216.198,2020-08-10 05:30:00
"POKE2","08/10/20 1:45:00 PM",102.994,216.2,2020-08-10 05:45:00
"POKE2","08/10/20 2:00:00 PM",102.994,216.2,2020-08-10 06:00:00
"POKE2","08/10/20 2:15:00 PM",102.97,216.198,2020-08-10 06:15:00
"POKE2","08/10/20 2:30:00 PM",102.939,216.194,2020-08-10 06:30:00
"POKE2","08/10/20 2:45:00 PM",102.997,216.2,2020-08-10 06:45:00
"POKE2","08/10/20 3:00:00 PM",103.018,216.202,2020-08-10 07:00:00
"POKE2","08/10/20 3:15:00 PM",102.997,216.2,2020-08-10 07:15:00
"POKE2","08/10/20 3:30:00 PM",102.946,216.195,2020-08-10 07:30:00
"POKE2","08/10/20 3:45:00 PM",102.984,216.199,2020-08-10 07:45:00
"POKE2","08/10/20 4:00:00 PM",102.973,216.198,2020-08-10 08:00:00
"POKE2","08/10/20 4:15:00 PM",103.004,216.201,2020-08-10 08:15:00
"POKE2","08/10/20 4:30:00 PM",103.001,216.201,2020-08-10 08:30:00
"POKE2","08/10/20 4:45:00 PM",102.863,216.187,2020-08-10 08:45:00
"POKE2","08/10/20 5:00:00 PM",102.801,216.18,2020-08-10 09:00:00
"POKE2","08/10/20 5:15:00 PM",103.004,216.201,2020-08-10 09:15:00
"POKE2","08/10/20 5:30:00 PM",102.99,216.2,2020-08-10 09:30:00
"POKE2","08/10/20 5:45:00 PM",102.949,216.195,2020-08-10 09:45:00
"POKE2","08/10/20 6:00:00 PM",102.99,216.2,2020-08-10 10:00:00
"POKE2","08/10/20 6:15:00 PM",103.011,216.202,2020-08-10 10:15:00
"POKE2","08/10/20 6:30:00 PM",102.99,216.2,2020-08-10 10:30:00
"POKE2","08/10/20 6:45:00 PM",103,216.201,2020-08-10 10:45:00
"POKE2","08/10/20 7:00:00 PM",103,216.201,2020-08-10 11:00:00
"POKE2","08/10/20 7:15:00 PM",103,216.201,2020-08-10 11:15:00
"POKE2","08/10/20 7:30:00 PM",102.959,216.196,2020-08-10 11:30:00
"POKE2","08/10/20 7:45:00 PM",103,216.201,2020-08-10 11:45:00
"POKE2","08/10/20 8:00:00 PM",102.969,216.197,2020-08-10 12:00:00
"POKE2","08/10/20 8:15:00 PM",102.99,216.2,2020-08-10 12:15:00
"POKE2","08/10/20 8:30:00 PM",103.011,216.202,2020-08-10 12:30:00
"POKE2","08/10/20 8:45:00 PM",102.952,216.196,2020-08-10 12:45:00
"POKE2","08/10/20 9:00:00 PM",103.024,216.203,2020-08-10 13:00:00
"POKE2","08/10/20 9:15:00 PM",102.994,216.2,2020-08-10 13:15:00
"POKE2","08/10/20 9:30:00 PM",102.987,216.199,2020-08-10 13:30:00
"POKE2","08/10/20 9:45:00 PM",102.966,216.197,2020-08-10 13:45:00
"POKE2","08/10/20 10:00:00 PM",102.99,216.2,2020-08-10 14:00:00
"POKE2","08/10/20 10:15:00 PM",103.042,216.205,2020-08-10 14:15:00
"POKE2","08/10/20 10:30:00 PM",103.035,216.204,2020-08-10 14:30:00
"POKE2","08/10/20 10:45:00 PM",103.056,216.206,2020-08-10 14:45:00
"POKE2","08/10/20 11:00:00 PM",103.039,216.205,2020-08-10 15:00:00
"POKE2","08/10/20 11:15:00 PM",103.032,216.204,2020-08-10 15:15:00
"POKE2","08/10/20 11:30:00 PM",103.083,216.209,2020-08-10 15:30:00
"POKE2","08/10/20 11:45:00 PM",103.045,216.205,2020-08-10 15:45:00
"POKE2","08/11/20 12:00:00 AM",103.039,216.205,2020-08-10 16:00:00
"POKE2","08/11/20 12:15:00 AM",103.039,216.205,2020-08-10 16:15:00
"POKE2","08/11/20 12:30:00 AM",103.094,216.21,2020-08-10 16:30:00
"POKE2","08/11/20 12:45:00 AM",103.087,216.209,2020-08-10 16:45:00
"POKE2","08/11/20 1:00:00 AM",103.08,216.209,2020-08-10 17:00:00
"POKE2","08/11/20 1:15:00 AM",103.059,216.207,2020-08-10 17:15:00
"POKE2","08/11/20 1:30:00 AM",103.062,216.207,2020-08-10 17:30:00
"POKE2","08/11/20 1:45:00 AM",103.114,216.212,2020-08-10 17:45:00
"POKE2","08/11/20 2:00:00 AM",103.128,216.214,2020-08-10 18:00:00
"POKE2","08/11/20 2:15:00 AM",103.1,216.211,2020-08-10 18:15:00
"POKE2","08/11/20 2:30:00 AM",103.079,216.209,2020-08-10 18:30:00
"POKE2","08/11/20 2:45:00 AM",103.103,216.211,2020-08-10 18:45:00
"POKE2","08/11/20 3:00:00 AM",103.086,216.209,2020-08-10 19:00:00
"POKE2","08/11/20 3:15:00 AM",103.086,216.209,2020-08-10 19:15:00
"POKE2","08/11/20 3:30:00 AM",103.089,216.21,2020-08-10 19:30:00
"POKE2","08/11/20 3:45:00 AM",103.079,216.209,2020-08-10 19:45:00
"POKE2","08/11/20 4:00:00 AM",103.113,216.212,2020-08-10 20:00:00
"POKE2","08/11/20 4:15:00 AM",103.164,216.217,2020-08-10 20:15:00
"POKE2","08/11/20 4:30:00 AM",103.167,216.218,2020-08-10 20:30:00
"POKE2","08/11/20 4:45:00 AM",103.209,216.222,2020-08-10 20:45:00
"POKE2","08/11/20 5:00:00 AM",103.209,216.222,2020-08-10 21:00:00
"POKE2","08/11/20 5:15:00 AM",103.15,216.216,2020-08-10 21:15:00
"POKE2","08/11/20 5:30:00 AM",103.212,216.222,2020-08-10 21:30:00
"POKE2","08/11/20 5:45:00 AM",103.202,216.221,2020-08-10 21:45:00
"POKE2","08/11/20 6:00:00 AM",103.212,216.222,2020-08-10 22:00:00
"POKE2","08/11/20 6:15:00 AM",103.232,216.224,2020-08-10 22:15:00
"POKE2","08/11/20 6:30:00 AM",103.163,216.217,2020-08-10 22:30:00
"POKE2","08/11/20 6:45:00 AM",103.163,216.217,2020-08-10 22:45:00
"POKE2","08/11/20 7:00:00 AM",103.153,216.216,2020-08-10 23:00:00
"POKE2","08/11/20 7:15:00 AM",103.143,216.215,2020-08-10 23:15:00
"POKE2","08/11/20 7:30:00 AM",103.163,216.217,2020-08-10 23:30:00
"POKE2","08/11/20 7:45:00 AM",103.16,216.217,2020-08-10 23:45:00
"POKE2","08/11/20 8:00:00 AM",103.15,216.216,2020-08-11 00:00:00
"POKE2","08/11/20 8:15:00 AM",103.15,216.216,2020-08-11 00:15:00
"POKE2","08/11/20 8:30:00 AM",103.109,216.212,2020-08-11 00:30:00
"POKE2","08/11/20 8:45:00 AM",103.116,216.212,2020-08-11 00:45:00
"POKE2","08/11/20 9:00:00 AM",103.137,216.215,2020-08-11 01:00:00
"POKE2","08/11/20 9:15:00 AM",103.106,216.211,2020-08-11 01:15:00
"POKE2","08/11/20 9:30:00 AM",103.144,216.215,2020-08-11 01:30:00
"POKE2","08/11/20 9:45:00 AM",103.13,216.214,2020-08-11 01:45:00
"POKE2","08/11/20 10:00:00 AM",103.141,216.215,2020-08-11 02:00:00
"POKE2","08/11/20 10:15:00 AM",103.117,216.213,2020-08-11 02:15:00
"POKE2","08/11/20 10:30:00 AM",103.117,216.213,2020-08-11 02:30:00
"POKE2","08/11/20 10:45:00 AM",103.134,216.214,2020-08-11 02:45:00
"POKE2","08/11/20 11:00:00 AM",103.151,216.216,2020-08-11 03:00:00
"POKE2","08/11/20 11:15:00 AM",103.128,216.214,2020-08-11 03:15:00
"POKE2","08/11/20 11:30:00 AM",103.107,216.211,2020-08-11 03:30:00
"POKE2","08/11/20 11:45:00 AM",103.124,216.213,2020-08-11 03:45:00
"POKE2","08/11/20 12:00:00 PM",103.131,216.214,2020-08-11 04:00:00
"POKE2","08/11/20 12:15:00 PM",103.118,216.213,2020-08-11 04:15:00
"POKE2","08/11/20 12:30:00 PM",103.155,216.216,2020-08-11 04:30:00
"POKE2","08/11/20 12:45:00 PM",103.162,216.217,2020-08-11 04:45:00
"POKE2","08/11/20 1:00:00 PM",103.152,216.216,2020-08-11 05:00:00
"POKE2","08/11/20 1:15:00 PM",103.135,216.214,2020-08-11 05:15:00
"POKE2","08/11/20 1:30:00 PM",103.111,216.212,2020-08-11 05:30:00
"POKE2","08/11/20 1:45:00 PM",103.118,216.213,2020-08-11 05:45:00
"POKE2","08/11/20 2:00:00 PM",103.076,216.208,2020-08-11 06:00:00
