"Project","Site","Date","Time","Type","Location","Pick up date","depth","lat","lon","SampleID","nitrate isotopes","scint_frozen_yn","anions_yn","cations_yn","water isotopes","TNDOC_pour_yn","filtered_uM","spcond","T","sampled_by","comments","DateTime","year"
"DoD","MOOS",2022-06-08,"20:00","stream","autosampler",2022-06-21,NA,NA,NA,"1248H",NA,NA,"y",NA,NA,NA,NA,NA,NA,NA,"Isco bottles overflowed - multiple days?",2022-06-08 20:00:00,2022
"DOD","POKE",2022-06-08,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1196H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-08 20:00:00,2022
"DOD","STRT",2022-06-08,"20:00","stream","autosampler",2022-06-08,NA,NA,NA,"1218H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-08 20:00:00,2022
"DOD","STRT",2022-06-08,"14:00","stream","sensors",NA,NA,NA,NA,"274H","y","y","y","y","y","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-08 14:00:00,2022
"DOD","VAUL",2022-06-08,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1173H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-08 20:00:00,2022
"Salcha","SALCHA",2022-06-08,"9:30","stream","sensors",NA,NA,NA,NA,"7564","y","y","y","y","y","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-08 09:30:00,2022
"DOD","POKE",2022-06-09,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1174H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-09 20:00:00,2022
"DOD","STRT",2022-06-09,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1247H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-09 20:00:00,2022
"DOD","VAUL",2022-06-09,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1177H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-09 20:00:00,2022
"DoD","MOOS",2022-06-10,"20:00","stream","autosampler",2022-06-21,NA,NA,NA,"1251H",NA,NA,"y",NA,NA,NA,NA,NA,NA,NA,"Isco bottles overflowed - multiple days?",2022-06-10 20:00:00,2022
"DOD","POKE",2022-06-10,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1198H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-10 20:00:00,2022
"DOD","STRT",2022-06-10,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1219H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-10 20:00:00,2022
"DOD","VAUL",2022-06-10,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1202H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-10 20:00:00,2022
"DOD","POKE",2022-06-11,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1190H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-11 20:00:00,2022
"DOD","STRT",2022-06-11,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1235H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-11 20:00:00,2022
"DOD","VAUL",2022-06-11,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1200H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-11 20:00:00,2022
"DOD","POKE",2022-06-12,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1171H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-12 20:00:00,2022
"DOD","STRT",2022-06-12,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1228H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-12 20:00:00,2022
"DOD","VAUL",2022-06-12,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1201H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-12 20:00:00,2022
"DOD","POKE",2022-06-13,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1199H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 20:00:00,2022
"DOD","STRT",2022-06-13,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1236H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-13 20:00:00,2022
"DOD","VAUL",2022-06-13,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1203H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 20:00:00,2022
"EPSCoR","CRAW",2022-06-13,"16:30","stream","sensors",NA,NA,NA,NA,"346h","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 16:30:00,2022
"EPSCoR","CRAW",2022-06-13,"16:30","stream","sensors",NA,NA,NA,NA,"482h","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 16:30:00,2022
"EPSCoR","CRAW",2022-06-13,"16:30","stream","sensors",NA,NA,NA,NA,"722h","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 16:30:00,2022
"EPSCoR","MAST",2022-06-13,"13:30","stream","sensors",NA,NA,NA,NA,"518H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 13:30:00,2022
"EPSCoR","MAST",2022-06-13,"13:30","stream","sensors",NA,NA,NA,NA,"606H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-13 13:30:00,2022
"EPSCoR","MAST",2022-06-13,"13:30","stream","sensors",NA,NA,NA,NA,"612H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","Monument samples frozen, unfiltered due to land ownership issues",2022-06-13 13:30:00,2022
"DOD","POKE",2022-06-14,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1184H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-14 20:00:00,2022
"DOD","STRT",2022-06-14,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1249H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-14 20:00:00,2022
"DOD","VAUL",2022-06-14,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1204H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-14 20:00:00,2022
"EPSCoR","SHOV",2022-06-14,"13:00","stream","sensors",NA,NA,NA,NA,"4232","n","n","n","n","n","n",NA,NA,NA,"JAA, Karl","Unfiltered sample for EXO turbidity probe",2022-06-14 13:00:00,2022
"EPSCoR","SHOV",2022-06-14,"13:00","stream","sensors",NA,NA,NA,NA,"7552","n","y","y","y","n","y",0.7,NA,NA,"JAA, Karl",NA,2022-06-14 13:00:00,2022
"EPSCoR","SHOV",2022-06-14,"13:00","stream","sensors",NA,NA,NA,NA,"9466","n","y","y","y","n","y",0.7,NA,NA,"JAA, Karl",NA,2022-06-14 13:00:00,2022
"EPSCoR","SHOV",2022-06-14,"13:00","stream","sensors",NA,NA,NA,NA,"10755","n","y","y","y","n","y",0.7,NA,NA,"JAA, Karl",NA,2022-06-14 13:00:00,2022
"DOD","POKE",2022-06-15,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1205H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-15 20:00:00,2022
"DOD","STRT",2022-06-15,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1230H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-15 20:00:00,2022
"DOD","VAUL",2022-06-15,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1195H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-15 20:00:00,2022
"DOD","POKE",2022-06-16,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1185H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-16 20:00:00,2022
"DOD","STRT",2022-06-16,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1212H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-16 20:00:00,2022
"DOD","VAUL",2022-06-16,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1187H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-16 20:00:00,2022
"DOD","POKE",2022-06-17,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1178H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-17 20:00:00,2022
"DOD","STRT",2022-06-17,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1254H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-17 20:00:00,2022
"DOD","VAUL",2022-06-17,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1188H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-17 20:00:00,2022
"DOD","POKE",2022-06-18,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1169H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-18 20:00:00,2022
"DOD","STRT",2022-06-18,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1257H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-18 20:00:00,2022
"DOD","VAUL",2022-06-18,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1192H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-18 20:00:00,2022
"DOD","POKE",2022-06-19,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1181H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-19 20:00:00,2022
"DOD","STRT",2022-06-19,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1241H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-19 20:00:00,2022
"DOD","VAUL",2022-06-19,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1193H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-19 20:00:00,2022
"DOD","POKE",2022-06-20,"15:30","stream","sensors",NA,NA,NA,NA,"927","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-20 15:30:00,2022
"DOD","POKE",2022-06-20,"15:30","stream","sensors",NA,NA,NA,NA,"927","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2022-06-20 15:30:00,2022
"DOD","POKE",2022-06-20,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"275H",NA,"y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-20 20:00:00,2022
"DOD","STRT",2022-06-20,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1253H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-20 20:00:00,2022
"DOD","VAUL",2022-06-20,"20:00","stream","autosampler",2022-06-20,NA,NA,NA,"1283H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-20 20:00:00,2022
"DOD","VAUL",2022-06-20,"11:50","stream","sensors",NA,NA,NA,NA,"294H","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-20 11:50:00,2022
"DOD","FRCH",2022-06-21,"20:00","stream","autosampler",NA,NA,NA,NA,"1239H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-21 20:00:00,2022
"DOD","FRCH",2022-06-21,"16:30","stream","sensors",NA,NA,NA,NA,"620H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2022-06-21 16:30:00,2022
"DOD","MOOS",2022-06-21,"12:30","stream","sensors",NA,NA,NA,NA,"765H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2022-06-21 12:30:00,2022
"DOD","POKE",2022-06-21,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1207H",NA,"y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-21 20:00:00,2022
"DOD","STRT",2022-06-21,"20:00","stream","autosampler",2022-06-22,NA,NA,NA,"1211H","n","y","y","y","n","y",0.7,NA,NA,"JAA, JSC, MDH",NA,2022-06-21 20:00:00,2022
"DOD","VAUL",2022-06-21,"20:00","stream","autosampler",NA,NA,NA,NA,"1284H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-21 20:00:00,2022
"DOD","FRCH",2022-06-22,"20:00","stream","autosampler",NA,NA,NA,NA,"1266H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-22 20:00:00,2022
"DOD","FRCH",2022-06-22,"19:30","stream","sensors",NA,NA,NA,NA,"582H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2022-06-22 19:30:00,2022
"DOD","MOOS",2022-06-22,"20:00","stream","autosampler",NA,NA,NA,NA,"1210H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-22 20:00:00,2022
"DOD","POKE",2022-06-22,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1186H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-22 20:00:00,2022
"DOD","STRT",2022-06-22,"15:30","stream","sensors",NA,NA,NA,NA,"1225H","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-22 15:30:00,2022
"DOD","STRT",2022-06-22,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1260H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-22 20:00:00,2022
"DOD","VAUL",2022-06-22,"20:00","stream","autosampler",NA,NA,NA,NA,"1289H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-22 20:00:00,2022
"Salcha","SALCHA",2022-06-22,"12:15","stream","sensors",NA,NA,NA,NA,"1215H","n","n","n","n","n","n",0.7,NA,NA,"JAA, MDH",NA,2022-06-22 12:15:00,2022
"Salcha","SALCHA",2022-06-22,"12:15","stream","sensors",NA,NA,NA,NA,"1244H","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-22 12:15:00,2022
"Salcha","SALCHA",2022-06-22,"12:15","stream","sensors",NA,NA,NA,NA,"1256H","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-22 12:15:00,2022
"DOD","FRCH",2022-06-23,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1276H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-23 20:00:00,2022
"DOD","MOOS",2022-06-23,"20:00","stream","autosampler",NA,NA,NA,NA,"1216H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-23 20:00:00,2022
"DOD","POKE",2022-06-23,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1279H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-23 20:00:00,2022
"DOD","STRT",2022-06-23,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1234H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-23 20:00:00,2022
"DOD","VAUL",2022-06-23,"10:15","stream","sensors",NA,NA,NA,NA,"1224H","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-23 10:15:00,2022
"DOD","VAUL",2022-06-23,"20:00","stream","autosampler",NA,NA,NA,NA,"1290H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-23 20:00:00,2022
"DOD","FRCH",2022-06-24,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1214H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-24 20:00:00,2022
"DOD","MOOS",2022-06-24,"20:00","stream","autosampler",NA,NA,NA,NA,"1227H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-24 20:00:00,2022
"DOD","POKE",2022-06-24,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"12589","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-24 20:00:00,2022
"DOD","STRT",2022-06-24,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1240H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-24 20:00:00,2022
"DOD","VAUL",2022-06-24,"9:45","stream","sensors",NA,NA,NA,NA,"1238H","y","y","y","y","y","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-24 09:45:00,2022
"DOD","VAUL",2022-06-24,"20:00","stream","autosampler",NA,NA,NA,NA,"1291H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-24 20:00:00,2022
"DOD","FRCH",2022-06-25,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1280H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-25 20:00:00,2022
"DOD","MOOS",2022-06-25,"20:00","stream","autosampler",NA,NA,NA,NA,"1220H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-25 20:00:00,2022
"DOD","POKE",2022-06-25,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1208H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-25 20:00:00,2022
"DOD","STRT",2022-06-25,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1258H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-25 20:00:00,2022
"DOD","VAUL",2022-06-25,"20:00","stream","autosampler",NA,NA,NA,NA,"1292H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-25 20:00:00,2022
"DOD","FRCH",2022-06-26,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1197H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-26 20:00:00,2022
"DOD","MOOS",2022-06-26,"20:00","stream","autosampler",NA,NA,NA,NA,"1226H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-26 20:00:00,2022
"DOD","POKE",2022-06-26,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1270H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-26 20:00:00,2022
"DOD","STRT",2022-06-26,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1232H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-26 20:00:00,2022
"DOD","VAUL",2022-06-26,"20:00","stream","autosampler",NA,NA,NA,NA,"1293H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH",NA,2022-06-26 20:00:00,2022
"DOD","FRCH",2022-06-27,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1277H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-27 20:00:00,2022
"DOD","MOOS",2022-06-27,"20:00","stream","autosampler",NA,NA,NA,NA,"1259H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-27 20:00:00,2022
"DOD","POKE",2022-06-27,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1279H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-27 20:00:00,2022
"DOD","STRT",2022-06-27,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1180H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-27 20:00:00,2022
"DOD","VAUL",2022-06-27,"9:45","stream","sensors",NA,NA,NA,NA,"1268H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2022-06-27 09:45:00,2022
"DOD","VAUL",2022-06-27,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1294H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-27 20:00:00,2022
"DOD","FRCH",2022-06-28,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1222H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-28 20:00:00,2022
"DOD","MOOS",2022-06-28,"20:00","stream","autosampler",NA,NA,NA,NA,"1221H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-28 20:00:00,2022
"DOD","POKE",2022-06-28,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1265H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-28 20:00:00,2022
"DOD","STRT",2022-06-28,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1213H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-28 20:00:00,2022
"DOD","VAUL",2022-06-28,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1295H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-28 20:00:00,2022
"DOD","FRCH",2022-06-29,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1275H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-29 20:00:00,2022
"DOD","MOOS",2022-06-29,"20:00","stream","autosampler",NA,NA,NA,NA,"1282H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-29 20:00:00,2022
"DOD","POKE",2022-06-29,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1223H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-29 20:00:00,2022
"DOD","STRT",2022-06-29,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1273H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-29 20:00:00,2022
"DOD","VAUL",2022-06-29,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1296H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-29 20:00:00,2022
"DOD","FRCH",2022-06-30,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1272H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-30 20:00:00,2022
"DOD","MOOS",2022-06-30,"20:00","stream","autosampler",NA,NA,NA,NA,"241H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-06-30 20:00:00,2022
"DOD","POKE",2022-06-30,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1267H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-30 20:00:00,2022
"DOD","STRT",2022-06-30,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"788H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-06-30 20:00:00,2022
"DOD","VAUL",2022-06-30,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1299H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-06-30 20:00:00,2022
"DOD","FRCH",2022-07-01,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1269H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-01 20:00:00,2022
"DOD","MOOS",2022-07-01,"20:00","stream","autosampler",NA,NA,NA,NA,"1229H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-01 20:00:00,2022
"DOD","POKE",2022-07-01,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1274H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-01 20:00:00,2022
"DOD","STRT",2022-07-01,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1182H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-07-01 20:00:00,2022
"DOD","VAUL",2022-07-01,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1297H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-01 20:00:00,2022
"DOD","FRCH",2022-07-02,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1170H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-02 20:00:00,2022
"DOD","MOOS",2022-07-02,"20:00","stream","autosampler",NA,NA,NA,NA,"1189H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-02 20:00:00,2022
"DOD","POKE",2022-07-02,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"761H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-02 20:00:00,2022
"DOD","STRT",2022-07-02,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1278H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-07-02 20:00:00,2022
"DOD","VAUL",2022-07-02,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1298H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-02 20:00:00,2022
"DOD","FRCH",2022-07-03,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"1179H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-03 20:00:00,2022
"DOD","MOOS",2022-07-03,"20:00","stream","autosampler",NA,NA,NA,NA,"571H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-03 20:00:00,2022
"DOD","POKE",2022-07-03,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"737H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-03 20:00:00,2022
"DOD","STRT",2022-07-03,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1245H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-07-03 20:00:00,2022
"DOD","VAUL",2022-07-03,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1300H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-03 20:00:00,2022
"DOD","FRCH",2022-07-04,"20:00","stream","autosampler",2022-07-08,NA,NA,NA,"999H","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-04 20:00:00,2022
"DOD","MOOS",2022-07-04,"20:00","stream","autosampler",NA,NA,NA,NA,"9458","n","y","y","y","n","y",0.7,NA,NA,NA,"samples in non ashed glass scint (TOC)",2022-07-04 20:00:00,2022
"DOD","POKE",2022-07-04,"20:00","stream","autosampler",2022-07-11,NA,NA,NA,"1243H","n","y","y","y","n","y",0.7,NA,NA,"JAA, MDH","samples in non ashed glass scint (TOC)",2022-07-04 20:00:00,2022
"DOD","STRT",2022-07-04,"20:00","stream","autosampler",2022-07-06,NA,NA,NA,"1281H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2022-07-04 20:00:00,2022
