"Site","DateTime","MeanDischarge","CRREL_Precip","Caribou_Precip","Precip","twentyfour","fourtyeight"
"POKE",2020-09-11 21:45:00,1530.02197806793,NA,NA,NA,0.254,3.048
"POKE",2020-09-11 22:00:00,1520.44727489777,0,0,0,0.254,1.905
"POKE",2020-09-11 22:15:00,1533.00051709352,NA,NA,NA,0.254,1.905
"POKE",2020-09-11 22:30:00,1534.62774231494,NA,NA,NA,0.254,1.905
"POKE",2020-09-11 22:45:00,1530.9228539372,NA,NA,NA,0.254,1.905
"POKE",2020-09-11 23:00:00,1536.34223079513,0,0.254,0.127,0.381,1.27
"POKE",2020-09-11 23:15:00,1535.07818024966,NA,NA,NA,0.381,1.27
"POKE",2020-09-11 23:30:00,1538.41989395127,NA,NA,NA,0.381,1.27
"POKE",2020-09-11 23:45:00,1529.20836545713,NA,NA,NA,0.381,1.27
"POKE",2020-09-12 00:00:00,1537.15584340581,0,0.254,0.127,0.508,0.889
"POKE",2020-09-12 00:15:00,1530.47241600259,NA,NA,NA,0.508,0.889
"POKE",2020-09-12 00:30:00,1523.78898859926,NA,NA,NA,0.508,0.889
"POKE",2020-09-12 00:45:00,1521.71132544323,NA,NA,NA,0.508,0.889
"POKE",2020-09-12 01:00:00,1522.5249380538,0,0.254,0.127,0.635,0.889
"POKE",2020-09-12 01:15:00,1528.39475284633,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 01:30:00,1524.2394265341,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 01:45:00,1510.42213379283,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 02:00:00,1517.91917380691,0,0,0,0.635,0.889
"POKE",2020-09-12 02:15:00,1517.10556119605,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 02:30:00,1517.91917380691,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 02:45:00,1519.18322435231,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 03:00:00,1521.71132544323,0,0,0,0.635,0.889
"POKE",2020-09-12 03:15:00,1512.49979694898,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 03:30:00,1525.05303914472,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 03:45:00,1515.0278980399,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 04:00:00,1517.10556119605,0,0,0,0.635,0.889
"POKE",2020-09-12 04:15:00,1523.78898859926,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 04:30:00,1513.76384749444,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 04:45:00,1522.16176337784,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 05:00:00,1515.84151065059,0,0,0,0.635,0.889
"POKE",2020-09-12 05:15:00,1519.18322435231,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 05:30:00,1510.42213379283,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 05:45:00,1522.9753759887,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 06:00:00,1519.63366228697,0,0,0,0.635,0.889
"POKE",2020-09-12 06:15:00,1519.18322435231,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 06:30:00,1522.07450011914,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 06:45:00,1520.44727489777,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 07:00:00,1524.60260121,0,0,0,0.635,0.889
"POKE",2020-09-12 07:15:00,1519.18322435231,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 07:30:00,1525.05303914472,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 07:45:00,1530.9228539372,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 08:00:00,1525.05303914472,0,0,0,0.635,0.889
"POKE",2020-09-12 08:15:00,1529.20836545713,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 08:30:00,1521.2608875084,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 08:45:00,1517.91917380691,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 09:00:00,1514.12702217058,0,0,0,0.635,0.889
"POKE",2020-09-12 09:15:00,1517.91917380691,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 09:30:00,1507.89403270197,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 09:45:00,1523.78898859926,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 10:00:00,1527.94431491173,0,0,0,0.635,0.889
"POKE",2020-09-12 10:15:00,1516.6551232615,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 10:30:00,1523.78898859926,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 10:45:00,1517.91917380691,NA,NA,NA,0.635,0.889
"POKE",2020-09-12 11:00:00,1509.15808324737,0,0,0,0.635,0.762
"POKE",2020-09-12 11:15:00,1498.68250420777,NA,NA,NA,0.635,0.762
"POKE",2020-09-12 11:30:00,1513.76384749444,NA,NA,NA,0.635,0.762
"POKE",2020-09-12 11:45:00,1515.84151065059,NA,NA,NA,0.635,0.762
"POKE",2020-09-12 12:00:00,1512.49979694898,0,1.016,0.508,1.143,1.27
"POKE",2020-09-12 12:15:00,1508.34447063657,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 12:30:00,1518.36961174151,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 12:45:00,1516.74238652003,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 13:00:00,1518.36961174151,0,0,0,1.143,1.27
"POKE",2020-09-12 13:15:00,1508.34447063657,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 13:30:00,1530.9228539372,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 13:45:00,1513.4006728183,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 14:00:00,1521.71132544323,0,0,0,1.143,1.27
"POKE",2020-09-12 14:15:00,1533.45095502806,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 14:30:00,1516.29194858536,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 14:45:00,1518.00643706549,NA,NA,NA,1.143,1.27
"POKE",2020-09-12 15:00:00,1514.21428542916,0,0,0,0.889,1.27
"POKE",2020-09-12 15:15:00,1511.32300966216,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 15:30:00,1522.16176337784,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 15:45:00,1526.76752762496,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 16:00:00,1528.48201610503,0,0,0,0.889,1.27
"POKE",2020-09-12 16:15:00,1519.72092554549,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 16:30:00,1520.98497609096,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 16:45:00,1518.00643706549,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 17:00:00,1523.87625185796,0,0,0,0.889,1.27
"POKE",2020-09-12 17:15:00,1514.66472336376,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 17:30:00,1521.34815076709,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 17:45:00,1525.14030240342,NA,NA,NA,0.889,1.27
"POKE",2020-09-12 18:00:00,1519.72092554549,0,0,0,0.889,1.143
"POKE",2020-09-12 18:15:00,1508.88217182993,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 18:30:00,1521.79858870181,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 18:45:00,1520.98497609096,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 19:00:00,1509.69578444067,0,0,0,0.889,1.143
"POKE",2020-09-12 19:15:00,1512.58706020756,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 19:30:00,1518.00643706549,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 19:45:00,1523.87625185796,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 20:00:00,1516.74238652003,0,0,0,0.889,1.143
"POKE",2020-09-12 20:15:00,1507.98129596066,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 20:30:00,1514.30154868786,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 20:45:00,1501.29786855733,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 21:00:00,1517.19282445463,0,0,0,0.889,1.143
"POKE",2020-09-12 21:15:00,1512.58706020756,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 21:30:00,1496.32892963412,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 21:45:00,1499.22020540113,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 22:00:00,1497.14254224487,0,0,0,0.889,1.143
"POKE",2020-09-12 22:15:00,1495.06487908872,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 22:30:00,1497.14254224487,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 22:45:00,1495.06487908872,NA,NA,NA,0.889,1.143
"POKE",2020-09-12 23:00:00,1505.90363280434,0,0,0,0.762,1.143
"POKE",2020-09-12 23:15:00,1496.69210431026,NA,NA,NA,0.762,1.143
"POKE",2020-09-12 23:30:00,1500.03381801187,NA,NA,NA,0.762,1.143
"POKE",2020-09-12 23:45:00,1488.29418842681,NA,NA,NA,0.762,1.143
"POKE",2020-09-13 00:00:00,1499.58338007721,0,0,0,0.635,1.143
"POKE",2020-09-13 00:15:00,1493.71356528468,NA,NA,NA,0.635,1.143
"POKE",2020-09-13 00:30:00,1497.05527898628,NA,NA,NA,0.635,1.143
"POKE",2020-09-13 00:45:00,1494.52717789542,NA,NA,NA,0.635,1.143
"POKE",2020-09-13 01:00:00,1502.92509377893,0,0,0,0.508,1.143
"POKE",2020-09-13 01:15:00,1503.7387063895,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 01:30:00,1501.66104323347,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 01:45:00,1517.55599913077,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 02:00:00,1509.15808324737,0,0,0,0.508,1.143
"POKE",2020-09-13 02:15:00,1516.29194858536,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 02:30:00,1515.39107271604,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 02:45:00,1505.81636954565,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 03:00:00,1499.94655475323,0,0,0,0.508,1.143
"POKE",2020-09-13 03:15:00,1485.67882407736,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 03:30:00,1491.09820093517,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 03:45:00,1491.09820093517,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 04:00:00,1499.40885355993,0,0,0,0.508,1.143
"POKE",2020-09-13 04:15:00,1498.59524094919,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 04:30:00,1483.15072298649,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 04:45:00,1489.83415038971,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 05:00:00,1501.12334204011,0,0,0,0.508,1.143
"POKE",2020-09-13 05:15:00,1493.98947670212,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 05:30:00,1486.85561136412,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 05:45:00,1502.30012932682,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 06:00:00,1476.3800323247,0,0,0,0.508,1.143
"POKE",2020-09-13 06:15:00,1484.32751027326,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 06:30:00,1474.66554384446,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 06:45:00,1473.401493299,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 07:00:00,1476.7432070006,0,0,0,0.508,1.143
"POKE",2020-09-13 07:15:00,1475.47915645514,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 07:30:00,1476.29276906606,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 07:45:00,1473.76466797513,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 08:00:00,1468.7084657934,0,0,0,0.508,1.143
"POKE",2020-09-13 08:15:00,1462.02503839007,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 08:30:00,1466.63080263714,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 08:45:00,1478.73360689834,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 09:00:00,1460.31054990989,0,0,0,0.508,1.143
"POKE",2020-09-13 09:15:00,1456.96883620828,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 09:30:00,1472.41335417115,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 09:45:00,1461.57460045535,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 10:00:00,1459.86011197534,0,0,0,0.508,1.143
"POKE",2020-09-13 10:15:00,1454.44073511747,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 10:30:00,1457.33201088448,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 10:45:00,1460.67372458609,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 11:00:00,1459.40967404062,0,0,0,0.508,1.143
"POKE",2020-09-13 11:15:00,1459.04649936449,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 11:30:00,1460.22328665137,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 11:45:00,1456.06796033902,NA,NA,NA,0.508,1.143
"POKE",2020-09-13 12:00:00,1436.38085280528,0,0,0,0,1.143
"POKE",2020-09-13 12:15:00,1449.38453293568,NA,NA,NA,0,1.143
"POKE",2020-09-13 12:30:00,1436.83129074,NA,NA,NA,0,1.143
"POKE",2020-09-13 12:45:00,1453.99029718275,NA,NA,NA,0,1.143
"POKE",2020-09-13 13:00:00,1448.12048239028,0,0,0,0,1.143
"POKE",2020-09-13 13:15:00,1443.51471814333,NA,NA,NA,0,1.143
"POKE",2020-09-13 13:30:00,1448.93409500096,NA,NA,NA,0,1.143
"POKE",2020-09-13 13:45:00,1451.01175815728,NA,NA,NA,0,1.143
"POKE",2020-09-13 14:00:00,1444.77876868879,0,0,0,0,1.143
"POKE",2020-09-13 14:15:00,1441.43705498707,NA,NA,NA,0,1.143
"POKE",2020-09-13 14:30:00,1443.51471814333,NA,NA,NA,0,1.143
"POKE",2020-09-13 14:45:00,1445.59238129936,NA,NA,NA,0,1.143
"POKE",2020-09-13 15:00:00,1456.06796033902,0,0,0,0,0.889
"POKE",2020-09-13 15:15:00,1439.35939183086,NA,NA,NA,0,0.889
"POKE",2020-09-13 15:30:00,1446.85643184482,NA,NA,NA,0,0.889
"POKE",2020-09-13 15:45:00,1433.48957703839,NA,NA,NA,0,0.889
"POKE",2020-09-13 16:00:00,1448.93409500096,0,0,0,0,0.889
"POKE",2020-09-13 16:15:00,1452.72624663729,NA,NA,NA,0,0.889
"POKE",2020-09-13 16:30:00,1443.51471814333,NA,NA,NA,0,0.889
"POKE",2020-09-13 16:45:00,1455.16708446958,NA,NA,NA,0,0.889
"POKE",2020-09-13 17:00:00,1458.9592361059,0,0,0,0,0.889
"POKE",2020-09-13 17:15:00,1449.38453293568,NA,NA,NA,0,0.889
"POKE",2020-09-13 17:30:00,1460.22328665137,NA,NA,NA,0,0.889
"POKE",2020-09-13 17:45:00,1453.53985924815,NA,NA,NA,0,0.889
"POKE",2020-09-13 18:00:00,1453.53985924815,0,0,0,0,0.889
"POKE",2020-09-13 18:15:00,1446.85643184482,NA,NA,NA,0,0.889
"POKE",2020-09-13 18:30:00,1453.53985924815,NA,NA,NA,0,0.889
"POKE",2020-09-13 18:45:00,1452.27580870269,NA,NA,NA,0,0.889
"POKE",2020-09-13 19:00:00,1449.74770761182,0,0,0,0,0.889
"POKE",2020-09-13 19:15:00,1455.16708446958,NA,NA,NA,0,0.889
"POKE",2020-09-13 19:30:00,1445.95555597555,NA,NA,NA,0,0.889
"POKE",2020-09-13 19:45:00,1453.90303392417,NA,NA,NA,0,0.889
"POKE",2020-09-13 20:00:00,1434.66636432527,0,0,0,0,0.889
"POKE",2020-09-13 20:15:00,1452.63898337877,NA,NA,NA,0,0.889
"POKE",2020-09-13 20:30:00,1447.21960652096,NA,NA,NA,0,0.889
"POKE",2020-09-13 20:45:00,1443.87789281923,NA,NA,NA,0,0.889
"POKE",2020-09-13 21:00:00,1440.53617911763,0,0,0,0,0.889
"POKE",2020-09-13 21:15:00,1456.79430969106,NA,NA,NA,0,0.889
"POKE",2020-09-13 21:30:00,1444.69150543009,NA,NA,NA,0,0.889
"POKE",2020-09-13 21:45:00,1452.18854544417,NA,NA,NA,0,0.889
"POKE",2020-09-13 22:00:00,1453.45259598957,0,0,0,0,0.889
"POKE",2020-09-13 22:15:00,1454.71664653503,NA,NA,NA,0,0.889
"POKE",2020-09-13 22:30:00,1451.37493283331,NA,NA,NA,0,0.889
"POKE",2020-09-13 22:45:00,1446.31873065158,NA,NA,NA,0,0.889
"POKE",2020-09-13 23:00:00,1453.45259598957,0,0,0,0,0.762
"POKE",2020-09-13 23:15:00,1462.21368654899,NA,NA,NA,0,0.762
"POKE",2020-09-13 23:30:00,1445.05468010611,NA,NA,NA,0,0.762
"POKE",2020-09-13 23:45:00,1446.31873065158,NA,NA,NA,0,0.762
"POKE",2020-09-14 00:00:00,1433.76548845571,0,0,0,0,0.635
"POKE",2020-09-14 00:15:00,1450.9244948987,NA,NA,NA,0,0.635
"POKE",2020-09-14 00:30:00,1449.6604443533,NA,NA,NA,0,0.635
"POKE",2020-09-14 00:45:00,1439.99847792432,NA,NA,NA,0,0.635
"POKE",2020-09-14 01:00:00,1449.6604443533,0,0,0,0,0.508
"POKE",2020-09-14 01:15:00,1448.39639380784,NA,NA,NA,0,0.508
"POKE",2020-09-14 01:30:00,1441.71296640451,NA,NA,NA,0,0.508
"POKE",2020-09-14 01:45:00,1452.18854544417,NA,NA,NA,0,0.508
"POKE",2020-09-14 02:00:00,1449.6604443533,0,0,0,0,0.508
"POKE",2020-09-14 02:15:00,1445.05468010611,NA,NA,NA,0,0.508
"POKE",2020-09-14 02:30:00,1437.92081476818,NA,NA,NA,0,0.508
"POKE",2020-09-14 02:45:00,1444.60424217151,NA,NA,NA,0,0.508
"POKE",2020-09-14 03:00:00,1437.55764009204,0,0,0,0,0.508
"POKE",2020-09-14 03:15:00,1429.97333681938,NA,NA,NA,0,0.508
"POKE",2020-09-14 03:30:00,1435.02953900117,NA,NA,NA,0,0.508
"POKE",2020-09-14 03:45:00,1440.44891585904,NA,NA,NA,0,0.508
"POKE",2020-09-14 04:00:00,1431.23738736485,0,0,0,0,0.508
"POKE",2020-09-14 04:15:00,1437.92081476818,NA,NA,NA,0,0.508
"POKE",2020-09-14 04:30:00,1445.86829271697,NA,NA,NA,0,0.508
"POKE",2020-09-14 04:45:00,1431.23738736485,NA,NA,NA,0,0.508
"POKE",2020-09-14 05:00:00,1425.81801050721,0,0,0,0,0.508
"POKE",2020-09-14 05:15:00,1426.63162311778,NA,NA,NA,0,0.508
"POKE",2020-09-14 05:30:00,1418.23370723455,NA,NA,NA,0,0.508
"POKE",2020-09-14 05:45:00,1422.83947148151,NA,NA,NA,0,0.508
"POKE",2020-09-14 06:00:00,1430.7869494303,0,0,0,0,0.508
"POKE",2020-09-14 06:15:00,1430.7869494303,NA,NA,NA,0,0.508
"POKE",2020-09-14 06:30:00,1434.12866313191,NA,NA,NA,0,0.508
"POKE",2020-09-14 06:45:00,1146.21770524018,NA,NA,NA,0,0.508
"POKE",2020-09-14 07:00:00,1094.29024797701,0,0,0,0,0.508
"POKE",2020-09-14 07:15:00,1080.47295523586,NA,NA,NA,0,0.508
"POKE",2020-09-14 07:30:00,1078.39529207966,NA,NA,NA,0,0.508
"POKE",2020-09-14 07:45:00,1073.78952783253,NA,NA,NA,0,0.508
"POKE",2020-09-14 08:00:00,1135.65486294194,0,0,0,0,0.508
"POKE",2020-09-14 08:15:00,1132.76358717505,NA,NA,NA,0,0.508
"POKE",2020-09-14 08:30:00,1128.15782292798,NA,NA,NA,0,0.508
"POKE",2020-09-14 08:45:00,1143.60234089073,NA,NA,NA,0,0.508
"POKE",2020-09-14 09:00:00,1136.10530087666,0,0,0,0,0.508
"POKE",2020-09-14 09:15:00,1149.47215568321,NA,NA,NA,0,0.508
"POKE",2020-09-14 09:30:00,1131.49953662959,NA,NA,NA,0,0.508
"POKE",2020-09-14 09:45:00,1133.5771997858,NA,NA,NA,0,0.508
"POKE",2020-09-14 10:00:00,1123.10162074625,0,0,0,0,0.508
"POKE",2020-09-14 10:15:00,1140.62380186515,NA,NA,NA,0,0.508
"POKE",2020-09-14 10:30:00,1129.33461021475,NA,NA,NA,0,0.508
"POKE",2020-09-14 10:45:00,1136.01803761808,NA,NA,NA,0,0.508
"POKE",2020-09-14 11:00:00,1118.04541856452,0,0,0,0,0.508
"POKE",2020-09-14 11:15:00,1123.01435748755,NA,NA,NA,0,0.508
"POKE",2020-09-14 11:30:00,1123.82797009841,NA,NA,NA,0,0.508
"POKE",2020-09-14 11:45:00,1119.67264378595,NA,NA,NA,0,0.508
"POKE",2020-09-14 12:00:00,1129.24734695622,0,0,0,0,0
"POKE",2020-09-14 12:15:00,1110.91155322659,NA,NA,NA,0,0
"POKE",2020-09-14 12:30:00,1117.14454269508,NA,NA,NA,0,0
"POKE",2020-09-14 12:45:00,1123.82797009841,NA,NA,NA,0,0
"POKE",2020-09-14 13:00:00,1124.64158270916,0,0,0,0,0
"POKE",2020-09-14 13:15:00,1120.48625639669,NA,NA,NA,0,0
"POKE",2020-09-14 13:30:00,1115.88049214968,NA,NA,NA,0,0
"POKE",2020-09-14 13:45:00,1120.48625639669,NA,NA,NA,0,0
"POKE",2020-09-14 14:00:00,1108.38345213572,0,0,0,0,0
"POKE",2020-09-14 14:15:00,1105.85535104485,NA,NA,NA,0,0
"POKE",2020-09-14 14:30:00,1121.75030694215,NA,NA,NA,0,0
"POKE",2020-09-14 14:45:00,1105.85535104485,NA,NA,NA,0,0
"POKE",2020-09-14 15:00:00,1116.69410476036,0,0,0,0,0
"POKE",2020-09-14 15:15:00,1136.74438697012,NA,NA,NA,0,0
"POKE",2020-09-14 15:30:00,1115.88049214968,NA,NA,NA,0,0
"POKE",2020-09-14 15:45:00,1112.08834051335,NA,NA,NA,0,0
"POKE",2020-09-14 16:00:00,1104.14086256467,0,0,0,0,0
"POKE",2020-09-14 16:15:00,1116.24366682582,NA,NA,NA,0,0
"POKE",2020-09-14 16:30:00,1119.1349425927,NA,NA,NA,0,0
"POKE",2020-09-14 16:45:00,1107.03213833156,NA,NA,NA,0,0
"POKE",2020-09-14 17:00:00,1101.16232353909,0.508,0.508,0.508,0.508,0.508
"POKE",2020-09-14 17:15:00,1111.18746464403,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 17:30:00,1106.5817003969,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 17:45:00,1099.44783505896,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 18:00:00,1102.33911082597,0,0,0,0.508,0.508
"POKE",2020-09-14 18:15:00,1098.99739712424,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 18:30:00,1097.73334657884,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 18:45:00,1091.04991917562,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 19:00:00,1081.83839068149,0,0,0,0.508,0.508
"POKE",2020-09-14 19:15:00,1095.20524548792,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 19:30:00,1080.12390220136,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 19:45:00,1082.20156535757,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 20:00:00,1075.51813795435,0,0,0,0.508,0.508
"POKE",2020-09-14 20:15:00,1090.96265591704,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 20:30:00,1080.48707687738,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 20:45:00,1071.2755483833,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 21:00:00,1075.43087469565,0,0,0,0.508,0.508
"POKE",2020-09-14 21:15:00,1064.95529565611,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 21:30:00,1080.39981361886,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 21:45:00,1079.94937568408,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 22:00:00,1066.58252087753,0,0,0,0.508,0.508
"POKE",2020-09-14 22:15:00,1054.84289129259,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 22:30:00,1051.50117759098,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 22:45:00,1054.84289129259,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 23:00:00,1052.31479020172,0,0,0,0.508,0.508
"POKE",2020-09-14 23:15:00,1053.57884074718,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 23:30:00,1045.18092486385,NA,NA,NA,0.508,0.508
"POKE",2020-09-14 23:45:00,1041.83921116224,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 00:00:00,1038.49749746051,0,0,0,0.508,0.508
"POKE",2020-09-15 00:15:00,1030.09958157712,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 00:30:00,1044.73048692907,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 00:45:00,1032.17724473332,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 01:00:00,1032.17724473332,0,0,0,0.508,0.508
"POKE",2020-09-15 01:15:00,1032.99085734412,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 01:30:00,1038.41023420193,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 01:45:00,1016.64546351205,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 02:00:00,1023.32889091526,0,0,0,0.508,0.508
"POKE",2020-09-15 02:15:00,1018.72312666819,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 02:30:00,1012.03969926498,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 02:45:00,1004.45539599232,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 03:00:00,993.166204341978,0,0,0,0.508,0.508
"POKE",2020-09-15 03:15:00,1003.19134544692,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 03:30:00,998.585581199848,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 03:45:00,1008.61072230467,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 04:00:00,993.979816952837,0,0,0,0.508,0.508
"POKE",2020-09-15 04:15:00,998.135143265128,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 04:30:00,986.032339004043,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 04:45:00,999.39919381059,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 05:00:00,1003.55452012294,0,0,0,0.508,0.508
"POKE",2020-09-15 05:15:00,993.529379018117,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 05:30:00,1002.29046957748,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 05:45:00,991.814890537993,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 06:00:00,990.550839992531,0,0,0,0.508,0.508
"POKE",2020-09-15 06:15:00,991.364452603273,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 06:30:00,976.733547251264,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 06:45:00,995.970216850284,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 07:00:00,990.100402057811,0,0,0,0.508,0.508
"POKE",2020-09-15 07:15:00,975.019058771257,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 07:30:00,997.597442071885,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 07:45:00,986.308250421484,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 08:00:00,988.385913577687,0,0,0,0.508,0.508
"POKE",2020-09-15 08:15:00,990.463576733833,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 08:30:00,978.360772472864,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 08:45:00,982.516098785214,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 09:00:00,985.857812486822,0,0,0,0.508,0.508
"POKE",2020-09-15 09:15:00,981.252048239752,NA,NA,NA,0.508,0.508
"POKE",2020-09-15 09:30:00,976.646283992741,NA,NA,NA,0.508,0.508
