"Site","Temp","AbsPTDepth","DateTime"
"MOOS",2.303,1.594,2019-10-05 13:15:00
"MOOS",2.303,1.592,2019-10-05 13:30:00
"MOOS",2.303,1.591,2019-10-05 13:45:00
"MOOS",2.303,1.59,2019-10-05 14:00:00
"MOOS",2.303,1.591,2019-10-05 14:15:00
"MOOS",2.303,1.59,2019-10-05 14:30:00
"MOOS",2.303,1.588,2019-10-05 14:45:00
"MOOS",2.303,1.592,2019-10-05 15:00:00
"MOOS",2.303,1.588,2019-10-05 15:15:00
"MOOS",2.303,1.586,2019-10-05 15:30:00
"MOOS",2.303,1.588,2019-10-05 15:45:00
"MOOS",2.303,1.589,2019-10-05 16:00:00
"MOOS",2.303,1.585,2019-10-05 16:15:00
"MOOS",2.303,1.586,2019-10-05 16:30:00
"MOOS",2.303,1.588,2019-10-05 16:45:00
"MOOS",2.303,1.586,2019-10-05 17:00:00
"MOOS",2.303,1.583,2019-10-05 17:15:00
"MOOS",2.303,1.584,2019-10-05 17:30:00
"MOOS",2.303,1.579,2019-10-05 17:45:00
"MOOS",2.303,1.58,2019-10-05 18:00:00
"MOOS",2.303,1.578,2019-10-05 18:15:00
"MOOS",2.303,1.579,2019-10-05 18:30:00
"MOOS",2.303,1.578,2019-10-05 18:45:00
"MOOS",2.303,1.576,2019-10-05 19:00:00
"MOOS",2.303,1.575,2019-10-05 19:15:00
"MOOS",2.303,1.573,2019-10-05 19:30:00
"MOOS",2.303,1.572,2019-10-05 19:45:00
"MOOS",2.195,1.57,2019-10-05 20:00:00
"MOOS",2.195,1.569,2019-10-05 20:15:00
"MOOS",2.195,1.57,2019-10-05 20:30:00
"MOOS",2.195,1.566,2019-10-05 20:45:00
"MOOS",2.195,1.569,2019-10-05 21:00:00
"MOOS",2.195,1.565,2019-10-05 21:15:00
"MOOS",2.195,1.564,2019-10-05 21:30:00
"MOOS",2.195,1.561,2019-10-05 21:45:00
"MOOS",2.195,1.564,2019-10-05 22:00:00
"MOOS",2.195,1.562,2019-10-05 22:15:00
"MOOS",2.195,1.561,2019-10-05 22:30:00
"MOOS",2.195,1.559,2019-10-05 22:45:00
"MOOS",2.195,1.558,2019-10-05 23:00:00
"MOOS",2.195,1.557,2019-10-05 23:15:00
"MOOS",2.195,1.557,2019-10-05 23:30:00
"MOOS",2.195,1.558,2019-10-05 23:45:00
"MOOS",2.195,1.553,2019-10-06 00:00:00
"MOOS",2.195,1.553,2019-10-06 00:15:00
"MOOS",2.195,1.551,2019-10-06 00:30:00
"MOOS",2.195,1.548,2019-10-06 00:45:00
"MOOS",2.195,1.552,2019-10-06 01:00:00
"MOOS",2.088,1.546,2019-10-06 01:15:00
"MOOS",2.088,1.547,2019-10-06 01:30:00
"MOOS",2.088,1.545,2019-10-06 01:45:00
"MOOS",2.088,1.546,2019-10-06 02:00:00
"MOOS",2.088,1.543,2019-10-06 02:15:00
"MOOS",2.088,1.543,2019-10-06 02:30:00
"MOOS",2.088,1.539,2019-10-06 02:45:00
"MOOS",2.088,1.54,2019-10-06 03:00:00
"MOOS",2.088,1.539,2019-10-06 03:15:00
"MOOS",2.088,1.536,2019-10-06 03:30:00
"MOOS",2.088,1.538,2019-10-06 03:45:00
"MOOS",2.088,1.537,2019-10-06 04:00:00
"MOOS",2.088,1.534,2019-10-06 04:15:00
"MOOS",2.088,1.535,2019-10-06 04:30:00
"MOOS",2.088,1.534,2019-10-06 04:45:00
"MOOS",2.088,1.531,2019-10-06 05:00:00
"MOOS",2.088,1.534,2019-10-06 05:15:00
"MOOS",2.088,1.534,2019-10-06 05:30:00
"MOOS",2.088,1.533,2019-10-06 05:45:00
"MOOS",2.088,1.533,2019-10-06 06:00:00
"MOOS",2.088,1.533,2019-10-06 06:15:00
"MOOS",2.088,1.53,2019-10-06 06:30:00
"MOOS",1.98,1.532,2019-10-06 06:45:00
"MOOS",1.98,1.53,2019-10-06 07:00:00
"MOOS",1.98,1.531,2019-10-06 07:15:00
"MOOS",1.98,1.529,2019-10-06 07:30:00
"MOOS",1.98,1.529,2019-10-06 07:45:00
"MOOS",1.98,1.526,2019-10-06 08:00:00
"MOOS",1.98,1.527,2019-10-06 08:15:00
"MOOS",1.98,1.526,2019-10-06 08:30:00
"MOOS",1.98,1.523,2019-10-06 08:45:00
"MOOS",1.98,1.524,2019-10-06 09:00:00
"MOOS",1.98,1.523,2019-10-06 09:15:00
"MOOS",1.98,1.522,2019-10-06 09:30:00
"MOOS",1.98,1.52,2019-10-06 09:45:00
"MOOS",1.98,1.521,2019-10-06 10:00:00
"MOOS",1.98,1.519,2019-10-06 10:15:00
"MOOS",1.98,1.519,2019-10-06 10:30:00
"MOOS",1.98,1.52,2019-10-06 10:45:00
"MOOS",1.98,1.518,2019-10-06 11:00:00
"MOOS",1.98,1.516,2019-10-06 11:15:00
"MOOS",1.98,1.516,2019-10-06 11:30:00
"MOOS",1.872,1.514,2019-10-06 11:45:00
"MOOS",1.872,1.512,2019-10-06 12:00:00
"MOOS",1.872,1.514,2019-10-06 12:15:00
"MOOS",1.872,1.512,2019-10-06 12:30:00
"MOOS",1.872,1.512,2019-10-06 12:45:00
"MOOS",1.872,1.51,2019-10-06 13:00:00
"MOOS",1.872,1.51,2019-10-06 13:15:00
"MOOS",1.872,1.508,2019-10-06 13:30:00
"MOOS",1.872,1.506,2019-10-06 13:45:00
"MOOS",1.872,1.508,2019-10-06 14:00:00
"MOOS",1.872,1.505,2019-10-06 14:15:00
"MOOS",1.872,1.505,2019-10-06 14:30:00
"MOOS",1.872,1.503,2019-10-06 14:45:00
"MOOS",1.872,1.502,2019-10-06 15:00:00
"MOOS",1.872,1.498,2019-10-06 15:15:00
"MOOS",1.872,1.498,2019-10-06 15:30:00
"MOOS",1.872,1.497,2019-10-06 15:45:00
"MOOS",1.872,1.495,2019-10-06 16:00:00
"MOOS",1.872,1.495,2019-10-06 16:15:00
"MOOS",1.872,1.492,2019-10-06 16:30:00
"MOOS",1.764,1.492,2019-10-06 16:45:00
"MOOS",1.764,1.491,2019-10-06 17:00:00
"MOOS",1.764,1.49,2019-10-06 17:15:00
"MOOS",1.764,1.487,2019-10-06 17:30:00
"MOOS",1.764,1.486,2019-10-06 17:45:00
"MOOS",1.764,1.487,2019-10-06 18:00:00
"MOOS",1.764,1.486,2019-10-06 18:15:00
"MOOS",1.764,1.484,2019-10-06 18:30:00
"MOOS",1.764,1.481,2019-10-06 18:45:00
"MOOS",1.764,1.484,2019-10-06 19:00:00
"MOOS",1.764,1.482,2019-10-06 19:15:00
"MOOS",1.764,1.479,2019-10-06 19:30:00
"MOOS",1.764,1.477,2019-10-06 19:45:00
"MOOS",1.764,1.478,2019-10-06 20:00:00
"MOOS",1.764,1.479,2019-10-06 20:15:00
"MOOS",1.764,1.477,2019-10-06 20:30:00
"MOOS",1.764,1.475,2019-10-06 20:45:00
"MOOS",1.764,1.476,2019-10-06 21:00:00
"MOOS",1.764,1.474,2019-10-06 21:15:00
"MOOS",1.764,1.471,2019-10-06 21:30:00
"MOOS",1.764,1.47,2019-10-06 21:45:00
"MOOS",1.764,1.471,2019-10-06 22:00:00
"MOOS",1.764,1.468,2019-10-06 22:15:00
"MOOS",1.764,1.469,2019-10-06 22:30:00
"MOOS",1.764,1.469,2019-10-06 22:45:00
"MOOS",1.764,1.467,2019-10-06 23:00:00
"MOOS",1.764,1.465,2019-10-06 23:15:00
"MOOS",1.764,1.463,2019-10-06 23:30:00
"MOOS",1.764,1.463,2019-10-06 23:45:00
"MOOS",1.764,1.463,2019-10-07 00:00:00
"MOOS",1.764,1.464,2019-10-07 00:15:00
"MOOS",1.764,1.466,2019-10-07 00:30:00
"MOOS",1.764,1.461,2019-10-07 00:45:00
"MOOS",1.764,1.46,2019-10-07 01:00:00
"MOOS",1.764,1.459,2019-10-07 01:15:00
"MOOS",1.764,1.46,2019-10-07 01:30:00
"MOOS",1.764,1.46,2019-10-07 01:45:00
"MOOS",1.764,1.457,2019-10-07 02:00:00
"MOOS",1.764,1.456,2019-10-07 02:15:00
"MOOS",1.764,1.455,2019-10-07 02:30:00
"MOOS",1.764,1.457,2019-10-07 02:45:00
"MOOS",1.764,1.455,2019-10-07 03:00:00
"MOOS",1.764,1.456,2019-10-07 03:15:00
"MOOS",1.764,1.453,2019-10-07 03:30:00
"MOOS",1.764,1.455,2019-10-07 03:45:00
"MOOS",1.764,1.454,2019-10-07 04:00:00
"MOOS",1.764,1.454,2019-10-07 04:15:00
"MOOS",1.764,1.452,2019-10-07 04:30:00
"MOOS",1.764,1.45,2019-10-07 04:45:00
"MOOS",1.764,1.448,2019-10-07 05:00:00
"MOOS",1.764,1.449,2019-10-07 05:15:00
"MOOS",1.764,1.449,2019-10-07 05:30:00
"MOOS",1.764,1.446,2019-10-07 05:45:00
"MOOS",1.764,1.447,2019-10-07 06:00:00
"MOOS",1.764,1.449,2019-10-07 06:15:00
"MOOS",1.764,1.449,2019-10-07 06:30:00
"MOOS",1.764,1.446,2019-10-07 06:45:00
"MOOS",1.764,1.445,2019-10-07 07:00:00
"MOOS",1.764,1.444,2019-10-07 07:15:00
"MOOS",1.764,1.444,2019-10-07 07:30:00
"MOOS",1.764,1.443,2019-10-07 07:45:00
"MOOS",1.764,1.441,2019-10-07 08:00:00
"MOOS",1.764,1.441,2019-10-07 08:15:00
"MOOS",1.764,1.439,2019-10-07 08:30:00
"MOOS",1.764,1.44,2019-10-07 08:45:00
"MOOS",1.764,1.438,2019-10-07 09:00:00
"MOOS",1.764,1.437,2019-10-07 09:15:00
"MOOS",1.764,1.436,2019-10-07 09:30:00
"MOOS",1.764,1.435,2019-10-07 09:45:00
"MOOS",1.764,1.435,2019-10-07 10:00:00
"MOOS",1.764,1.433,2019-10-07 10:15:00
"MOOS",1.764,1.434,2019-10-07 10:30:00
"MOOS",1.764,1.434,2019-10-07 10:45:00
"MOOS",1.764,1.435,2019-10-07 11:00:00
"MOOS",1.764,1.431,2019-10-07 11:15:00
"MOOS",1.764,1.433,2019-10-07 11:30:00
"MOOS",1.764,1.431,2019-10-07 11:45:00
"MOOS",1.764,1.43,2019-10-07 12:00:00
"MOOS",1.764,1.43,2019-10-07 12:15:00
"MOOS",1.764,1.43,2019-10-07 12:30:00
"MOOS",1.764,1.431,2019-10-07 12:45:00
"MOOS",1.764,1.428,2019-10-07 13:00:00
"MOOS",1.764,1.427,2019-10-07 13:15:00
"MOOS",1.764,1.427,2019-10-07 13:30:00
"MOOS",1.764,1.426,2019-10-07 13:45:00
"MOOS",1.764,1.426,2019-10-07 14:00:00
"MOOS",1.764,1.424,2019-10-07 14:15:00
"MOOS",1.764,1.424,2019-10-07 14:30:00
"MOOS",1.764,1.423,2019-10-07 14:45:00
"MOOS",1.764,1.424,2019-10-07 15:00:00
"MOOS",1.764,1.42,2019-10-07 15:15:00
"MOOS",1.764,1.421,2019-10-07 15:30:00
"MOOS",1.764,1.422,2019-10-07 15:45:00
"MOOS",1.764,1.423,2019-10-07 16:00:00
"MOOS",1.764,1.42,2019-10-07 16:15:00
"MOOS",1.764,1.421,2019-10-07 16:30:00
"MOOS",1.764,1.419,2019-10-07 16:45:00
"MOOS",1.764,1.422,2019-10-07 17:00:00
"MOOS",1.764,1.421,2019-10-07 17:15:00
"MOOS",1.764,1.419,2019-10-07 17:30:00
"MOOS",1.764,1.42,2019-10-07 17:45:00
"MOOS",1.764,1.418,2019-10-07 18:00:00
"MOOS",1.764,1.417,2019-10-07 18:15:00
"MOOS",1.764,1.418,2019-10-07 18:30:00
"MOOS",1.764,1.418,2019-10-07 18:45:00
"MOOS",1.764,1.417,2019-10-07 19:00:00
"MOOS",1.764,1.414,2019-10-07 19:15:00
"MOOS",1.764,1.413,2019-10-07 19:30:00
"MOOS",1.764,1.413,2019-10-07 19:45:00
"MOOS",1.764,1.414,2019-10-07 20:00:00
"MOOS",1.764,1.413,2019-10-07 20:15:00
"MOOS",1.764,1.411,2019-10-07 20:30:00
"MOOS",1.764,1.411,2019-10-07 20:45:00
"MOOS",1.764,1.409,2019-10-07 21:00:00
"MOOS",1.764,1.409,2019-10-07 21:15:00
"MOOS",1.764,1.41,2019-10-07 21:30:00
"MOOS",1.764,1.41,2019-10-07 21:45:00
"MOOS",1.764,1.409,2019-10-07 22:00:00
"MOOS",1.764,1.408,2019-10-07 22:15:00
"MOOS",1.764,1.408,2019-10-07 22:30:00
"MOOS",1.764,1.408,2019-10-07 22:45:00
"MOOS",1.764,1.407,2019-10-07 23:00:00
"MOOS",1.872,1.405,2019-10-07 23:15:00
"MOOS",1.872,1.408,2019-10-07 23:30:00
"MOOS",1.764,1.408,2019-10-07 23:45:00
"MOOS",1.764,1.406,2019-10-08 00:00:00
"MOOS",1.764,1.406,2019-10-08 00:15:00
"MOOS",1.764,1.406,2019-10-08 00:30:00
"MOOS",1.764,1.407,2019-10-08 00:45:00
"MOOS",1.764,1.403,2019-10-08 01:00:00
"MOOS",1.764,1.405,2019-10-08 01:15:00
"MOOS",1.764,1.404,2019-10-08 01:30:00
"MOOS",1.764,1.402,2019-10-08 01:45:00
"MOOS",1.764,1.403,2019-10-08 02:00:00
"MOOS",1.764,1.403,2019-10-08 02:15:00
"MOOS",1.764,1.401,2019-10-08 02:30:00
"MOOS",1.764,1.403,2019-10-08 02:45:00
"MOOS",1.764,1.401,2019-10-08 03:00:00
"MOOS",1.764,1.401,2019-10-08 03:15:00
"MOOS",1.764,1.404,2019-10-08 03:30:00
"MOOS",1.764,1.402,2019-10-08 03:45:00
"MOOS",1.764,1.404,2019-10-08 04:00:00
"MOOS",1.764,1.402,2019-10-08 04:15:00
"MOOS",1.764,1.399,2019-10-08 04:30:00
"MOOS",1.764,1.4,2019-10-08 04:45:00
"MOOS",1.764,1.4,2019-10-08 05:00:00
"MOOS",1.764,1.4,2019-10-08 05:15:00
"MOOS",1.764,1.399,2019-10-08 05:30:00
"MOOS",1.764,1.399,2019-10-08 05:45:00
"MOOS",1.764,1.398,2019-10-08 06:00:00
"MOOS",1.764,1.398,2019-10-08 06:15:00
"MOOS",1.764,1.396,2019-10-08 06:30:00
"MOOS",1.764,1.399,2019-10-08 06:45:00
"MOOS",1.764,1.396,2019-10-08 07:00:00
"MOOS",1.764,1.397,2019-10-08 07:15:00
"MOOS",1.764,1.397,2019-10-08 07:30:00
"MOOS",1.764,1.396,2019-10-08 07:45:00
"MOOS",1.764,1.396,2019-10-08 08:00:00
"MOOS",1.764,1.396,2019-10-08 08:15:00
"MOOS",1.764,1.395,2019-10-08 08:30:00
"MOOS",1.764,1.395,2019-10-08 08:45:00
"MOOS",1.764,1.394,2019-10-08 09:00:00
"MOOS",1.764,1.391,2019-10-08 09:15:00
"MOOS",1.764,1.394,2019-10-08 09:30:00
"MOOS",1.764,1.393,2019-10-08 09:45:00
"MOOS",1.764,1.396,2019-10-08 10:00:00
"MOOS",1.764,1.392,2019-10-08 10:15:00
"MOOS",1.764,1.394,2019-10-08 10:30:00
"MOOS",1.764,1.393,2019-10-08 10:45:00
"MOOS",1.764,1.392,2019-10-08 11:00:00
"MOOS",1.764,1.395,2019-10-08 11:15:00
"MOOS",1.764,1.392,2019-10-08 11:30:00
"MOOS",1.764,1.392,2019-10-08 11:45:00
"MOOS",1.764,1.392,2019-10-08 12:00:00
"MOOS",1.764,1.393,2019-10-08 12:15:00
"MOOS",1.764,1.395,2019-10-08 12:30:00
"MOOS",1.764,1.393,2019-10-08 12:45:00
"MOOS",1.764,1.394,2019-10-08 13:00:00
"MOOS",1.764,1.395,2019-10-08 13:15:00
"MOOS",1.764,1.393,2019-10-08 13:30:00
"MOOS",1.764,1.395,2019-10-08 13:45:00
"MOOS",1.764,1.394,2019-10-08 14:00:00
"MOOS",1.764,1.395,2019-10-08 14:15:00
"MOOS",1.764,1.395,2019-10-08 14:30:00
"MOOS",1.764,1.395,2019-10-08 14:45:00
"MOOS",1.764,1.397,2019-10-08 15:00:00
"MOOS",1.764,1.395,2019-10-08 15:15:00
"MOOS",1.764,1.395,2019-10-08 15:30:00
"MOOS",1.764,1.395,2019-10-08 15:45:00
"MOOS",1.764,1.393,2019-10-08 16:00:00
"MOOS",1.764,1.394,2019-10-08 16:15:00
"MOOS",1.764,1.391,2019-10-08 16:30:00
"MOOS",1.764,1.393,2019-10-08 16:45:00
"MOOS",1.764,1.392,2019-10-08 17:00:00
"MOOS",1.764,1.392,2019-10-08 17:15:00
"MOOS",1.764,1.393,2019-10-08 17:30:00
"MOOS",1.764,1.391,2019-10-08 17:45:00
"MOOS",1.764,1.391,2019-10-08 18:00:00
"MOOS",1.764,1.393,2019-10-08 18:15:00
"MOOS",1.764,1.391,2019-10-08 18:30:00
"MOOS",1.764,1.391,2019-10-08 18:45:00
"MOOS",1.764,1.391,2019-10-08 19:00:00
"MOOS",1.764,1.392,2019-10-08 19:15:00
"MOOS",1.764,1.392,2019-10-08 19:30:00
"MOOS",1.764,1.394,2019-10-08 19:45:00
"MOOS",1.764,1.393,2019-10-08 20:00:00
"MOOS",1.764,1.393,2019-10-08 20:15:00
"MOOS",1.764,1.392,2019-10-08 20:30:00
"MOOS",1.764,1.391,2019-10-08 20:45:00
"MOOS",1.764,1.391,2019-10-08 21:00:00
"MOOS",1.764,1.391,2019-10-08 21:15:00
"MOOS",1.764,1.392,2019-10-08 21:30:00
"MOOS",1.764,1.392,2019-10-08 21:45:00
"MOOS",1.764,1.392,2019-10-08 22:00:00
"MOOS",1.764,1.393,2019-10-08 22:15:00
"MOOS",1.764,1.394,2019-10-08 22:30:00
"MOOS",1.764,1.39,2019-10-08 22:45:00
"MOOS",1.764,1.391,2019-10-08 23:00:00
"MOOS",1.764,1.39,2019-10-08 23:15:00
"MOOS",1.764,1.39,2019-10-08 23:30:00
"MOOS",1.764,1.39,2019-10-08 23:45:00
"MOOS",1.764,1.393,2019-10-09 00:00:00
"MOOS",1.872,1.393,2019-10-09 00:15:00
"MOOS",1.872,1.392,2019-10-09 00:30:00
"MOOS",1.872,1.394,2019-10-09 00:45:00
"MOOS",1.872,1.393,2019-10-09 01:00:00
"MOOS",1.872,1.391,2019-10-09 01:15:00
"MOOS",1.872,1.394,2019-10-09 01:30:00
"MOOS",1.872,1.395,2019-10-09 01:45:00
"MOOS",1.872,1.394,2019-10-09 02:00:00
"MOOS",1.872,1.394,2019-10-09 02:15:00
"MOOS",1.872,1.394,2019-10-09 02:30:00
"MOOS",1.872,1.394,2019-10-09 02:45:00
"MOOS",1.872,1.396,2019-10-09 03:00:00
"MOOS",1.872,1.396,2019-10-09 03:15:00
"MOOS",1.872,1.395,2019-10-09 03:30:00
"MOOS",1.872,1.396,2019-10-09 03:45:00
"MOOS",1.872,1.397,2019-10-09 04:00:00
"MOOS",1.872,1.395,2019-10-09 04:15:00
"MOOS",1.872,1.395,2019-10-09 04:30:00
"MOOS",1.872,1.396,2019-10-09 04:45:00
"MOOS",1.872,1.399,2019-10-09 05:00:00
"MOOS",1.872,1.4,2019-10-09 05:15:00
"MOOS",1.872,1.399,2019-10-09 05:30:00
"MOOS",1.872,1.401,2019-10-09 05:45:00
"MOOS",1.872,1.4,2019-10-09 06:00:00
"MOOS",1.872,1.399,2019-10-09 06:15:00
"MOOS",1.872,1.401,2019-10-09 06:30:00
"MOOS",1.872,1.402,2019-10-09 06:45:00
"MOOS",1.872,1.403,2019-10-09 07:00:00
"MOOS",1.872,1.402,2019-10-09 07:15:00
"MOOS",1.872,1.404,2019-10-09 07:30:00
"MOOS",1.872,1.404,2019-10-09 07:45:00
"MOOS",1.872,1.404,2019-10-09 08:00:00
"MOOS",1.872,1.407,2019-10-09 08:15:00
"MOOS",1.872,1.406,2019-10-09 08:30:00
"MOOS",1.872,1.405,2019-10-09 08:45:00
"MOOS",1.872,1.407,2019-10-09 09:00:00
"MOOS",1.872,1.405,2019-10-09 09:15:00
"MOOS",1.872,1.408,2019-10-09 09:30:00
"MOOS",1.872,1.406,2019-10-09 09:45:00
"MOOS",1.872,1.407,2019-10-09 10:00:00
"MOOS",1.872,1.409,2019-10-09 10:15:00
"MOOS",1.872,1.409,2019-10-09 10:30:00
"MOOS",1.872,1.407,2019-10-09 10:45:00
"MOOS",1.872,1.409,2019-10-09 11:00:00
"MOOS",1.872,1.41,2019-10-09 11:15:00
"MOOS",1.872,1.41,2019-10-09 11:30:00
"MOOS",1.872,1.41,2019-10-09 11:45:00
"MOOS",1.872,1.409,2019-10-09 12:00:00
"MOOS",1.872,1.412,2019-10-09 12:15:00
"MOOS",1.872,1.411,2019-10-09 12:30:00
"MOOS",1.98,1.413,2019-10-09 12:45:00
"MOOS",1.98,1.413,2019-10-09 13:00:00
"MOOS",1.98,1.411,2019-10-09 13:15:00
"MOOS",1.98,1.413,2019-10-09 13:30:00
"MOOS",1.98,1.412,2019-10-09 13:45:00
"MOOS",1.98,1.412,2019-10-09 14:00:00
"MOOS",1.98,1.412,2019-10-09 14:15:00
"MOOS",1.98,1.413,2019-10-09 14:30:00
"MOOS",1.98,1.414,2019-10-09 14:45:00
"MOOS",1.98,1.414,2019-10-09 15:00:00
"MOOS",1.98,1.413,2019-10-09 15:15:00
"MOOS",1.98,1.412,2019-10-09 15:30:00
"MOOS",1.98,1.412,2019-10-09 15:45:00
"MOOS",1.98,1.414,2019-10-09 16:00:00
"MOOS",1.98,1.411,2019-10-09 16:15:00
"MOOS",1.98,1.414,2019-10-09 16:30:00
"MOOS",1.98,1.413,2019-10-09 16:45:00
"MOOS",1.98,1.411,2019-10-09 17:00:00
"MOOS",1.98,1.41,2019-10-09 17:15:00
"MOOS",1.98,1.41,2019-10-09 17:30:00
"MOOS",1.98,1.41,2019-10-09 17:45:00
"MOOS",1.98,1.411,2019-10-09 18:00:00
"MOOS",1.98,1.412,2019-10-09 18:15:00
"MOOS",1.98,1.412,2019-10-09 18:30:00
"MOOS",1.98,1.413,2019-10-09 18:45:00
"MOOS",2.088,1.413,2019-10-09 19:00:00
"MOOS",2.088,1.412,2019-10-09 19:15:00
"MOOS",2.088,1.414,2019-10-09 19:30:00
"MOOS",2.088,1.415,2019-10-09 19:45:00
"MOOS",2.088,1.414,2019-10-09 20:00:00
"MOOS",2.088,1.414,2019-10-09 20:15:00
"MOOS",2.088,1.413,2019-10-09 20:30:00
"MOOS",2.088,1.416,2019-10-09 20:45:00
"MOOS",2.088,1.416,2019-10-09 21:00:00
"MOOS",2.088,1.416,2019-10-09 21:15:00
"MOOS",2.088,1.418,2019-10-09 21:30:00
"MOOS",2.088,1.419,2019-10-09 21:45:00
"MOOS",2.088,1.42,2019-10-09 22:00:00
"MOOS",2.088,1.418,2019-10-09 22:15:00
"MOOS",2.088,1.419,2019-10-09 22:30:00
"MOOS",2.088,1.42,2019-10-09 22:45:00
"MOOS",2.088,1.42,2019-10-09 23:00:00
"MOOS",2.088,1.423,2019-10-09 23:15:00
"MOOS",2.088,1.421,2019-10-09 23:30:00
"MOOS",2.088,1.426,2019-10-09 23:45:00
"MOOS",2.088,1.425,2019-10-10 00:00:00
"MOOS",2.088,1.425,2019-10-10 00:15:00
"MOOS",2.088,1.427,2019-10-10 00:30:00
"MOOS",2.088,1.43,2019-10-10 00:45:00
"MOOS",2.088,1.43,2019-10-10 01:00:00
"MOOS",2.088,1.433,2019-10-10 01:15:00
"MOOS",2.195,1.434,2019-10-10 01:30:00
"MOOS",2.088,1.433,2019-10-10 01:45:00
"MOOS",2.195,1.437,2019-10-10 02:00:00
"MOOS",2.195,1.439,2019-10-10 02:15:00
"MOOS",2.195,1.442,2019-10-10 02:30:00
"MOOS",2.195,1.445,2019-10-10 02:45:00
"MOOS",2.195,1.443,2019-10-10 03:00:00
"MOOS",2.195,1.445,2019-10-10 03:15:00
"MOOS",2.195,1.446,2019-10-10 03:30:00
"MOOS",2.195,1.449,2019-10-10 03:45:00
"MOOS",2.195,1.45,2019-10-10 04:00:00
"MOOS",2.195,1.452,2019-10-10 04:15:00
"MOOS",2.195,1.455,2019-10-10 04:30:00
"MOOS",2.195,1.456,2019-10-10 04:45:00
"MOOS",2.195,1.457,2019-10-10 05:00:00
"MOOS",2.195,1.459,2019-10-10 05:15:00
"MOOS",2.195,1.462,2019-10-10 05:30:00
"MOOS",2.195,1.462,2019-10-10 05:45:00
"MOOS",2.195,1.465,2019-10-10 06:00:00
"MOOS",2.195,1.467,2019-10-10 06:15:00
"MOOS",2.195,1.466,2019-10-10 06:30:00
"MOOS",2.195,1.468,2019-10-10 06:45:00
"MOOS",2.195,1.469,2019-10-10 07:00:00
"MOOS",2.195,1.471,2019-10-10 07:15:00
"MOOS",2.195,1.473,2019-10-10 07:30:00
"MOOS",2.195,1.475,2019-10-10 07:45:00
"MOOS",2.195,1.476,2019-10-10 08:00:00
"MOOS",2.195,1.48,2019-10-10 08:15:00
"MOOS",2.195,1.482,2019-10-10 08:30:00
"MOOS",2.195,1.483,2019-10-10 08:45:00
"MOOS",2.195,1.486,2019-10-10 09:00:00
"MOOS",2.195,1.488,2019-10-10 09:15:00
"MOOS",2.195,1.489,2019-10-10 09:30:00
"MOOS",2.195,1.488,2019-10-10 09:45:00
"MOOS",2.195,1.493,2019-10-10 10:00:00
"MOOS",2.195,1.496,2019-10-10 10:15:00
"MOOS",2.195,1.496,2019-10-10 10:30:00
"MOOS",2.195,1.497,2019-10-10 10:45:00
"MOOS",2.195,1.501,2019-10-10 11:00:00
"MOOS",2.195,1.504,2019-10-10 11:15:00
"MOOS",2.195,1.504,2019-10-10 11:30:00
"MOOS",2.195,1.51,2019-10-10 11:45:00
"MOOS",2.195,1.511,2019-10-10 12:00:00
"MOOS",2.195,1.515,2019-10-10 12:15:00
"MOOS",2.195,1.514,2019-10-10 12:30:00
"MOOS",2.195,1.522,2019-10-10 12:45:00
"MOOS",2.195,1.522,2019-10-10 13:00:00
"MOOS",2.195,1.526,2019-10-10 13:15:00
"MOOS",2.195,1.528,2019-10-10 13:30:00
"MOOS",2.195,1.529,2019-10-10 13:45:00
"MOOS",2.195,1.531,2019-10-10 14:00:00
"MOOS",2.195,1.534,2019-10-10 14:15:00
"MOOS",2.195,1.539,2019-10-10 14:30:00
"MOOS",2.195,1.541,2019-10-10 14:45:00
"MOOS",2.195,1.544,2019-10-10 15:00:00
"MOOS",2.195,1.549,2019-10-10 15:15:00
"MOOS",2.195,1.55,2019-10-10 15:30:00
"MOOS",2.195,1.551,2019-10-10 15:45:00
"MOOS",2.195,1.556,2019-10-10 16:00:00
"MOOS",2.195,1.556,2019-10-10 16:15:00
"MOOS",2.195,1.561,2019-10-10 16:30:00
"MOOS",2.195,1.564,2019-10-10 16:45:00
"MOOS",2.195,1.564,2019-10-10 17:00:00
"MOOS",2.195,1.568,2019-10-10 17:15:00
"MOOS",2.195,1.571,2019-10-10 17:30:00
"MOOS",2.195,1.571,2019-10-10 17:45:00
"MOOS",2.195,1.576,2019-10-10 18:00:00
"MOOS",2.195,1.577,2019-10-10 18:15:00
"MOOS",2.195,1.587,2019-10-10 18:30:00
"MOOS",2.195,1.579,2019-10-10 18:45:00
"MOOS",2.195,1.585,2019-10-10 19:00:00
"MOOS",2.195,1.59,2019-10-10 19:15:00
"MOOS",2.195,1.591,2019-10-10 19:30:00
"MOOS",2.195,1.594,2019-10-10 19:45:00
"MOOS",2.195,1.598,2019-10-10 20:00:00
"MOOS",2.195,1.594,2019-10-10 20:15:00
"MOOS",2.195,1.599,2019-10-10 20:30:00
"MOOS",2.195,1.601,2019-10-10 20:45:00
"MOOS",2.195,1.602,2019-10-10 21:00:00
"MOOS",2.195,1.603,2019-10-10 21:15:00
"MOOS",2.195,1.605,2019-10-10 21:30:00
"MOOS",2.195,1.608,2019-10-10 21:45:00
"MOOS",2.195,1.613,2019-10-10 22:00:00
"MOOS",2.088,1.62,2019-10-10 22:15:00
