"","number","DateTimeGMT","WaterLevelmeters","DateTime","name","Site","Date","Time","Method","VolSlugml","Batch","MeasuredQ_Ls","Notes","pred.moose1.Q"
"6514",6512,"10/12/18 6:30",166.615,2018-10-12 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.18469992364,NA,1571.17539623217
"6515",6513,"10/12/18 7:00",166.613,2018-10-12 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.18090085677,NA,1564.47404153913
"6516",6514,"10/12/18 7:30",166.612,2018-10-12 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.1771017899,NA,1561.12336419255
"6517",6515,"10/12/18 8:00",166.612,2018-10-12 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.17330272303,NA,1561.12336419255
"6518",6516,"10/12/18 8:30",166.609,2018-10-12 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.16950365616,NA,1551.07133215305
"6519",6517,"10/12/18 9:00",166.611,2018-10-12 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.16570458929,NA,1557.77268684609
"6520",6518,"10/12/18 9:30",166.611,2018-10-12 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.16190552242,NA,1557.77268684609
"6521",6519,"10/12/18 10:00",166.61,2018-10-12 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.15810645556,NA,1554.42200949963
"6522",6520,"10/12/18 10:30",166.611,2018-10-12 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.15430738869,NA,1557.77268684609
"6523",6521,"10/12/18 11:00",166.608,2018-10-12 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.15050832182,NA,1547.72065480659
"6524",6522,"10/12/18 11:30",166.608,2018-10-12 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.14670925495,NA,1547.72065480659
"6525",6523,"10/12/18 12:00",166.605,2018-10-12 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.14291018808,NA,1537.66862276697
"6526",6524,"10/12/18 12:30",166.602,2018-10-12 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.13911112121,NA,1527.61659072759
"6527",6525,"10/12/18 13:00",166.604,2018-10-12 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.13531205434,NA,1534.31794542063
"6528",6526,"10/12/18 13:30",166.601,2018-10-12 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.13151298748,NA,1524.26591338101
"6529",6527,"10/12/18 14:00",166.601,2018-10-12 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.12771392061,NA,1524.26591338101
"6530",6528,"10/12/18 14:30",166.597,2018-10-12 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.12391485374,NA,1510.86320399505
"6531",6529,"10/12/18 15:00",166.599,2018-10-12 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.12011578687,NA,1517.56455868797
"6532",6530,"10/12/18 15:30",166.595,2018-10-12 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.11631672,NA,1504.16184930201
"6533",6531,"10/12/18 16:00",166.595,2018-10-12 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.11251765313,NA,1504.16184930201
"6534",6532,"10/12/18 16:30",166.588,2018-10-12 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.10871858626,NA,1480.70710787643
"6535",6533,"10/12/18 17:00",166.593,2018-10-12 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.10491951939,NA,1497.46049460897
"6536",6534,"10/12/18 17:30",166.593,2018-10-12 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.10112045253,NA,1497.46049460897
"6537",6535,"10/12/18 18:00",166.589,2018-10-12 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.09732138566,NA,1484.05778522289
"6538",6536,"10/12/18 18:30",166.59,2018-10-12 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.09352231879,NA,1487.40846256947
"6539",6537,"10/12/18 19:00",166.589,2018-10-12 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.08972325192,NA,1484.05778522289
"6540",6538,"10/12/18 19:30",166.589,2018-10-12 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.08592418505,NA,1484.05778522289
"6541",6539,"10/12/18 20:00",166.586,2018-10-12 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.08212511818,NA,1474.00575318339
"6542",6540,"10/12/18 20:30",166.585,2018-10-12 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.07832605131,NA,1470.65507583693
"6543",6541,"10/12/18 21:00",166.584,2018-10-12 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.07452698445,NA,1467.30439849035
"6544",6542,"10/12/18 21:30",166.584,2018-10-12 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.07072791758,NA,1467.30439849035
"6545",6543,"10/12/18 22:00",166.583,2018-10-12 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.06692885071,NA,1463.95372114389
"6546",6544,"10/12/18 22:30",166.581,2018-10-12 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.06312978384,NA,1457.25236645085
"6547",6545,"10/12/18 23:00",166.581,2018-10-12 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.05933071697,NA,1457.25236645085
"6548",6546,"10/12/18 23:30",166.582,2018-10-12 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.0555316501,NA,1460.60304379731
"6549",6547,"10/13/18 0:00",166.583,2018-10-13 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.05173258323,NA,1463.95372114389
"6550",6548,"10/13/18 0:30",166.582,2018-10-13 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.04793351637,NA,1460.60304379731
"6551",6549,"10/13/18 1:00",166.58,2018-10-13 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.0441344495,NA,1453.90168910439
"6552",6550,"10/13/18 1:30",166.581,2018-10-13 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.04033538263,NA,1457.25236645085
"6553",6551,"10/13/18 2:00",166.577,2018-10-13 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.03653631576,NA,1443.84965706477
"6554",6552,"10/13/18 2:30",166.579,2018-10-13 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.03273724889,NA,1450.55101175781
"6555",6553,"10/13/18 3:00",166.581,2018-10-13 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.02893818202,NA,1457.25236645085
"6556",6554,"10/13/18 3:30",166.584,2018-10-13 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.02513911515,NA,1467.30439849035
"6557",6555,"10/13/18 4:00",166.584,2018-10-13 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.02134004829,NA,1467.30439849035
"6558",6556,"10/13/18 4:30",166.582,2018-10-13 04:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.01754098142,NA,1460.60304379731
"6559",6557,"10/13/18 5:00",166.58,2018-10-13 05:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.01374191455,NA,1453.90168910439
"6560",6558,"10/13/18 5:30",166.582,2018-10-13 05:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.00994284768,NA,1460.60304379731
"6561",6559,"10/13/18 6:00",166.577,2018-10-13 06:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.00614378081,NA,1443.84965706477
"6562",6560,"10/13/18 6:30",166.578,2018-10-13 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1391.00234471394,NA,1447.20033441135
"6563",6561,"10/13/18 7:00",166.576,2018-10-13 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.99854564707,NA,1440.49897971831
"6564",6562,"10/13/18 7:30",166.578,2018-10-13 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.9947465802,NA,1447.20033441135
"6565",6563,"10/13/18 8:00",166.58,2018-10-13 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.99094751334,NA,1453.90168910439
"6566",6564,"10/13/18 8:30",166.583,2018-10-13 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.98714844647,NA,1463.95372114389
"6567",6565,"10/13/18 9:00",166.579,2018-10-13 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.9833493796,NA,1450.55101175781
"6568",6566,"10/13/18 9:30",166.58,2018-10-13 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.97955031273,NA,1453.90168910439
"6569",6567,"10/13/18 10:00",166.581,2018-10-13 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.97575124586,NA,1457.25236645085
"6570",6568,"10/13/18 10:30",166.582,2018-10-13 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.97195217899,NA,1460.60304379731
"6571",6569,"10/13/18 11:00",166.577,2018-10-13 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.96815311212,NA,1443.84965706477
"6572",6570,"10/13/18 11:30",166.578,2018-10-13 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.96435404526,NA,1447.20033441135
"6573",6571,"10/13/18 12:00",166.581,2018-10-13 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.96055497839,NA,1457.25236645085
"6574",6572,"10/13/18 12:30",166.58,2018-10-13 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.95675591152,NA,1453.90168910439
"6575",6573,"10/13/18 13:00",166.58,2018-10-13 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.95295684465,NA,1453.90168910439
"6576",6574,"10/13/18 13:30",166.579,2018-10-13 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.94915777778,NA,1450.55101175781
"6577",6575,"10/13/18 14:00",166.581,2018-10-13 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.94535871091,NA,1457.25236645085
"6578",6576,"10/13/18 14:30",166.581,2018-10-13 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.94155964404,NA,1457.25236645085
"6579",6577,"10/13/18 15:00",166.577,2018-10-13 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.93776057718,NA,1443.84965706477
"6580",6578,"10/13/18 15:30",166.578,2018-10-13 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.93396151031,NA,1447.20033441135
"6581",6579,"10/13/18 16:00",166.58,2018-10-13 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.93016244344,NA,1453.90168910439
"6582",6580,"10/13/18 16:30",166.579,2018-10-13 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.92636337657,NA,1450.55101175781
"6583",6581,"10/13/18 17:00",166.575,2018-10-13 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.9225643097,NA,1437.14830237173
"6584",6582,"10/13/18 17:30",166.573,2018-10-13 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.91876524283,NA,1430.44694767881
"6585",6583,"10/13/18 18:00",166.573,2018-10-13 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.91496617596,NA,1430.44694767881
"6586",6584,"10/13/18 18:30",166.578,2018-10-13 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.9111671091,NA,1447.20033441135
"6587",6585,"10/13/18 19:00",166.577,2018-10-13 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.90736804223,NA,1443.84965706477
"6588",6586,"10/13/18 19:30",166.574,2018-10-13 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.90356897536,NA,1433.79762502539
"6589",6587,"10/13/18 20:00",166.577,2018-10-13 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.89976990849,NA,1443.84965706477
"6590",6588,"10/13/18 20:30",166.574,2018-10-13 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.89597084162,NA,1433.79762502539
"6591",6589,"10/13/18 21:00",166.574,2018-10-13 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.89217177475,NA,1433.79762502539
"6592",6590,"10/13/18 21:30",166.572,2018-10-13 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.88837270788,NA,1427.09627033235
"6593",6591,"10/13/18 22:00",166.573,2018-10-13 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.88457364101,NA,1430.44694767881
"6594",6592,"10/13/18 22:30",166.573,2018-10-13 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.88077457415,NA,1430.44694767881
"6595",6593,"10/13/18 23:00",166.577,2018-10-13 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.87697550728,NA,1443.84965706477
"6596",6594,"10/13/18 23:30",166.576,2018-10-13 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.87317644041,NA,1440.49897971831
"6597",6595,"10/14/18 0:00",166.58,2018-10-14 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.86937737354,NA,1453.90168910439
"6598",6596,"10/14/18 0:30",166.578,2018-10-14 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.86557830667,NA,1447.20033441135
"6599",6597,"10/14/18 1:00",166.575,2018-10-14 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.8617792398,NA,1437.14830237173
"6600",6598,"10/14/18 1:30",166.577,2018-10-14 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.85798017293,NA,1443.84965706477
"6601",6599,"10/14/18 2:00",166.578,2018-10-14 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.85418110607,NA,1447.20033441135
"6602",6600,"10/14/18 2:30",166.578,2018-10-14 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.8503820392,NA,1447.20033441135
"6603",6601,"10/14/18 3:00",166.579,2018-10-14 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.84658297233,NA,1450.55101175781
"6604",6602,"10/14/18 3:30",166.577,2018-10-14 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.84278390546,NA,1443.84965706477
"6605",6603,"10/14/18 4:00",166.581,2018-10-14 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.83898483859,NA,1457.25236645085
"6606",6604,"10/14/18 4:30",166.581,2018-10-14 04:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.83518577172,NA,1457.25236645085
"6607",6605,"10/14/18 5:00",166.583,2018-10-14 05:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.83138670485,NA,1463.95372114389
"6608",6606,"10/14/18 5:30",166.58,2018-10-14 05:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.82758763799,NA,1453.90168910439
"6609",6607,"10/14/18 6:00",166.58,2018-10-14 06:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.82378857112,NA,1453.90168910439
"6610",6608,"10/14/18 6:30",166.585,2018-10-14 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.81998950425,NA,1470.65507583693
"6611",6609,"10/14/18 7:00",166.585,2018-10-14 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.81619043738,NA,1470.65507583693
"6612",6610,"10/14/18 7:30",166.578,2018-10-14 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.81239137051,NA,1447.20033441135
"6613",6611,"10/14/18 8:00",166.589,2018-10-14 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.80859230364,NA,1484.05778522289
"6614",6612,"10/14/18 8:30",166.583,2018-10-14 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.80479323677,NA,1463.95372114389
"6615",6613,"10/14/18 9:00",166.585,2018-10-14 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.8009941699,NA,1470.65507583693
"6616",6614,"10/14/18 9:30",166.585,2018-10-14 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.79719510304,NA,1470.65507583693
"6617",6615,"10/14/18 10:00",166.586,2018-10-14 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.79339603617,NA,1474.00575318339
"6618",6616,"10/14/18 10:30",166.587,2018-10-14 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.7895969693,NA,1477.35643052985
"6619",6617,"10/14/18 11:00",166.59,2018-10-14 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.78579790243,NA,1487.40846256947
"6620",6618,"10/14/18 11:30",166.588,2018-10-14 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.78199883556,NA,1480.70710787643
"6621",6619,"10/14/18 12:00",166.583,2018-10-14 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.77819976869,NA,1463.95372114389
"6622",6620,"10/14/18 12:30",166.579,2018-10-14 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.77440070182,NA,1450.55101175781
"6623",6621,"10/14/18 13:00",166.585,2018-10-14 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.77060163496,NA,1470.65507583693
"6624",6622,"10/14/18 13:30",166.587,2018-10-14 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.76680256809,NA,1477.35643052985
"6625",6623,"10/14/18 14:00",166.592,2018-10-14 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.76300350122,NA,1494.10981726251
"6626",6624,"10/14/18 14:30",166.59,2018-10-14 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.75920443435,NA,1487.40846256947
"6627",6625,"10/14/18 15:00",166.589,2018-10-14 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.75540536748,NA,1484.05778522289
"6628",6626,"10/14/18 15:30",166.59,2018-10-14 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.75160630061,NA,1487.40846256947
"6629",6627,"10/14/18 16:00",166.581,2018-10-14 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.74780723374,NA,1457.25236645085
"6630",6628,"10/14/18 16:30",166.581,2018-10-14 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.74400816688,NA,1457.25236645085
"6631",6629,"10/14/18 17:00",166.578,2018-10-14 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.74020910001,NA,1447.20033441135
"6632",6630,"10/14/18 17:30",166.578,2018-10-14 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.73641003314,NA,1447.20033441135
"6633",6631,"10/14/18 18:00",166.579,2018-10-14 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.73261096627,NA,1450.55101175781
"6634",6632,"10/14/18 18:30",166.579,2018-10-14 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.7288118994,NA,1450.55101175781
"6635",6633,"10/14/18 19:00",166.575,2018-10-14 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.72501283253,NA,1437.14830237173
"6636",6634,"10/14/18 19:30",166.571,2018-10-14 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.72121376566,NA,1423.74559298577
"6637",6635,"10/14/18 20:00",166.574,2018-10-14 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.7174146988,NA,1433.79762502539
"6638",6636,"10/14/18 20:30",166.571,2018-10-14 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.71361563193,NA,1423.74559298577
"6639",6637,"10/14/18 21:00",166.571,2018-10-14 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.70981656506,NA,1423.74559298577
"6640",6638,"10/14/18 21:30",166.566,2018-10-14 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.70601749819,NA,1406.99220625323
"6641",6639,"10/14/18 22:00",166.566,2018-10-14 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.70221843132,NA,1406.99220625323
"6642",6640,"10/14/18 22:30",166.568,2018-10-14 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.69841936445,NA,1413.69356094627
"6643",6641,"10/14/18 23:00",166.561,2018-10-14 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.69462029758,NA,1390.23881952069
"6644",6642,"10/14/18 23:30",166.562,2018-10-14 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.69082123071,NA,1393.58949686727
"6645",6643,"10/15/18 0:00",166.562,2018-10-15 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.68702216385,NA,1393.58949686727
"6646",6644,"10/15/18 0:30",166.559,2018-10-15 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.68322309698,NA,1383.53746482765
"6647",6645,"10/15/18 1:00",166.562,2018-10-15 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.67942403011,NA,1393.58949686727
"6648",6646,"10/15/18 1:30",166.563,2018-10-15 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.67562496324,NA,1396.94017421373
"6649",6647,"10/15/18 2:00",166.561,2018-10-15 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.67182589637,NA,1390.23881952069
"6650",6648,"10/15/18 2:30",166.558,2018-10-15 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.6680268295,NA,1380.18678748119
"6651",6649,"10/15/18 3:00",166.555,2018-10-15 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.66422776263,NA,1370.13475544169
"6652",6650,"10/15/18 3:30",166.555,2018-10-15 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.66042869577,NA,1370.13475544169
"6653",6651,"10/15/18 4:00",166.548,2018-10-15 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.6566296289,NA,1346.68001401611
"6654",6652,"10/15/18 4:30",166.546,2018-10-15 04:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.65283056203,NA,1339.97865932307
"6655",6653,"10/15/18 5:00",166.543,2018-10-15 05:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.64903149516,NA,1329.92662728357
"6656",6654,"10/15/18 5:30",166.544,2018-10-15 05:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.64523242829,NA,1333.27730463014
"6657",6655,"10/15/18 6:00",166.543,2018-10-15 06:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.64143336142,NA,1329.92662728357
"6658",6656,"10/15/18 6:30",166.539,2018-10-15 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.63763429455,NA,1316.52391789749
"6659",6657,"10/15/18 7:00",166.537,2018-10-15 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.63383522769,NA,1309.82256320457
"6660",6658,"10/15/18 7:30",166.535,2018-10-15 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.63003616082,NA,1303.12120851153
"6661",6659,"10/15/18 8:00",166.535,2018-10-15 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.62623709395,NA,1303.12120851153
"6662",6660,"10/15/18 8:30",166.532,2018-10-15 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.62243802708,NA,1293.06917647202
"6663",6661,"10/15/18 9:00",166.533,2018-10-15 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.61863896021,NA,1296.41985381849
"6664",6662,"10/15/18 9:30",166.537,2018-10-15 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.61483989334,NA,1309.82256320457
"6665",6663,"10/15/18 10:00",166.54,2018-10-15 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.61104082647,NA,1319.87459524407
"6666",6664,"10/15/18 10:30",166.541,2018-10-15 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.60724175961,NA,1323.22527259053
"6667",6665,"10/15/18 11:00",166.544,2018-10-15 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.60344269274,NA,1333.27730463014
"6668",6666,"10/15/18 11:30",166.546,2018-10-15 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.59964362587,NA,1339.97865932307
"6669",6667,"10/15/18 12:00",166.547,2018-10-15 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.595844559,NA,1343.32933666953
"6670",6668,"10/15/18 12:30",166.545,2018-10-15 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.59204549213,NA,1336.62798197649
"6671",6669,"10/15/18 13:00",166.544,2018-10-15 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.58824642526,NA,1333.27730463014
"6672",6670,"10/15/18 13:30",166.545,2018-10-15 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.58444735839,NA,1336.62798197649
"6673",6671,"10/15/18 14:00",166.545,2018-10-15 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.58064829152,NA,1336.62798197649
"6674",6672,"10/15/18 14:30",166.545,2018-10-15 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.57684922466,NA,1336.62798197649
"6675",6673,"10/15/18 15:00",166.543,2018-10-15 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.57305015779,NA,1329.92662728357
"6676",6674,"10/15/18 15:30",166.542,2018-10-15 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.56925109092,NA,1326.57594993711
"6677",6675,"10/15/18 16:00",166.543,2018-10-15 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.56545202405,NA,1329.92662728357
"6678",6676,"10/15/18 16:30",166.544,2018-10-15 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.56165295718,NA,1333.27730463014
"6679",6677,"10/15/18 17:00",166.544,2018-10-15 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.55785389031,NA,1333.27730463014
"6680",6678,"10/15/18 17:30",166.542,2018-10-15 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.55405482344,NA,1326.57594993711
"6681",6679,"10/15/18 18:00",166.542,2018-10-15 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.55025575658,NA,1326.57594993711
"6682",6680,"10/15/18 18:30",166.544,2018-10-15 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.54645668971,NA,1333.27730463014
"6683",6681,"10/15/18 19:00",166.544,2018-10-15 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.54265762284,NA,1333.27730463014
"6684",6682,"10/15/18 19:30",166.546,2018-10-15 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.53885855597,NA,1339.97865932307
"6685",6683,"10/15/18 20:00",166.55,2018-10-15 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.5350594891,NA,1353.38136870915
"6686",6684,"10/15/18 20:30",166.552,2018-10-15 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.53126042223,NA,1360.08272340207
"6687",6685,"10/15/18 21:00",166.554,2018-10-15 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.52746135536,NA,1366.78407809511
"6688",6686,"10/15/18 21:30",166.553,2018-10-15 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.5236622885,NA,1363.43340074865
"6689",6687,"10/15/18 22:00",166.554,2018-10-15 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.51986322163,NA,1366.78407809511
"6690",6688,"10/15/18 22:30",166.556,2018-10-15 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.51606415476,NA,1373.48543278815
"6691",6689,"10/15/18 23:00",166.555,2018-10-15 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1390.51226508789,NA,1370.13475544169
