"Site.x","DateTime","MeanDischarge"
"MOOS",2020-06-20 04:30:00,1008.95104243055
"MOOS",2020-06-20 04:45:00,1006.3119906069
"MOOS",2020-06-20 05:00:00,1004.7584938542
"MOOS",2020-06-20 05:15:00,1001.50182864134
"MOOS",2020-06-20 05:30:00,1000.56594527785
"MOOS",2020-06-20 05:45:00,997.159608357528
"MOOS",2020-06-20 06:00:00,995.606111604837
"MOOS",2020-06-20 06:15:00,992.817388073716
"MOOS",2020-06-20 06:30:00,988.943109471627
"MOOS",2020-06-20 06:45:00,988.475167789889
"MOOS",2020-06-20 07:00:00,988.475167789889
"MOOS",2020-06-20 07:15:00,990.795949639272
"MOOS",2020-06-20 07:30:00,990.328007957534
"MOOS",2020-06-20 07:45:00,991.263891321025
"MOOS",2020-06-20 08:00:00,993.116731488641
"MOOS",2020-06-20 08:15:00,991.263891321025
"MOOS",2020-06-20 08:30:00,993.116731488641
"MOOS",2020-06-20 08:45:00,998.694178550882
"MOOS",2020-06-20 09:00:00,998.22623686913
"MOOS",2020-06-20 09:15:00,998.22623686913
"MOOS",2020-06-20 09:30:00,990.945621346735
"MOOS",2020-06-20 09:45:00,990.795949639272
"MOOS",2020-06-20 10:00:00,994.819899948809
"MOOS",2020-06-20 10:15:00,998.22623686913
"MOOS",2020-06-20 10:30:00,995.755783312299
"MOOS",2020-06-20 10:45:00,996.523068408977
"MOOS",2020-06-20 11:00:00,995.138169923084
"MOOS",2020-06-20 11:15:00,994.052614852131
"MOOS",2020-06-20 11:30:00,993.584673170379
"MOOS",2020-06-20 11:45:00,994.819899948809
"MOOS",2020-06-20 12:00:00,994.969571656271
"MOOS",2020-06-20 12:15:00,992.18084812515
"MOOS",2020-06-20 12:30:00,994.501629974518
"MOOS",2020-06-20 12:45:00,992.648789806888
"MOOS",2020-06-20 13:00:00,993.734344877856
"MOOS",2020-06-20 13:15:00,994.969571656271
"MOOS",2020-06-20 13:30:00,993.884016585318
"MOOS",2020-06-20 13:45:00,993.884016585318
"MOOS",2020-06-20 14:00:00,995.437513338009
"MOOS",2020-06-20 14:15:00,995.437513338009
"MOOS",2020-06-20 14:30:00,996.991010090715
"MOOS",2020-06-20 14:45:00,999.46146364756
"MOOS",2020-06-20 15:00:00,998.843850258345
"MOOS",2020-06-20 15:15:00,999.929405329312
"MOOS",2020-06-20 15:30:00,999.929405329312
"MOOS",2020-06-20 15:45:00,1001.31430381519
"MOOS",2020-06-20 16:00:00,1004.72064073551
"MOOS",2020-06-20 16:15:00,1006.74207916996
"MOOS",2020-06-20 16:30:00,1008.59491933759
"MOOS",2020-06-20 16:45:00,1010.29808779775
"MOOS",2020-06-20 17:00:00,1014.17236639983
"MOOS",2020-06-20 17:15:00,1015.10824976332
"MOOS",2020-06-20 17:30:00,1018.0466450019
"MOOS",2020-06-20 17:45:00,1022.38886528571
"MOOS",2020-06-20 18:00:00,1025.64553049859
"MOOS",2020-06-20 18:15:00,1027.66696893302
"MOOS",2020-06-20 18:30:00,1028.75252400398
"MOOS",2020-06-20 18:45:00,1031.85951750937
"MOOS",2020-06-20 19:00:00,1035.88346781892
"MOOS",2020-06-20 19:15:00,1037.43696457161
"MOOS",2020-06-20 19:30:00,1039.75774642098
"MOOS",2020-06-20 19:45:00,1044.24963841226
"MOOS",2020-06-20 20:00:00,1047.03836194337
"MOOS",2020-06-20 20:15:00,1052.76548071309
