"Site","DateTime","AbsolutePressure","WaterLevel"
28115,2021-09-18 11:50:00,98.889,197.801
28116,2021-09-18 11:55:00,98.889,197.802
28117,2021-09-18 12:00:00,98.889,197.802
28118,2021-09-18 12:05:00,98.889,197.802
28119,2021-09-18 12:10:00,98.898,197.802
28120,2021-09-18 12:15:00,98.889,197.8
28121,2021-09-18 12:20:00,98.898,197.802
28122,2021-09-18 12:25:00,98.898,197.802
28123,2021-09-18 12:30:00,98.908,197.803
28124,2021-09-18 12:35:00,98.898,197.801
28125,2021-09-18 12:40:00,98.915,197.802
28126,2021-09-18 12:45:00,98.915,197.801
28127,2021-09-18 12:50:00,98.934,197.802
28128,2021-09-18 12:55:00,98.925,197.801
28129,2021-09-18 13:00:00,98.934,197.801
28130,2021-09-18 13:05:00,98.934,197.801
28131,2021-09-18 13:10:00,98.943,197.801
28132,2021-09-18 13:15:00,98.934,197.8
28133,2021-09-18 13:20:00,98.934,197.801
28134,2021-09-18 13:25:00,98.934,197.802
28135,2021-09-18 13:30:00,98.925,197.802
28136,2021-09-18 13:35:00,98.934,197.804
28137,2021-09-18 13:40:00,98.925,197.803
28138,2021-09-18 13:45:00,98.925,197.804
28139,2021-09-18 13:50:00,98.925,197.803
28140,2021-09-18 13:55:00,98.915,197.801
28141,2021-09-18 14:00:00,98.925,197.801
28142,2021-09-18 14:05:00,98.915,197.8
28143,2021-09-18 14:10:00,98.934,197.802
28144,2021-09-18 14:15:00,98.925,197.8
28145,2021-09-18 14:20:00,98.925,197.801
28146,2021-09-18 14:25:00,98.925,197.801
28147,2021-09-18 14:30:00,98.934,197.801
28148,2021-09-18 14:35:00,98.925,197.8
28149,2021-09-18 14:40:00,98.934,197.8
28150,2021-09-18 14:45:00,98.925,197.799
28151,2021-09-18 14:50:00,98.925,197.799
28152,2021-09-18 14:55:00,98.925,197.8
28153,2021-09-18 15:00:00,98.914,197.799
28154,2021-09-18 15:05:00,98.914,197.8
28155,2021-09-18 15:10:00,98.914,197.801
28156,2021-09-18 15:15:00,98.905,197.801
28157,2021-09-18 15:20:00,98.923,197.803
28158,2021-09-18 15:25:00,98.923,197.802
28159,2021-09-18 15:30:00,98.914,197.8
28160,2021-09-18 15:35:00,98.923,197.801
28161,2021-09-18 15:40:00,98.905,197.799
28162,2021-09-18 15:45:00,98.905,197.8
28163,2021-09-18 15:50:00,98.905,197.799
28164,2021-09-18 15:55:00,98.914,197.8
28165,2021-09-18 16:00:00,98.914,197.8
28166,2021-09-18 16:05:00,98.923,197.8
28167,2021-09-18 16:10:00,98.923,197.799
28168,2021-09-18 16:15:00,98.933,197.8
28169,2021-09-18 16:20:00,98.941,197.8
28170,2021-09-18 16:25:00,98.941,197.801
28171,2021-09-18 16:30:00,98.95,197.801
28172,2021-09-18 16:35:00,98.95,197.801
28173,2021-09-18 16:40:00,98.95,197.801
28174,2021-09-18 16:45:00,98.959,197.802
28175,2021-09-18 16:50:00,98.959,197.802
28176,2021-09-18 16:55:00,98.959,197.802
28177,2021-09-18 17:00:00,98.969,197.803
28178,2021-09-18 17:05:00,98.959,197.802
28179,2021-09-18 17:10:00,98.959,197.801
28180,2021-09-18 17:15:00,98.969,197.802
28181,2021-09-18 17:20:00,98.969,197.803
28182,2021-09-18 17:25:00,98.959,197.803
28183,2021-09-18 17:30:00,98.959,197.804
28184,2021-09-18 17:35:00,98.969,197.805
28185,2021-09-18 17:40:00,98.969,197.805
28186,2021-09-18 17:45:00,98.967,197.805
28187,2021-09-18 17:50:00,98.967,197.805
28188,2021-09-18 17:55:00,98.976,197.806
28189,2021-09-18 18:00:00,98.967,197.805
28190,2021-09-18 18:05:00,98.958,197.804
28191,2021-09-18 18:10:00,98.958,197.804
28192,2021-09-18 18:15:00,98.967,197.805
28193,2021-09-18 18:20:00,98.976,197.805
28194,2021-09-18 18:25:00,98.967,197.804
28195,2021-09-18 18:30:00,98.976,197.804
28196,2021-09-18 18:35:00,98.967,197.804
28197,2021-09-18 18:40:00,98.967,197.804
28198,2021-09-18 18:45:00,98.976,197.805
28199,2021-09-18 18:50:00,98.967,197.804
28200,2021-09-18 18:55:00,98.958,197.803
28201,2021-09-18 19:00:00,98.967,197.804
28202,2021-09-18 19:05:00,98.976,197.805
28203,2021-09-18 19:10:00,98.967,197.803
28204,2021-09-18 19:15:00,98.976,197.804
28205,2021-09-18 19:20:00,98.967,197.803
28206,2021-09-18 19:25:00,98.976,197.804
28207,2021-09-18 19:30:00,98.976,197.804
28208,2021-09-18 19:35:00,98.995,197.806
28209,2021-09-18 19:40:00,98.995,197.805
28210,2021-09-18 19:45:00,98.995,197.805
28211,2021-09-18 19:50:00,99.004,197.806
28212,2021-09-18 19:55:00,99.014,197.806
28213,2021-09-18 20:00:00,99.014,197.806
28214,2021-09-18 20:05:00,99.023,197.806
28215,2021-09-18 20:10:00,99.023,197.805
28216,2021-09-18 20:15:00,99.023,197.804
28217,2021-09-18 20:20:00,99.032,197.804
28218,2021-09-18 20:25:00,99.032,197.804
28219,2021-09-18 20:30:00,99.032,197.803
28220,2021-09-18 20:35:00,99.032,197.804
28221,2021-09-18 20:40:00,99.032,197.804
28222,2021-09-18 20:45:00,99.023,197.804
28223,2021-09-18 20:50:00,99.024,197.804
28224,2021-09-18 20:55:00,99.032,197.804
28225,2021-09-18 21:00:00,99.034,197.804
28226,2021-09-18 21:05:00,99.034,197.805
28227,2021-09-18 21:10:00,99.034,197.805
28228,2021-09-18 21:15:00,99.015,197.804
28229,2021-09-18 21:20:00,99.024,197.804
28230,2021-09-18 21:25:00,99.034,197.805
28231,2021-09-18 21:30:00,99.043,197.805
28232,2021-09-18 21:35:00,99.043,197.806
28233,2021-09-18 21:40:00,99.034,197.806
28234,2021-09-18 21:45:00,99.043,197.807
28235,2021-09-18 21:50:00,99.034,197.806
28236,2021-09-18 21:55:00,99.034,197.806
28237,2021-09-18 22:00:00,99.043,197.807
28238,2021-09-18 22:05:00,99.043,197.806
28239,2021-09-18 22:10:00,99.052,197.807
28240,2021-09-18 22:15:00,99.043,197.805
28241,2021-09-18 22:20:00,99.034,197.805
28242,2021-09-18 22:25:00,99.034,197.806
28243,2021-09-18 22:30:00,99.034,197.807
28244,2021-09-18 22:35:00,99.024,197.806
28245,2021-09-18 22:40:00,99.024,197.805
28246,2021-09-18 22:45:00,99.034,197.806
28247,2021-09-18 22:50:00,99.043,197.807
28248,2021-09-18 22:55:00,99.043,197.806
28249,2021-09-18 23:00:00,99.043,197.806
28250,2021-09-18 23:05:00,99.043,197.807
28251,2021-09-18 23:10:00,99.043,197.807
28252,2021-09-18 23:15:00,99.043,197.808
28253,2021-09-18 23:20:00,99.034,197.807
28254,2021-09-18 23:25:00,99.024,197.805
28255,2021-09-18 23:30:00,99.034,197.806
28256,2021-09-18 23:35:00,99.034,197.806
28257,2021-09-18 23:40:00,99.034,197.807
28258,2021-09-18 23:45:00,99.024,197.806
28259,2021-09-18 23:50:00,99.015,197.805
28260,2021-09-18 23:55:00,99.015,197.805
28261,2021-09-19 00:00:00,99.024,197.806
28262,2021-09-19 00:05:00,99.015,197.805
28263,2021-09-19 00:10:00,99.024,197.805
28264,2021-09-19 00:15:00,99.024,197.805
28265,2021-09-19 00:20:00,99.024,197.805
28266,2021-09-19 00:25:00,99.034,197.806
28267,2021-09-19 00:30:00,99.043,197.807
28268,2021-09-19 00:35:00,99.034,197.805
28269,2021-09-19 00:40:00,99.043,197.805
28270,2021-09-19 00:45:00,99.034,197.804
28271,2021-09-19 00:50:00,99.043,197.805
28272,2021-09-19 00:55:00,99.034,197.804
28273,2021-09-19 01:00:00,99.034,197.804
28274,2021-09-19 01:05:00,99.024,197.803
28275,2021-09-19 01:10:00,99.034,197.804
28276,2021-09-19 01:15:00,99.024,197.804
28277,2021-09-19 01:20:00,99.034,197.805
28278,2021-09-19 01:25:00,99.052,197.807
28279,2021-09-19 01:30:00,99.034,197.806
28280,2021-09-19 01:35:00,99.034,197.805
28281,2021-09-19 01:40:00,99.024,197.804
28282,2021-09-19 01:45:00,99.043,197.805
28283,2021-09-19 01:50:00,99.043,197.805
28284,2021-09-19 01:55:00,99.043,197.805
28285,2021-09-19 02:00:00,99.043,197.805
28286,2021-09-19 02:05:00,99.043,197.805
28287,2021-09-19 02:10:00,99.043,197.804
28288,2021-09-19 02:15:00,99.043,197.804
28289,2021-09-19 02:20:00,99.043,197.804
28290,2021-09-19 02:25:00,99.043,197.804
28291,2021-09-19 02:30:00,99.043,197.804
28292,2021-09-19 02:35:00,99.052,197.805
28293,2021-09-19 02:40:00,99.052,197.805
28294,2021-09-19 02:45:00,99.043,197.804
28295,2021-09-19 02:50:00,99.043,197.804
28296,2021-09-19 02:55:00,99.043,197.804
28297,2021-09-19 03:00:00,99.043,197.804
28298,2021-09-19 03:05:00,99.034,197.804
28299,2021-09-19 03:10:00,99.034,197.804
28300,2021-09-19 03:15:00,99.034,197.805
28301,2021-09-19 03:20:00,99.034,197.804
28302,2021-09-19 03:25:00,99.015,197.802
28303,2021-09-19 03:30:00,99.024,197.803
28304,2021-09-19 03:35:00,99.024,197.803
28305,2021-09-19 03:40:00,99.034,197.805
28306,2021-09-19 03:45:00,99.034,197.805
28307,2021-09-19 03:50:00,99.043,197.806
28308,2021-09-19 03:55:00,99.034,197.806
28309,2021-09-19 04:00:00,99.024,197.805
28310,2021-09-19 04:05:00,99.024,197.805
28311,2021-09-19 04:10:00,99.043,197.806
28312,2021-09-19 04:15:00,99.024,197.804
28313,2021-09-19 04:20:00,99.024,197.804
28314,2021-09-19 04:25:00,99.015,197.804
28315,2021-09-19 04:30:00,99.015,197.804
28316,2021-09-19 04:35:00,99.006,197.803
28317,2021-09-19 04:40:00,99.006,197.803
28318,2021-09-19 04:45:00,99.015,197.804
28319,2021-09-19 04:50:00,99.006,197.803
28320,2021-09-19 04:55:00,99.015,197.804
28321,2021-09-19 05:00:00,99.015,197.803
28322,2021-09-19 05:05:00,98.996,197.802
28323,2021-09-19 05:10:00,99.006,197.803
28324,2021-09-19 05:15:00,98.996,197.803
28325,2021-09-19 05:20:00,99.006,197.804
28326,2021-09-19 05:25:00,98.996,197.803
28327,2021-09-19 05:30:00,98.987,197.803
28328,2021-09-19 05:35:00,98.987,197.803
28329,2021-09-19 05:40:00,98.987,197.803
28330,2021-09-19 05:45:00,99.006,197.805
28331,2021-09-19 05:50:00,99.006,197.805
28332,2021-09-19 05:55:00,98.996,197.804
28333,2021-09-19 06:00:00,98.996,197.804
28334,2021-09-19 06:05:00,98.996,197.803
28335,2021-09-19 06:10:00,99.006,197.804
28336,2021-09-19 06:15:00,98.996,197.803
28337,2021-09-19 06:20:00,98.996,197.803
28338,2021-09-19 06:25:00,98.978,197.801
28339,2021-09-19 06:30:00,98.987,197.803
28340,2021-09-19 06:35:00,98.978,197.802
28341,2021-09-19 06:40:00,98.978,197.802
28342,2021-09-19 06:45:00,98.978,197.803
28343,2021-09-19 06:50:00,98.969,197.802
28344,2021-09-19 06:55:00,98.969,197.803
28345,2021-09-19 07:00:00,98.969,197.803
28346,2021-09-19 07:05:00,98.969,197.803
28347,2021-09-19 07:10:00,98.978,197.804
28348,2021-09-19 07:15:00,98.969,197.804
28349,2021-09-19 07:20:00,98.959,197.803
28350,2021-09-19 07:25:00,98.978,197.806
28351,2021-09-19 07:30:00,98.969,197.806
28352,2021-09-19 07:35:00,98.969,197.806
28353,2021-09-19 07:40:00,98.959,197.805
28354,2021-09-19 07:45:00,98.959,197.805
28355,2021-09-19 07:50:00,98.959,197.804
28356,2021-09-19 07:55:00,98.978,197.806
28357,2021-09-19 08:00:00,98.978,197.805
28358,2021-09-19 08:05:00,98.969,197.805
28359,2021-09-19 08:10:00,98.969,197.804
28360,2021-09-19 08:15:00,98.969,197.804
28361,2021-09-19 08:20:00,98.959,197.803
28362,2021-09-19 08:25:00,98.959,197.803
28363,2021-09-19 08:30:00,98.969,197.803
28364,2021-09-19 08:35:00,98.95,197.802
28365,2021-09-19 08:40:00,98.95,197.803
28366,2021-09-19 08:45:00,98.959,197.804
28367,2021-09-19 08:50:00,98.95,197.804
28368,2021-09-19 08:55:00,98.95,197.804
28369,2021-09-19 09:00:00,98.941,197.803
28370,2021-09-19 09:05:00,98.931,197.802
28371,2021-09-19 09:10:00,98.931,197.802
28372,2021-09-19 09:15:00,98.931,197.802
28373,2021-09-19 09:20:00,98.931,197.803
28374,2021-09-19 09:25:00,98.931,197.803
28375,2021-09-19 09:30:00,98.931,197.803
28376,2021-09-19 09:35:00,98.931,197.804
28377,2021-09-19 09:40:00,98.931,197.804
28378,2021-09-19 09:45:00,98.922,197.803
28379,2021-09-19 09:50:00,98.931,197.804
28380,2021-09-19 09:55:00,98.922,197.803
28381,2021-09-19 10:00:00,98.913,197.802
28382,2021-09-19 10:05:00,98.922,197.803
28383,2021-09-19 10:10:00,98.931,197.803
28384,2021-09-19 10:15:00,98.931,197.803
28385,2021-09-19 10:20:00,98.922,197.801
28386,2021-09-19 10:25:00,98.913,197.8
28387,2021-09-19 10:30:00,98.913,197.8
28388,2021-09-19 10:35:00,98.913,197.8
28389,2021-09-19 10:40:00,98.931,197.802
28390,2021-09-19 10:45:00,98.913,197.801
28391,2021-09-19 10:50:00,98.913,197.801
28392,2021-09-19 10:55:00,98.93,197.803
28393,2021-09-19 11:00:00,98.93,197.803
28394,2021-09-19 11:05:00,98.93,197.803
28395,2021-09-19 11:10:00,98.921,197.802
28396,2021-09-19 11:15:00,98.93,197.803
28397,2021-09-19 11:20:00,98.921,197.802
28398,2021-09-19 11:25:00,98.93,197.803
28399,2021-09-19 11:30:00,98.93,197.803
28400,2021-09-19 11:35:00,98.921,197.802
28401,2021-09-19 11:40:00,98.93,197.803
28402,2021-09-19 11:45:00,98.911,197.801
28403,2021-09-19 11:50:00,98.911,197.8
28404,2021-09-19 11:55:00,98.921,197.801
28405,2021-09-19 12:00:00,98.911,197.8
28406,2021-09-19 12:05:00,98.921,197.802
28407,2021-09-19 12:10:00,98.911,197.802
28408,2021-09-19 12:15:00,98.902,197.802
28409,2021-09-19 12:20:00,98.893,197.801
28410,2021-09-19 12:25:00,98.893,197.801
28411,2021-09-19 12:30:00,98.883,197.8
28412,2021-09-19 12:35:00,98.883,197.801
28413,2021-09-19 12:40:00,98.874,197.8
28414,2021-09-19 12:45:00,98.874,197.801
28415,2021-09-19 12:50:00,98.865,197.801
28416,2021-09-19 12:55:00,98.863,197.801
28417,2021-09-19 13:00:00,98.863,197.802
28418,2021-09-19 13:05:00,98.863,197.803
28419,2021-09-19 13:10:00,98.854,197.803
28420,2021-09-19 13:15:00,98.845,197.803
28421,2021-09-19 13:20:00,98.835,197.803
28422,2021-09-19 13:25:00,98.817,197.801
28423,2021-09-19 13:30:00,98.808,197.801
28424,2021-09-19 13:35:00,98.808,197.802
28425,2021-09-19 13:40:00,98.798,197.801
28426,2021-09-19 13:45:00,98.798,197.802
28427,2021-09-19 13:50:00,98.789,197.802
28428,2021-09-19 13:55:00,98.77,197.802
28429,2021-09-19 14:00:00,98.77,197.803
28430,2021-09-19 14:05:00,98.76,197.802
28431,2021-09-19 14:10:00,98.76,197.802
28432,2021-09-19 14:15:00,98.75,197.801
28433,2021-09-19 14:20:00,98.741,197.801
28434,2021-09-19 14:25:00,98.741,197.802
28435,2021-09-19 14:30:00,98.722,197.8
28436,2021-09-19 14:35:00,98.722,197.801
28437,2021-09-19 14:40:00,98.713,197.8
28438,2021-09-19 14:45:00,98.722,197.801
28439,2021-09-19 14:50:00,98.704,197.8
28440,2021-09-19 14:55:00,98.704,197.801
28441,2021-09-19 15:00:00,98.685,197.799
28442,2021-09-19 15:05:00,98.674,197.798
28443,2021-09-19 15:10:00,98.684,197.8
28444,2021-09-19 15:15:00,98.674,197.799
28445,2021-09-19 15:20:00,98.674,197.799
28446,2021-09-19 15:25:00,98.684,197.8
28447,2021-09-19 15:30:00,98.684,197.8
28448,2021-09-19 15:35:00,98.684,197.8
28449,2021-09-19 15:40:00,98.674,197.799
28450,2021-09-19 15:45:00,98.665,197.799
28451,2021-09-19 15:50:00,98.656,197.799
28452,2021-09-19 15:55:00,98.656,197.8
28453,2021-09-19 16:00:00,98.645,197.8
28454,2021-09-19 16:05:00,98.626,197.8
28455,2021-09-19 16:10:00,98.626,197.802
28456,2021-09-19 16:15:00,98.608,197.802
28457,2021-09-19 16:20:00,98.608,197.802
28458,2021-09-19 16:25:00,98.598,197.801
28459,2021-09-19 16:30:00,98.589,197.8
28460,2021-09-19 16:35:00,98.589,197.8
28461,2021-09-19 16:40:00,98.589,197.801
28462,2021-09-19 16:45:00,98.589,197.801
28463,2021-09-19 16:50:00,98.589,197.801
28464,2021-09-19 16:55:00,98.58,197.8
28465,2021-09-19 17:00:00,98.58,197.801
28466,2021-09-19 17:05:00,98.597,197.802
28467,2021-09-19 17:10:00,98.587,197.801
28468,2021-09-19 17:15:00,98.569,197.8
28469,2021-09-19 17:20:00,98.578,197.801
28470,2021-09-19 17:25:00,98.587,197.803
28471,2021-09-19 17:30:00,98.578,197.803
28472,2021-09-19 17:35:00,98.569,197.802
28473,2021-09-19 17:40:00,98.569,197.803
28474,2021-09-19 17:45:00,98.56,197.803
28475,2021-09-19 17:50:00,98.541,197.801
28476,2021-09-19 17:55:00,98.541,197.802
28477,2021-09-19 18:00:00,98.532,197.801
28478,2021-09-19 18:05:00,98.541,197.802
28479,2021-09-19 18:10:00,98.541,197.802
28480,2021-09-19 18:15:00,98.55,197.803
28481,2021-09-19 18:20:00,98.541,197.803
28482,2021-09-19 18:25:00,98.541,197.803
28483,2021-09-19 18:30:00,98.541,197.804
28484,2021-09-19 18:35:00,98.532,197.803
28485,2021-09-19 18:40:00,98.532,197.804
28486,2021-09-19 18:45:00,98.532,197.804
28487,2021-09-19 18:50:00,98.513,197.803
28488,2021-09-19 18:55:00,98.513,197.803
28489,2021-09-19 19:00:00,98.504,197.802
28490,2021-09-19 19:05:00,98.513,197.803
28491,2021-09-19 19:10:00,98.513,197.804
28492,2021-09-19 19:15:00,98.494,197.803
28493,2021-09-19 19:20:00,98.504,197.804
28494,2021-09-19 19:25:00,98.502,197.804
28495,2021-09-19 19:30:00,98.511,197.805
28496,2021-09-19 19:35:00,98.511,197.805
28497,2021-09-19 19:40:00,98.502,197.804
28498,2021-09-19 19:45:00,98.511,197.804
28499,2021-09-19 19:50:00,98.511,197.805
28500,2021-09-19 19:55:00,98.511,197.806
28501,2021-09-19 20:00:00,98.502,197.805
28502,2021-09-19 20:05:00,98.502,197.806
28503,2021-09-19 20:10:00,98.502,197.806
28504,2021-09-19 20:15:00,98.502,197.806
28505,2021-09-19 20:20:00,98.493,197.805
28506,2021-09-19 20:25:00,98.493,197.805
28507,2021-09-19 20:30:00,98.493,197.805
28508,2021-09-19 20:35:00,98.502,197.806
28509,2021-09-19 20:40:00,98.493,197.804
28510,2021-09-19 20:45:00,98.502,197.805
28511,2021-09-19 20:50:00,98.483,197.803
28512,2021-09-19 20:55:00,98.493,197.805
28513,2021-09-19 21:00:00,98.493,197.805
28514,2021-09-19 21:05:00,98.483,197.804
28515,2021-09-19 21:10:00,98.483,197.804
28516,2021-09-19 21:15:00,98.493,197.805
28517,2021-09-19 21:20:00,98.502,197.806
28518,2021-09-19 21:25:00,98.493,197.806
28519,2021-09-19 21:30:00,98.493,197.806
28520,2021-09-19 21:35:00,98.483,197.805
28521,2021-09-19 21:40:00,98.483,197.806
28522,2021-09-19 21:45:00,98.483,197.806
28523,2021-09-19 21:50:00,98.474,197.805
28524,2021-09-19 21:55:00,98.483,197.806
28525,2021-09-19 22:00:00,98.483,197.805
28526,2021-09-19 22:05:00,98.474,197.804
28527,2021-09-19 22:10:00,98.483,197.804
28528,2021-09-19 22:15:00,98.483,197.804
28529,2021-09-19 22:20:00,98.483,197.804
28530,2021-09-19 22:25:00,98.483,197.805
28531,2021-09-19 22:30:00,98.493,197.806
28532,2021-09-19 22:35:00,98.483,197.805
28533,2021-09-19 22:40:00,98.483,197.805
28534,2021-09-19 22:45:00,98.493,197.806
28535,2021-09-19 22:50:00,98.483,197.805
28536,2021-09-19 22:55:00,98.483,197.805
28537,2021-09-19 23:00:00,98.483,197.805
28538,2021-09-19 23:05:00,98.483,197.805
28539,2021-09-19 23:10:00,98.474,197.804
28540,2021-09-19 23:15:00,98.474,197.804
28541,2021-09-19 23:20:00,98.483,197.805
28542,2021-09-19 23:25:00,98.483,197.805
28543,2021-09-19 23:30:00,98.482,197.805
28544,2021-09-19 23:35:00,98.491,197.806
28545,2021-09-19 23:40:00,98.482,197.805
28546,2021-09-19 23:45:00,98.5,197.806
28547,2021-09-19 23:50:00,98.482,197.804
28548,2021-09-19 23:55:00,98.5,197.806
28549,2021-09-20 00:00:00,98.5,197.806
28550,2021-09-20 00:05:00,98.5,197.807
28551,2021-09-20 00:10:00,98.51,197.808
28552,2021-09-20 00:15:00,98.5,197.807
28553,2021-09-20 00:20:00,98.51,197.808
28554,2021-09-20 00:25:00,98.519,197.808
28555,2021-09-20 00:30:00,98.519,197.807
28556,2021-09-20 00:35:00,98.519,197.807
28557,2021-09-20 00:40:00,98.519,197.807
28558,2021-09-20 00:45:00,98.51,197.806
28559,2021-09-20 00:50:00,98.5,197.805
28560,2021-09-20 00:55:00,98.51,197.805
28561,2021-09-20 01:00:00,98.51,197.804
28562,2021-09-20 01:05:00,98.51,197.804
28563,2021-09-20 01:10:00,98.519,197.805
28564,2021-09-20 01:15:00,98.528,197.805
28565,2021-09-20 01:20:00,98.519,197.804
28566,2021-09-20 01:25:00,98.519,197.804
28567,2021-09-20 01:30:00,98.519,197.804
28568,2021-09-20 01:35:00,98.528,197.806
28569,2021-09-20 01:40:00,98.519,197.805
28570,2021-09-20 01:45:00,98.519,197.805
28571,2021-09-20 01:50:00,98.519,197.805
28572,2021-09-20 01:55:00,98.519,197.805
28573,2021-09-20 02:00:00,98.528,197.805
28574,2021-09-20 02:05:00,98.538,197.806
28575,2021-09-20 02:10:00,98.538,197.806
28576,2021-09-20 02:15:00,98.547,197.806
28577,2021-09-20 02:20:00,98.547,197.805
28578,2021-09-20 02:25:00,98.547,197.805
28579,2021-09-20 02:30:00,98.556,197.805
28580,2021-09-20 02:35:00,98.566,197.805
28581,2021-09-20 02:40:00,98.584,197.806
28582,2021-09-20 02:45:00,98.584,197.806
28583,2021-09-20 02:50:00,98.584,197.805
28584,2021-09-20 02:55:00,98.612,197.807
28585,2021-09-20 03:00:00,98.612,197.806
28586,2021-09-20 03:05:00,98.612,197.806
28587,2021-09-20 03:10:00,98.621,197.806
28588,2021-09-20 03:15:00,98.612,197.805
28589,2021-09-20 03:20:00,98.621,197.806
28590,2021-09-20 03:25:00,98.631,197.807
28591,2021-09-20 03:30:00,98.621,197.806
28592,2021-09-20 03:35:00,98.631,197.806
28593,2021-09-20 03:40:00,98.64,197.807
28594,2021-09-20 03:45:00,98.649,197.807
28595,2021-09-20 03:50:00,98.649,197.807
28596,2021-09-20 03:55:00,98.659,197.808
28597,2021-09-20 04:00:00,98.649,197.807
28598,2021-09-20 04:05:00,98.64,197.806
28599,2021-09-20 04:10:00,98.64,197.806
28600,2021-09-20 04:15:00,98.649,197.807
28601,2021-09-20 04:20:00,98.64,197.805
28602,2021-09-20 04:25:00,98.64,197.805
28603,2021-09-20 04:30:00,98.649,197.806
28604,2021-09-20 04:35:00,98.64,197.804
28605,2021-09-20 04:40:00,98.64,197.804
28606,2021-09-20 04:45:00,98.649,197.805
28607,2021-09-20 04:50:00,98.649,197.803
28608,2021-09-20 04:55:00,98.668,197.804
28609,2021-09-20 05:00:00,98.677,197.803
28610,2021-09-20 05:05:00,98.686,197.803
28611,2021-09-20 05:10:00,98.696,197.803
28612,2021-09-20 05:15:00,98.714,197.805
28613,2021-09-20 05:20:00,98.714,197.804
28614,2021-09-20 05:25:00,98.714,197.803
28615,2021-09-20 05:30:00,98.714,197.802
28616,2021-09-20 05:35:00,98.733,197.804
28617,2021-09-20 05:40:00,98.733,197.804
28618,2021-09-20 05:45:00,98.742,197.804
28619,2021-09-20 05:50:00,98.761,197.806
28620,2021-09-20 05:55:00,98.77,197.806
28621,2021-09-20 06:00:00,98.77,197.805
28622,2021-09-20 06:05:00,98.77,197.804
28623,2021-09-20 06:10:00,98.779,197.804
28624,2021-09-20 06:15:00,98.779,197.803
28625,2021-09-20 06:20:00,98.789,197.804
28626,2021-09-20 06:25:00,98.789,197.804
28627,2021-09-20 06:30:00,98.789,197.804
28628,2021-09-20 06:35:00,98.798,197.804
28629,2021-09-20 06:40:00,98.807,197.804
28630,2021-09-20 06:45:00,98.807,197.804
28631,2021-09-20 06:50:00,98.817,197.804
28632,2021-09-20 06:55:00,98.845,197.806
28633,2021-09-20 07:00:00,98.835,197.804
28634,2021-09-20 07:05:00,98.835,197.804
28635,2021-09-20 07:10:00,98.854,197.806
28636,2021-09-20 07:15:00,98.835,197.804
28637,2021-09-20 07:20:00,98.835,197.804
28638,2021-09-20 07:25:00,98.854,197.805
28639,2021-09-20 07:30:00,98.837,197.803
28640,2021-09-20 07:35:00,98.856,197.804
28641,2021-09-20 07:40:00,98.846,197.802
28642,2021-09-20 07:45:00,98.865,197.803
28643,2021-09-20 07:50:00,98.874,197.804
28644,2021-09-20 07:55:00,98.865,197.804
28645,2021-09-20 08:00:00,98.874,197.805
28646,2021-09-20 08:05:00,98.883,197.806
28647,2021-09-20 08:10:00,98.883,197.805
28648,2021-09-20 08:15:00,98.893,197.806
28649,2021-09-20 08:20:00,98.893,197.806
28650,2021-09-20 08:25:00,98.893,197.805
28651,2021-09-20 08:30:00,98.893,197.805
28652,2021-09-20 08:35:00,98.883,197.804
28653,2021-09-20 08:40:00,98.902,197.806
28654,2021-09-20 08:45:00,98.902,197.806
28655,2021-09-20 08:50:00,98.911,197.806
28656,2021-09-20 08:55:00,98.902,197.805
28657,2021-09-20 09:00:00,98.911,197.805
28658,2021-09-20 09:05:00,98.902,197.804
28659,2021-09-20 09:10:00,98.911,197.804
28660,2021-09-20 09:15:00,98.921,197.805
28661,2021-09-20 09:20:00,98.911,197.804
28662,2021-09-20 09:25:00,98.921,197.804
28663,2021-09-20 09:30:00,98.921,197.804
28664,2021-09-20 09:35:00,98.921,197.804
28665,2021-09-20 09:40:00,98.939,197.805
28666,2021-09-20 09:45:00,98.93,197.804
28667,2021-09-20 09:50:00,98.949,197.806
28668,2021-09-20 09:55:00,98.949,197.805
28669,2021-09-20 10:00:00,98.958,197.805
28670,2021-09-20 10:05:00,98.967,197.805
28671,2021-09-20 10:10:00,98.976,197.806
28672,2021-09-20 10:15:00,98.986,197.807
28673,2021-09-20 10:20:00,98.995,197.807
28674,2021-09-20 10:25:00,98.986,197.806
28675,2021-09-20 10:30:00,98.986,197.805
28676,2021-09-20 10:35:00,98.995,197.806
28677,2021-09-20 10:40:00,99.014,197.808
28678,2021-09-20 10:45:00,99.004,197.807
28679,2021-09-20 10:50:00,99.004,197.806
28680,2021-09-20 10:55:00,98.997,197.805
28681,2021-09-20 11:00:00,99.015,197.806
28682,2021-09-20 11:05:00,99.025,197.806
28683,2021-09-20 11:10:00,99.015,197.805
28684,2021-09-20 11:15:00,99.025,197.805
28685,2021-09-20 11:20:00,99.034,197.805
28686,2021-09-20 11:25:00,99.034,197.804
28687,2021-09-20 11:30:00,99.034,197.804
28688,2021-09-20 11:35:00,99.043,197.805
28689,2021-09-20 11:40:00,99.034,197.804
28690,2021-09-20 11:45:00,99.043,197.804
28691,2021-09-20 11:50:00,99.043,197.804
28692,2021-09-20 11:55:00,99.051,197.804
28693,2021-09-20 12:00:00,99.06,197.804
28694,2021-09-20 12:05:00,99.06,197.804
28695,2021-09-20 12:10:00,99.07,197.805
28696,2021-09-20 12:15:00,99.079,197.806
