"","Site","DateTime","MeanDischarge"
"419","STRT",2020-06-21 17:00:00,2357.56425620854
"420","STRT",2020-06-21 17:15:00,2359.00899092888
"421","STRT",2020-06-21 17:30:00,2361.8984603695
"422","STRT",2020-06-21 17:45:00,2347.45111316635
"423","STRT",2020-06-21 18:00:00,2338.78270484443
"424","STRT",2020-06-21 18:15:00,2337.33797012415
"425","STRT",2020-06-21 18:30:00,2335.89323540387
"426","STRT",2020-06-21 18:45:00,2331.55903124291
"427","STRT",2020-06-21 19:00:00,2330.11429652257
"428","STRT",2020-06-21 19:15:00,2322.890622921
"429","STRT",2020-06-21 19:30:00,2321.44588820072
"430","STRT",2020-06-21 19:45:00,2317.11168403976
"431","STRT",2020-06-21 20:00:00,2302.66433683661
"432","STRT",2020-06-21 20:15:00,2312.7774798788
"433","STRT",2020-06-21 20:30:00,2306.99854099756
"434","STRT",2020-06-21 20:45:00,2308.4432757179
"435","STRT",2020-06-21 21:00:00,2285.32752019283
"436","STRT",2020-06-21 21:15:00,2302.66433683661
"437","STRT",2020-06-21 21:30:00,2289.66172435379
"438","STRT",2020-06-21 21:45:00,2292.55119379447
"439","STRT",2020-06-21 22:00:00,2291.10645907413
"440","STRT",2020-06-21 22:15:00,2289.66172435379
"441","STRT",2020-06-21 22:30:00,2288.21698963351
"442","STRT",2020-06-21 22:45:00,2278.10384659126
"443","STRT",2020-06-21 23:00:00,2291.10645907413
"444","STRT",2020-06-21 23:15:00,2286.77225491317
"445","STRT",2020-06-21 23:30:00,2279.5485813116
"446","STRT",2020-06-21 23:45:00,2286.77225491317
"447","STRT",2020-06-22 00:00:00,2276.65911187098
"448","STRT",2020-06-22 00:15:00,2288.21698963351
"449","STRT",2020-06-22 00:30:00,2289.66172435379
"450","STRT",2020-06-22 00:45:00,2302.66433683661
"451","STRT",2020-06-22 01:00:00,2292.55119379447
"452","STRT",2020-06-22 01:15:00,2308.4432757179
"453","STRT",2020-06-22 01:30:00,2301.21960211633
"454","STRT",2020-06-22 01:45:00,2305.55380627722
"455","STRT",2020-06-22 02:00:00,2298.33013267571
"456","STRT",2020-06-22 02:15:00,2322.890622921
"457","STRT",2020-06-22 02:30:00,2304.10907155694
"458","STRT",2020-06-22 02:45:00,2308.4432757179
"459","STRT",2020-06-22 03:00:00,2304.10907155694
"460","STRT",2020-06-22 03:15:00,2322.890622921
"461","STRT",2020-06-22 03:30:00,2320.00115348038
"462","STRT",2020-06-22 03:45:00,2328.66956180223
"463","STRT",2020-06-22 04:00:00,2337.33797012415
"464","STRT",2020-06-22 04:15:00,2334.44850068353
"465","STRT",2020-06-22 04:30:00,2348.89584788663
"466","STRT",2020-06-22 04:45:00,2359.00899092888
"467","STRT",2020-06-22 05:00:00,2357.56425620854
"468","STRT",2020-06-22 05:15:00,2369.12213397108
"469","STRT",2020-06-22 05:30:00,2377.79054229293
"470","STRT",2020-06-22 05:45:00,2389.34842005541
"471","STRT",2020-06-22 06:00:00,2376.34580757259
"472","STRT",2020-06-22 06:15:00,2393.68262421637
"473","STRT",2020-06-22 06:30:00,2399.4615630976
"474","STRT",2020-06-22 06:45:00,2405.2405019789
"475","STRT",2020-06-22 07:00:00,2416.79837974138
"476","STRT",2020-06-22 07:15:00,2428.35625750391
"477","STRT",2020-06-22 07:30:00,2437.02466582577
"478","STRT",2020-06-22 07:45:00,2439.91413526644
"479","STRT",2020-06-22 08:00:00,2447.13780886796
"480","STRT",2020-06-22 08:15:00,2467.36409495235
"481","STRT",2020-06-22 08:30:00,2464.47462551174
"482","STRT",2020-06-22 08:45:00,2468.80882967269
"483","STRT",2020-06-22 09:00:00,2486.14564631641
"484","STRT",2020-06-22 09:15:00,2486.14564631641
"485","STRT",2020-06-22 09:30:00,2499.14825879928
"486","STRT",2020-06-22 09:45:00,2494.81405463832
"487","STRT",2020-06-22 10:00:00,2503.48246296018
"488","STRT",2020-06-22 10:15:00,2507.81666712114
"489","STRT",2020-06-22 10:30:00,2517.92981016333
"490","STRT",2020-06-22 10:45:00,2528.04295320553
"491","STRT",2020-06-22 11:00:00,2526.59821848519
"492","STRT",2020-06-22 11:15:00,2533.82189208682
"493","STRT",2020-06-22 11:30:00,2538.15609624772
"494","STRT",2020-06-22 11:45:00,2552.60344345082
"495","STRT",2020-06-22 12:00:00,2548.26923928992
"496","STRT",2020-06-22 12:15:00,2551.15870873054
