"","Site","Q","DateTimeAK"
"17856","MOOS",782.683729211845,2015-07-07 23:30:00
"17857","MOOS",782.546650020992,2015-07-07 23:45:00
"17858","MOOS",786.179882367432,2015-07-08 00:00:00
"17859","MOOS",782.222480697144,2015-07-08 00:15:00
"17860","MOOS",782.031653671134,2015-07-08 00:30:00
"17861","MOOS",781.821431214481,2015-07-08 00:45:00
"17862","MOOS",785.042814257156,2015-07-08 01:00:00
"17863","MOOS",781.342098445491,2015-07-08 01:15:00
"17864","MOOS",781.075724171233,2015-07-08 01:30:00
"17865","MOOS",780.79542654249,2015-07-08 01:45:00
"17866","MOOS",771.818953179225,2015-07-08 02:00:00
"17867","MOOS",780.204706937619,2015-07-08 02:15:00
"17868","MOOS",779.892339587921,2015-07-08 02:30:00
"17869","MOOS",779.562158136599,2015-07-08 02:45:00
"17870","MOOS",779.795574163953,2015-07-08 03:00:00
"17871","MOOS",778.828925718731,2015-07-08 03:15:00
"17872","MOOS",778.416685520377,2015-07-08 03:30:00
"17873","MOOS",777.968252756781,2015-07-08 03:45:00
"17874","MOOS",781.179101002885,2015-07-08 04:00:00
"17875","MOOS",776.945479816979,2015-07-08 04:15:00
"17876","MOOS",776.365783983004,2015-07-08 04:30:00
"17877","MOOS",775.73918426825,2015-07-08 04:45:00
"17878","MOOS",782.287668973544,2015-07-08 05:00:00
"17879","MOOS",774.34118028222,2015-07-08 05:15:00
"17880","MOOS",773.574189999234,2015-07-08 05:30:00
"17881","MOOS",772.769123812051,2015-07-08 05:45:00
"17882","MOOS",771.818953179225,2015-07-08 06:00:00
"17883","MOOS",771.066512592445,2015-07-08 06:15:00
"17884","MOOS",770.17974140146,2015-07-08 06:30:00
"17885","MOOS",769.276441989154,2015-07-08 06:45:00
"17886","MOOS",768.519567186234,2015-07-08 07:00:00
"17887","MOOS",767.441604998982,2015-07-08 07:15:00
"17888","MOOS",766.520881646264,2015-07-08 07:30:00
"17889","MOOS",765.605258522522,2015-07-08 07:45:00
"17890","MOOS",761.715590540221,2015-07-08 08:00:00
"17891","MOOS",763.811223364153,2015-07-08 08:15:00
"17892","MOOS",762.941097008112,2015-07-08 08:30:00
"17893","MOOS",762.092642238216,2015-07-08 08:45:00
"17894","MOOS",755.262505342223,2015-07-08 09:00:00
"17895","MOOS",760.471979769008,2015-07-08 09:15:00
"17896","MOOS",759.700016161769,2015-07-08 09:30:00
"17897","MOOS",758.950212324822,2015-07-08 09:45:00
"17898","MOOS",755.775923069894,2015-07-08 10:00:00
"17899","MOOS",757.506828017946,2015-07-08 10:15:00
"17900","MOOS",756.805933527644,2015-07-08 10:30:00
"17901","MOOS",756.112570766888,2015-07-08 10:45:00
"17902","MOOS",762.211075490228,2015-07-08 11:00:00
"17903","MOOS",754.729440296373,2015-07-08 11:15:00
"17904","MOOS",754.036244848954,2015-07-08 11:30:00
"17905","MOOS",753.343725655755,2015-07-08 11:45:00
"17906","MOOS",758.415208398742,2015-07-08 12:00:00
"17907","MOOS",751.966005219008,2015-07-08 12:15:00
"17908","MOOS",751.288602251462,2015-07-08 12:30:00
"17909","MOOS",750.627472090142,2015-07-08 12:45:00
"17910","MOOS",745.093771886822,2015-07-08 13:00:00
"17911","MOOS",749.3799341032,2015-07-08 13:15:00
"17912","MOOS",748.802099738311,2015-07-08 13:30:00
"17913","MOOS",748.257685101116,2015-07-08 13:45:00
"17914","MOOS",741.648154720039,2015-07-08 14:00:00
"17915","MOOS",747.277504935716,2015-07-08 14:15:00
"17916","MOOS",746.840477809055,2015-07-08 14:30:00
"17917","MOOS",746.43434721317,2015-07-08 14:45:00
"17918","MOOS",743.972991216619,2015-07-08 15:00:00
"17919","MOOS",745.701339293991,2015-07-08 15:15:00
"17920","MOOS",745.36588093471,2015-07-08 15:30:00
"17921","MOOS",745.044157034234,2015-07-08 15:45:00
"17922","MOOS",749.485761698762,2015-07-08 16:00:00
"17923","MOOS",744.421024785497,2015-07-08 16:15:00
"17924","MOOS",744.113425353663,2015-07-08 16:30:00
"17925","MOOS",743.807178213488,2015-07-08 16:45:00
"17926","MOOS",745.226498684304,2015-07-08 17:00:00
"17927","MOOS",743.194864298023,2015-07-08 17:15:00
"17928","MOOS",742.888402316574,2015-07-08 17:30:00
"17929","MOOS",742.582502214464,2015-07-08 17:45:00
"17930","MOOS",743.622097435342,2015-07-08 18:00:00
"17931","MOOS",741.974683333718,2015-07-08 18:15:00
"17932","MOOS",741.675114827187,2015-07-08 18:30:00
"17933","MOOS",741.38080874421,2015-07-08 18:45:00
"17934","MOOS",735.740316856963,2015-07-08 19:00:00
"17935","MOOS",740.815089251884,2015-07-08 19:15:00
"17936","MOOS",740.542440483684,2015-07-08 19:30:00
"17937","MOOS",740.272583421334,2015-07-08 19:45:00
"17938","MOOS",739.113872357048,2015-07-08 20:00:00
"17939","MOOS",739.729197575801,2015-07-08 20:15:00
"17940","MOOS",739.44885055656,2015-07-08 20:30:00
"17941","MOOS",739.15765877105,2015-07-08 20:45:00
"17942","MOOS",741.73668422681,2015-07-08 21:00:00
"17943","MOOS",738.527514795368,2015-07-08 21:15:00
"17944","MOOS",738.183529852123,2015-07-08 21:30:00
"17945","MOOS",737.818634636464,2015-07-08 21:45:00
"17946","MOOS",744.347339871276,2015-07-08 22:00:00
"17947","MOOS",737.021208481469,2015-07-08 22:15:00
"17948","MOOS",736.592410700094,2015-07-08 22:30:00
"17949","MOOS",736.150168962226,2015-07-08 22:45:00
"17950","MOOS",729.235676560572,2015-07-08 23:00:00
"17951","MOOS",735.245191155294,2015-07-08 23:15:00
"17952","MOOS",734.78659249843,2015-07-08 23:30:00
"17953","MOOS",734.322824709477,2015-07-08 23:45:00
"17954","MOOS",734.677360047236,2015-07-09 00:00:00
"17955","MOOS",733.376493845834,2015-07-09 00:15:00
"17956","MOOS",732.893024096151,2015-07-09 00:30:00
"17957","MOOS",732.402571864396,2015-07-09 00:45:00
"17958","MOOS",731.044816696345,2015-07-09 01:00:00
"17959","MOOS",731.400381144171,2015-07-09 01:15:00
"17960","MOOS",730.887703833699,2015-07-09 01:30:00
"17961","MOOS",730.366166397149,2015-07-09 01:45:00
"17962","MOOS",728.461786204359,2015-07-09 02:00:00
"17963","MOOS",729.2930946683,2015-07-09 02:15:00
"17964","MOOS",728.738623976148,2015-07-09 02:30:00
"17965","MOOS",728.169420358213,2015-07-09 02:45:00
"17966","MOOS",726.9166252412,2015-07-09 03:00:00
"17967","MOOS",726.978485223097,2015-07-09 03:15:00
"17968","MOOS",726.351992763278,2015-07-09 03:30:00
"17969","MOOS",725.701245492399,2015-07-09 03:45:00
"17970","MOOS",728.204016807788,2015-07-09 04:00:00
"17971","MOOS",724.316271868809,2015-07-09 04:15:00
"17972","MOOS",723.579532869054,2015-07-09 04:30:00
"17973","MOOS",722.813513764154,2015-07-09 04:45:00
"17974","MOOS",725.888458487439,2015-07-09 05:00:00
"17975","MOOS",721.194299299405,2015-07-09 05:15:00
"17976","MOOS",720.344897466008,2015-07-09 05:30:00
"17977","MOOS",719.473802580368,2015-07-09 05:45:00
"17978","MOOS",718.988939013225,2015-07-09 06:00:00
"17979","MOOS",717.681043697681,2015-07-09 06:15:00
"17980","MOOS",716.766996336698,2015-07-09 06:30:00
"17981","MOOS",715.846489195599,2015-07-09 06:45:00
"17982","MOOS",714.681085500799,2015-07-09 07:00:00
"17983","MOOS",714.002052071986,2015-07-09 07:15:00
"17984","MOOS",713.085883507042,2015-07-09 07:30:00
"17985","MOOS",712.178777997126,2015-07-09 07:45:00
"17986","MOOS",711.405764990917,2015-07-09 08:00:00
"17987","MOOS",710.406845313728,2015-07-09 08:15:00
"17988","MOOS",709.549671181409,2015-07-09 08:30:00
"17989","MOOS",708.716866186444,2015-07-09 08:45:00
"17990","MOOS",703.413297562452,2015-07-09 09:00:00
"17991","MOOS",707.139886601879,2015-07-09 09:15:00
"17992","MOOS",706.399449476711,2015-07-09 09:30:00
"17993","MOOS",705.690856417765,2015-07-09 09:45:00
"17994","MOOS",703.889327575183,2015-07-09 10:00:00
"17995","MOOS",704.368629362972,2015-07-09 10:15:00
"17996","MOOS",703.753702895768,2015-07-09 10:30:00
"17997","MOOS",703.168035552071,2015-07-09 10:45:00
"17998","MOOS",704.63495873004,2015-07-09 11:00:00
"17999","MOOS",702.079881485339,2015-07-09 11:15:00
"18000","MOOS",701.576907134345,2015-07-09 11:30:00
"18001","MOOS",701.10221665094,2015-07-09 11:45:00
"18002","MOOS",695.030166055966,2015-07-09 12:00:00
"18003","MOOS",700.240333524927,2015-07-09 12:15:00
"18004","MOOS",699.849431690431,2015-07-09 12:30:00
"18005","MOOS",699.479395339751,2015-07-09 12:45:00
"18006","MOOS",701.41019719612,2015-07-09 13:00:00
"18007","MOOS",698.784436084266,2015-07-09 13:15:00
"18008","MOOS",698.452814851629,2015-07-09 13:30:00
"18009","MOOS",698.128662447145,2015-07-09 13:45:00
"18010","MOOS",698.181430614902,2015-07-09 14:00:00
"18011","MOOS",697.493453816882,2015-07-09 14:15:00
"18012","MOOS",697.178074967116,2015-07-09 14:30:00
"18013","MOOS",696.861519697525,2015-07-09 14:45:00
"18014","MOOS",699.886458905346,2015-07-09 15:00:00
"18015","MOOS",696.216899708676,2015-07-09 15:15:00
"18016","MOOS",695.887836448682,2015-07-09 15:30:00
"18017","MOOS",695.555599687394,2015-07-09 15:45:00
"18018","MOOS",698.899916532522,2015-07-09 16:00:00
"18019","MOOS",694.885591688199,2015-07-09 16:15:00
"18020","MOOS",694.553103814218,2015-07-09 16:30:00
"18021","MOOS",694.228009166797,2015-07-09 16:45:00
"18022","MOOS",685.271305780266,2015-07-09 17:00:00
"18023","MOOS",693.617146980084,2015-07-09 17:15:00
"18024","MOOS",693.332222377464,2015-07-09 17:30:00
"18025","MOOS",693.056376874751,2015-07-09 17:45:00
"18026","MOOS",693.501683418669,2015-07-09 18:00:00
"18027","MOOS",692.518147487283,2015-07-09 18:15:00
"18028","MOOS",692.249515738152,2015-07-09 18:30:00
"18029","MOOS",691.97746736017,2015-07-09 18:45:00
"18030","MOOS",693.970226637975,2015-07-09 19:00:00
"18031","MOOS",691.411904941902,2015-07-09 19:15:00
"18032","MOOS",691.114814279199,2015-07-09 19:30:00
"18033","MOOS",690.80715374281,2015-07-09 19:45:00
"18034","MOOS",691.99718831196,2015-07-09 20:00:00
"18035","MOOS",690.157032335066,2015-07-09 20:15:00
"18036","MOOS",689.814375828448,2015-07-09 20:30:00
"18037","MOOS",689.460758177624,2015-07-09 20:45:00
"18038","MOOS",691.266498906601,2015-07-09 21:00:00
"18039","MOOS",688.722947616223,2015-07-09 21:15:00
"18040","MOOS",688.341849464991,2015-07-09 21:30:00
"18041","MOOS",687.955979688239,2015-07-09 21:45:00
"18042","MOOS",685.472403210015,2015-07-09 22:00:00
"18043","MOOS",687.179996122681,2015-07-09 22:15:00
"18044","MOOS",686.793043539807,2015-07-09 22:30:00
"18045","MOOS",686.407641743279,2015-07-09 22:45:00
"18046","MOOS",683.06628490307,2015-07-09 23:00:00
"18047","MOOS",685.644064468481,2015-07-09 23:15:00
"18048","MOOS",685.264530125768,2015-07-09 23:30:00
"18049","MOOS",684.883828840513,2015-07-09 23:45:00
"18050","MOOS",682.346341452124,2015-07-10 00:00:00
"18051","MOOS",684.110916025377,2015-07-10 00:15:00
"18052","MOOS",683.712773537301,2015-07-10 00:30:00
"18053","MOOS",683.301602190293,2015-07-10 00:45:00
"18054","MOOS",684.268131209657,2015-07-10 01:00:00
"18055","MOOS",682.424458503703,2015-07-10 01:15:00
"18056","MOOS",681.951876373696,2015-07-10 01:30:00
"18057","MOOS",681.453045803908,2015-07-10 01:45:00
"18058","MOOS",682.826206725002,2015-07-10 02:00:00
"18059","MOOS",680.365914599074,2015-07-10 02:15:00
"18060","MOOS",679.773951823308,2015-07-10 02:30:00
"18061","MOOS",679.14841632632,2015-07-10 02:45:00
"18062","MOOS",681.387775239372,2015-07-10 03:00:00
"18063","MOOS",677.792703351713,2015-07-10 03:15:00
"18064","MOOS",677.063157305789,2015-07-10 03:30:00
"18065","MOOS",676.301301402033,2015-07-10 03:45:00
"18066","MOOS",674.248012796582,2015-07-10 04:00:00
"18067","MOOS",674.687109564772,2015-07-10 04:15:00
"18068","MOOS",673.836870769454,2015-07-10 04:30:00
"18069","MOOS",672.958516392683,2015-07-10 04:45:00
"18070","MOOS",677.093438776625,2015-07-10 05:00:00
"18071","MOOS",671.11939990379,2015-07-10 05:15:00
"18072","MOOS",670.164116012246,2015-07-10 05:30:00
"18073","MOOS",669.191672980404,2015-07-10 05:45:00
"18074","MOOS",665.79556683303,2015-07-10 06:00:00
"18075","MOOS",667.215283369127,2015-07-10 06:15:00
"18076","MOOS",666.21916682164,2015-07-10 06:30:00
"18077","MOOS",665.221551197752,2015-07-10 06:45:00
"18078","MOOS",666.961998010627,2015-07-10 07:00:00
"18079","MOOS",663.233168975267,2015-07-10 07:15:00
"18080","MOOS",662.250523300378,2015-07-10 07:30:00
"18081","MOOS",661.282620396506,2015-07-10 07:45:00
"18082","MOOS",656.322328345644,2015-07-10 08:00:00
"18083","MOOS",659.412180342156,2015-07-10 08:15:00
"18084","MOOS",658.516623104587,2015-07-10 08:30:00
"18085","MOOS",657.649768463856,2015-07-10 08:45:00
"18086","MOOS",656.074334022401,2015-07-10 09:00:00
"18087","MOOS",656.008949184202,2015-07-10 09:15:00
"18088","MOOS",655.237714690237,2015-07-10 09:30:00
"18089","MOOS",654.500643083026,2015-07-10 09:45:00
"18090","MOOS",651.968764262427,2015-07-10 10:00:00
"18091","MOOS",653.133126897398,2015-07-10 10:15:00
"18092","MOOS",652.503114700467,2015-07-10 10:30:00
"18093","MOOS",651.908130153259,2015-07-10 10:45:00
"18094","MOOS",653.087174808367,2015-07-10 11:00:00
"18095","MOOS",650.82083516542,2015-07-10 11:15:00
"18096","MOOS",650.328876249381,2015-07-10 11:30:00
"18097","MOOS",649.872648032253,2015-07-10 11:45:00
"18098","MOOS",645.401760947169,2015-07-10 12:00:00
"18099","MOOS",649.071198635689,2015-07-10 12:15:00
"18100","MOOS",648.724261302155,2015-07-10 12:30:00
"18101","MOOS",648.409622359332,2015-07-10 12:45:00
"18102","MOOS",650.097856824081,2015-07-10 13:00:00
"18103","MOOS",647.866560088452,2015-07-10 13:15:00
"18104","MOOS",647.63456190219,2015-07-10 13:30:00
"18105","MOOS",647.427712390226,2015-07-10 13:45:00
"18106","MOOS",650.985489771716,2015-07-10 14:00:00
"18107","MOOS",647.085839513735,2015-07-10 14:15:00
"18108","MOOS",646.952351705418,2015-07-10 14:30:00
"18109","MOOS",646.847083683821,2015-07-10 14:45:00
"18110","MOOS",646.225588934251,2015-07-10 15:00:00
"18111","MOOS",646.730969101089,2015-07-10 15:15:00
"18112","MOOS",646.724514440415,2015-07-10 15:30:00
"18113","MOOS",646.755063367383,2015-07-10 15:45:00
"18114","MOOS",640.841145096677,2015-07-10 16:00:00
"18115","MOOS",646.934977485786,2015-07-10 16:15:00
"18116","MOOS",647.082893702893,2015-07-10 16:30:00
"18117","MOOS",647.264915558989,2015-07-10 16:45:00
"18118","MOOS",649.118049066629,2015-07-10 17:00:00
"18119","MOOS",647.717674789295,2015-07-10 17:15:00
"18120","MOOS",647.98307868529,2015-07-10 17:30:00
"18121","MOOS",648.271921263843,2015-07-10 17:45:00
"18122","MOOS",643.703615372901,2015-07-10 18:00:00
"18123","MOOS",648.912189954611,2015-07-10 18:15:00
"18124","MOOS",649.255386217467,2015-07-10 18:30:00
"18125","MOOS",649.605561464166,2015-07-10 18:45:00
"18126","MOOS",649.287876634682,2015-07-10 19:00:00
"18127","MOOS",650.301662025668,2015-07-10 19:15:00
"18128","MOOS",650.634395937474,2015-07-10 19:30:00
"18129","MOOS",650.947726027128,2015-07-10 19:45:00
"18130","MOOS",654.722480480022,2015-07-10 20:00:00
"18131","MOOS",651.488596011412,2015-07-10 20:15:00
"18132","MOOS",651.705466049875,2015-07-10 20:30:00
"18133","MOOS",651.881592553853,2015-07-10 20:45:00
"18134","MOOS",654.722480480022,2015-07-10 21:00:00
"18135","MOOS",652.096514262262,2015-07-10 21:15:00
"18136","MOOS",652.130182367762,2015-07-10 21:30:00
"18137","MOOS",652.112852740917,2015-07-10 21:45:00
"18138","MOOS",654.037756530255,2015-07-10 22:00:00
"18139","MOOS",651.919792590567,2015-07-10 22:15:00
"18140","MOOS",651.743142223127,2015-07-10 22:30:00
"18141","MOOS",651.513654435469,2015-07-10 22:45:00
"18142","MOOS",651.099511396057,2015-07-10 23:00:00
"18143","MOOS",650.89789492338,2015-07-10 23:15:00
"18144","MOOS",650.5123690732,2015-07-10 23:30:00
"18145","MOOS",650.075497551306,2015-07-10 23:45:00
"18146","MOOS",655.19839410281,2015-07-11 00:00:00
"18147","MOOS",649.048972665497,2015-07-11 00:15:00
"18148","MOOS",648.464965330454,2015-07-11 00:30:00
"18149","MOOS",647.840904381439,2015-07-11 00:45:00
"18150","MOOS",644.823111341501,2015-07-11 01:00:00
"18151","MOOS",646.493950583852,2015-07-11 01:15:00
"18152","MOOS",645.779612247225,2015-07-11 01:30:00
"18153","MOOS",645.042329320519,2015-07-11 01:45:00
"18154","MOOS",641.694635377712,2015-07-11 02:00:00
"18155","MOOS",643.511818802291,2015-07-11 02:15:00
"18156","MOOS",642.722718585556,2015-07-11 02:30:00
"18157","MOOS",641.918928528317,2015-07-11 02:45:00
"18158","MOOS",643.237975220204,2015-07-11 03:00:00
"18159","MOOS",640.270899286046,2015-07-11 03:15:00
"18160","MOOS",639.430381346528,2015-07-11 03:30:00
"18161","MOOS",638.582616057535,2015-07-11 03:45:00
"18162","MOOS",639.249888436163,2015-07-11 04:00:00
"18163","MOOS",636.876608019455,2015-07-11 04:15:00
"18164","MOOS",636.025356616173,2015-07-11 04:30:00
"18165","MOOS",635.180840555025,2015-07-11 04:45:00
"18166","MOOS",632.660204455544,2015-07-11 05:00:00
"18167","MOOS",633.528715254018,2015-07-11 05:15:00
"18168","MOOS",632.727947488505,2015-07-11 05:30:00
"18169","MOOS",631.947598013821,2015-07-11 05:45:00
"18170","MOOS",626.787612543594,2015-07-11 06:00:00
"18171","MOOS",630.458819039436,2015-07-11 06:15:00
"18172","MOOS",629.751784185639,2015-07-11 06:30:00
"18173","MOOS",629.067956914474,2015-07-11 06:45:00
"18174","MOOS",627.869793038037,2015-07-11 07:00:00
"18175","MOOS",627.764838601149,2015-07-11 07:15:00
"18176","MOOS",627.142524643715,2015-07-11 07:30:00
"18177","MOOS",626.537372438365,2015-07-11 07:45:00
"18178","MOOS",623.340935623482,2015-07-11 08:00:00
"18179","MOOS",625.371548141715,2015-07-11 08:15:00
"18180","MOOS",624.805041984881,2015-07-11 08:30:00
"18181","MOOS",624.24402944906,2015-07-11 08:45:00
"18182","MOOS",630.023392000393,2015-07-11 09:00:00
"18183","MOOS",623.122154120524,2015-07-11 09:15:00
"18184","MOOS",622.55879549883,2015-07-11 09:30:00
"18185","MOOS",621.995938840192,2015-07-11 09:45:00
"18186","MOOS",625.905728337156,2015-07-11 10:00:00
"18187","MOOS",620.878079216109,2015-07-11 10:15:00
"18188","MOOS",620.330248732875,2015-07-11 10:30:00
"18189","MOOS",619.797265177124,2015-07-11 10:45:00
"18190","MOOS",617.563420256516,2015-07-11 11:00:00
"18191","MOOS",618.798180972894,2015-07-11 11:15:00
"18192","MOOS",618.341711817817,2015-07-11 11:30:00
"18193","MOOS",617.919352577023,2015-07-11 11:45:00
"18194","MOOS",613.552681174516,2015-07-11 12:00:00
"18195","MOOS",617.193147687054,2015-07-11 12:15:00
"18196","MOOS",616.893831941473,2015-07-11 12:30:00
"18197","MOOS",616.637685917362,2015-07-11 12:45:00
"18198","MOOS",613.1151325704,2015-07-11 13:00:00
"18199","MOOS",616.256838799146,2015-07-11 13:15:00
"18200","MOOS",616.130144985034,2015-07-11 13:30:00
"18201","MOOS",616.042635452375,2015-07-11 13:45:00
"18202","MOOS",614.569824684118,2015-07-11 14:00:00
"18203","MOOS",615.975262585782,2015-07-11 14:15:00
"18204","MOOS",615.989174048112,2015-07-11 14:30:00
"18205","MOOS",616.029819384422,2015-07-11 14:45:00
"18206","MOOS",619.635449306203,2015-07-11 15:00:00
"18207","MOOS",616.17631750967,2015-07-11 15:15:00
"18208","MOOS",616.277841268251,2015-07-11 15:30:00
"18209","MOOS",616.3974408401,2015-07-11 15:45:00
"18210","MOOS",618.571864923793,2015-07-11 16:00:00
"18211","MOOS",616.688545471483,2015-07-11 16:15:00
"18212","MOOS",616.860711794049,2015-07-11 16:30:00
"18213","MOOS",617.052276455944,2015-07-11 16:45:00
"18214","MOOS",609.108761701631,2015-07-11 17:00:00
"18215","MOOS",617.498567801956,2015-07-11 17:15:00
"18216","MOOS",617.748483305049,2015-07-11 17:30:00
"18217","MOOS",618.008174785422,2015-07-11 17:45:00
"18218","MOOS",621.948396278613,2015-07-11 18:00:00
"18219","MOOS",618.532673949673,2015-07-11 18:15:00
"18220","MOOS",618.788664399135,2015-07-11 18:30:00
"18221","MOOS",619.036796357042,2015-07-11 18:45:00
"18222","MOOS",617.670011769005,2015-07-11 19:00:00
"18223","MOOS",619.498427588865,2015-07-11 19:15:00
"18224","MOOS",619.704963336942,2015-07-11 19:30:00
"18225","MOOS",619.88971354179,2015-07-11 19:45:00
"18226","MOOS",622.358858028866,2015-07-11 20:00:00
"18227","MOOS",620.177060427779,2015-07-11 20:15:00
"18228","MOOS",620.273325123747,2015-07-11 20:30:00
"18229","MOOS",620.335140306139,2015-07-11 20:45:00
"18230","MOOS",627.293107586766,2015-07-11 21:00:00
"18231","MOOS",620.346891083516,2015-07-11 21:15:00
"18232","MOOS",620.29876196927,2015-07-11 21:30:00
"18233","MOOS",620.220053922985,2015-07-11 21:45:00
"18234","MOOS",615.149733137368,2015-07-11 22:00:00
"18235","MOOS",619.987173244051,2015-07-11 22:15:00
"18236","MOOS",619.83669580278,2015-07-11 22:30:00
"18237","MOOS",619.663029812227,2015-07-11 22:45:00
"18238","MOOS",619.600149118608,2015-07-11 23:00:00
"18239","MOOS",619.244640739034,2015-07-11 23:15:00
"18240","MOOS",618.99929209739,2015-07-11 23:30:00
"18241","MOOS",618.729503788455,2015-07-11 23:45:00
"18242","MOOS",625.816306783366,2015-07-12 00:00:00
"18243","MOOS",618.115597376934,2015-07-12 00:15:00
"18244","MOOS",617.777575886473,2015-07-12 00:30:00
"18245","MOOS",617.427307952974,2015-07-12 00:45:00
"18246","MOOS",613.483008335543,2015-07-12 01:00:00
"18247","MOOS",616.715429997141,2015-07-12 01:15:00
"18248","MOOS",616.363309276066,2015-07-12 01:30:00
"18249","MOOS",616.017920714467,2015-07-12 01:45:00
"18250","MOOS",617.510706235153,2015-07-12 02:00:00
"18251","MOOS",615.359900034448,2015-07-12 02:15:00
"18252","MOOS",615.055183178191,2015-07-12 02:30:00
"18253","MOOS",614.773029005738,2015-07-12 02:45:00
"18254","MOOS",614.552366597799,2015-07-12 03:00:00
"18255","MOOS",614.295509796152,2015-07-12 03:15:00
"18256","MOOS",614.10972584901,2015-07-12 03:30:00
"18257","MOOS",613.965666765653,2015-07-12 03:45:00
"18258","MOOS",613.500425545472,2015-07-12 04:00:00
"18259","MOOS",613.821946466348,2015-07-12 04:15:00
"18260","MOOS",613.831567996722,2015-07-12 04:30:00
"18261","MOOS",613.901479883523,2015-07-12 04:45:00
"18262","MOOS",614.973822212983,2015-07-12 05:00:00
"18263","MOOS",614.240082435633,2015-07-12 05:15:00
"18264","MOOS",614.518565625356,2015-07-12 05:30:00
"18265","MOOS",614.876924220332,2015-07-12 05:45:00
"18266","MOOS",611.613044399576,2015-07-12 06:00:00
"18267","MOOS",615.854530014468,2015-07-12 06:15:00
"18268","MOOS",616.481092388591,2015-07-12 06:30:00
"18269","MOOS",617.202160517892,2015-07-12 06:45:00
"18270","MOOS",613.290328418258,2015-07-12 07:00:00
"18271","MOOS",618.935812353453,2015-07-12 07:15:00
"18272","MOOS",619.948165114697,2015-07-12 07:30:00
"18273","MOOS",621.054561741087,2015-07-12 07:45:00
"18274","MOOS",619.422538374219,2015-07-12 08:00:00
"18275","MOOS",623.540564497812,2015-07-12 08:15:00
"18276","MOOS",624.91317814966,2015-07-12 08:30:00
"18277","MOOS",626.365850709676,2015-07-12 08:45:00
"18278","MOOS",621.55601394283,2015-07-12 09:00:00
"18279","MOOS",629.492324731753,2015-07-12 09:15:00
"18280","MOOS",631.150933587306,2015-07-12 09:30:00
"18281","MOOS",632.859216138016,2015-07-12 09:45:00
"18282","MOOS",633.24444596648,2015-07-12 10:00:00
"18283","MOOS",636.383079721342,2015-07-12 10:15:00
"18284","MOOS",638.176580980163,2015-07-12 10:30:00
"18285","MOOS",639.975596386553,2015-07-12 10:45:00
"18286","MOOS",645.664628351961,2015-07-12 11:00:00
"18287","MOOS",643.543573150421,2015-07-12 11:15:00
"18288","MOOS",645.292721079208,2015-07-12 11:30:00
"18289","MOOS",647.007756298179,2015-07-12 11:45:00
"18290","MOOS",656.552680233765,2015-07-12 12:00:00
"18291","MOOS",650.302831383515,2015-07-12 12:15:00
"18292","MOOS",651.873583703733,2015-07-12 12:30:00
"18293","MOOS",653.391648221838,2015-07-12 12:45:00
"18294","MOOS",658.619077579651,2015-07-12 13:00:00
"18295","MOOS",656.265220890267,2015-07-12 13:15:00
"18296","MOOS",657.621848440178,2015-07-12 13:30:00
"18297","MOOS",658.92802698715,2015-07-12 13:45:00
"18298","MOOS",666.457717023544,2015-07-12 14:00:00
"18299","MOOS",661.398007632061,2015-07-12 14:15:00
"18300","MOOS",662.571904593996,2015-07-12 14:30:00
"18301","MOOS",663.715542280985,2015-07-12 14:45:00
"18302","MOOS",650.589667504495,2015-07-12 15:00:00
"18303","MOOS",665.943448726322,2015-07-12 15:15:00
"18304","MOOS",667.030678959008,2015-07-12 15:30:00
"18305","MOOS",668.093572865421,2015-07-12 15:45:00
"18306","MOOS",672.517718000303,2015-07-12 16:00:00
"18307","MOOS",670.126788700579,2015-07-12 16:15:00
"18308","MOOS",671.090361660003,2015-07-12 16:30:00
"18309","MOOS",672.016100354513,2015-07-12 16:45:00
"18310","MOOS",674.920081830078,2015-07-12 17:00:00
"18311","MOOS",673.746642070364,2015-07-12 17:15:00
"18312","MOOS",674.54953354516,2015-07-12 17:30:00
"18313","MOOS",675.310767661956,2015-07-12 17:45:00
"18314","MOOS",676.342701461085,2015-07-12 18:00:00
"18315","MOOS",676.708050513796,2015-07-12 18:15:00
"18316","MOOS",677.344272022755,2015-07-12 18:30:00
"18317","MOOS",677.939181721537,2015-07-12 18:45:00
"18318","MOOS",672.576358997341,2015-07-12 19:00:00
"18319","MOOS",679.005970091968,2015-07-12 19:15:00
"18320","MOOS",679.473008965878,2015-07-12 19:30:00
"18321","MOOS",679.889056434131,2015-07-12 19:45:00
"18322","MOOS",682.54775007306,2015-07-12 20:00:00
"18323","MOOS",680.547913559313,2015-07-12 20:15:00
"18324","MOOS",680.782647437969,2015-07-12 20:30:00
"18325","MOOS",680.950238354422,2015-07-12 20:45:00
"18326","MOOS",679.198419720171,2015-07-12 21:00:00
"18327","MOOS",681.071951781986,2015-07-12 21:15:00
"18328","MOOS",681.018400511452,2015-07-12 21:30:00
"18329","MOOS",680.882358715428,2015-07-12 21:45:00
"18330","MOOS",683.748548302965,2015-07-12 22:00:00
"18331","MOOS",680.344147939069,2015-07-12 22:15:00
"18332","MOOS",679.935414380128,2015-07-12 22:30:00
"18333","MOOS",679.431061138485,2015-07-12 22:45:00
"18334","MOOS",683.287847481975,2015-07-12 23:00:00
"18335","MOOS",678.127892900512,2015-07-12 23:15:00
"18336","MOOS",677.329264489846,2015-07-12 23:30:00
"18337","MOOS",676.435389567809,2015-07-12 23:45:00
